commentId,comment,classification,comment_processed,word_phrase_list,listen,eye,eye contact,contact,similarity_score,regression_weight
63343,When I was going over all my problems that I had she sat there and she listened to me and she advised me on all the medicines that could help me.,0,go problem sit listen advise medicine help,"['go', 'go problem', 'go problem sit', 'go problem sit listen', 'go problem sit listen advise', 'go problem sit listen advise medicine', 'go problem sit listen advise medicine help', 'problem', 'problem sit', 'problem sit listen', 'problem sit listen advise', 'problem sit listen advise medicine', 'problem sit listen advise medicine help', 'sit', 'sit listen', 'sit listen advise', 'sit listen advise medicine', 'sit listen advise medicine help', 'listen', 'listen advise', 'listen advise medicine', 'listen advise medicine help', 'advise', 'advise medicine', 'advise medicine help', 'medicine', 'medicine help', 'help']",1,0,0,0,0.1666666666666666,0.0
188366,He doesn't listen to his patients he believes he is the artist,1,listen patient belief artist,"['listen', 'listen patient', 'listen patient belief', 'listen patient belief artist', 'patient', 'patient belief', 'patient belief artist', 'belief', 'belief artist', 'artist']",1,0,0,0,0.1666666666666666,0.0
148704,but Dr. White made me extremely confident and listened to everything I said about what I wanted.,0,extremely confident listen say want,"['extremely', 'extremely confident', 'extremely confident listen', 'extremely confident listen say', 'extremely confident listen say want', 'confident', 'confident listen', 'confident listen say', 'confident listen say want', 'listen', 'listen say', 'listen say want', 'say', 'say want', 'want']",1,0,0,0,0.1666666666666666,0.0
97116,I love that she listens to what motions hurt and offers suggestions of alternatives postures,0,love listen motion hurt offer suggestion alternative posture,"['love', 'love listen', 'love listen motion', 'love listen motion hurt', 'love listen motion hurt offer', 'love listen motion hurt offer suggestion', 'love listen motion hurt offer suggestion alternative', 'love listen motion hurt offer suggestion alternative posture', 'listen', 'listen motion', 'listen motion hurt', 'listen motion hurt offer', 'listen motion hurt offer suggestion', 'listen motion hurt offer suggestion alternative', 'listen motion hurt offer suggestion alternative posture', 'motion', 'motion hurt', 'motion hurt offer', 'motion hurt offer suggestion', 'motion hurt offer suggestion alternative', 'motion hurt offer suggestion alternative posture', 'hurt', 'hurt offer', 'hurt offer suggestion', 'hurt offer suggestion alternative', 'hurt offer suggestion alternative posture', 'offer', 'offer suggestion', 'offer suggestion alternative', 'offer suggestion alternative posture', 'suggestion', 'suggestion alternative', 'suggestion alternative posture', 'alternative', 'alternative posture', 'posture']",1,0,0,0,0.1666666666666666,0.0
188694,Beede thinks he is God and won't listen to patients opinion.,1,think god wo listen patient opinion,"['think', 'think god', 'think god wo', 'think god wo listen', 'think god wo listen patient', 'think god wo listen patient opinion', 'god', 'god wo', 'god wo listen', 'god wo listen patient', 'god wo listen patient opinion', 'wo', 'wo listen', 'wo listen patient', 'wo listen patient opinion', 'listen', 'listen patient', 'listen patient opinion', 'patient', 'patient opinion', 'opinion']",1,0,0,0,0.1666666666666666,0.0
189351,A week later my eyes felt heavy and I had folds of skin on my eyelids.,1,eye feel heavy fold skin eyelid,"['eye', 'eye feel', 'eye feel heavy', 'eye feel heavy fold', 'eye feel heavy fold skin', 'eye feel heavy fold skin eyelid', 'feel', 'feel heavy', 'feel heavy fold', 'feel heavy fold skin', 'feel heavy fold skin eyelid', 'heavy', 'heavy fold', 'heavy fold skin', 'heavy fold skin eyelid', 'fold', 'fold skin', 'fold skin eyelid', 'skin', 'skin eyelid', 'eyelid']",0,1,0,0,0.1666666666666666,0.0
102296,I simply ended up looking like I had paralysis in one of my eyes.,1,simply end look like paralysis eye,"['simply', 'simply end', 'simply end look', 'simply end look like', 'simply end look like paralysis', 'simply end look like paralysis eye', 'end', 'end look', 'end look like', 'end look like paralysis', 'end look like paralysis eye', 'look', 'look like', 'look like paralysis', 'look like paralysis eye', 'like', 'like paralysis', 'like paralysis eye', 'paralysis', 'paralysis eye', 'eye']",0,1,0,0,0.1666666666666666,0.0
60141,He was friendly and he listened.,0,friendly listen,"['friendly', 'friendly listen', 'listen']",1,0,0,0,0.1666666666666666,0.0
148557,"and listening skills in college, you must have been sick that day.",1,listen skill college sick,"['listen', 'listen skill', 'listen skill college', 'listen skill college sick', 'skill', 'skill college', 'skill college sick', 'college', 'college sick', 'sick']",1,0,0,0,0.1666666666666666,0.0
111892,He listened to his patients and the parents.,0,listen patient parent,"['listen', 'listen patient', 'listen patient parent', 'patient', 'patient parent', 'parent']",1,0,0,0,0.1666666666666666,0.0
100240,And really listen to my wants and needs.,0,listen want need,"['listen', 'listen want', 'listen want need', 'want', 'want need', 'need']",1,0,0,0,0.1666666666666666,0.0
96932,also great since he listens as well as provides important follow up information once the operation has been completed.,0,great listen provide important follow information operation complete,"['great', 'great listen', 'great listen provide', 'great listen provide important', 'great listen provide important follow', 'great listen provide important follow information', 'great listen provide important follow information operation', 'great listen provide important follow information operation complete', 'listen', 'listen provide', 'listen provide important', 'listen provide important follow', 'listen provide important follow information', 'listen provide important follow information operation', 'listen provide important follow information operation complete', 'provide', 'provide important', 'provide important follow', 'provide important follow information', 'provide important follow information operation', 'provide important follow information operation complete', 'important', 'important follow', 'important follow information', 'important follow information operation', 'important follow information operation complete', 'follow', 'follow information', 'follow information operation', 'follow information operation complete', 'information', 'information operation', 'information operation complete', 'operation', 'operation complete', 'complete']",1,0,0,0,0.1666666666666666,0.0
134855,He listened to your complain and try to calm you down no matter what you are going through and look for solutions.,0,listen complain try calm no matter go look solution,"['listen', 'listen complain', 'listen complain try', 'listen complain try calm', 'listen complain try calm no', 'listen complain try calm no matter', 'listen complain try calm no matter go', 'listen complain try calm no matter go look', 'listen complain try calm no matter go look solution', 'complain', 'complain try', 'complain try calm', 'complain try calm no', 'complain try calm no matter', 'complain try calm no matter go', 'complain try calm no matter go look', 'complain try calm no matter go look solution', 'try', 'try calm', 'try calm no', 'try calm no matter', 'try calm no matter go', 'try calm no matter go look', 'try calm no matter go look solution', 'calm', 'calm no', 'calm no matter', 'calm no matter go', 'calm no matter go look', 'calm no matter go look solution', 'no', 'no matter', 'no matter go', 'no matter go look', 'no matter go look solution', 'matter', 'matter go', 'matter go look', 'matter go look solution', 'go', 'go look', 'go look solution', 'look', 'look solution', 'solution']",1,0,0,0,0.1666666666666666,0.0
66328,She listens intently.,0,listen intently,"['listen', 'listen intently', 'intently']",1,0,0,0,0.1666666666666666,0.0
109389,and he's one of the few doctors that not just takes the time to listen but also explain things.,0,doctor not take time listen explain thing,"['doctor', 'doctor not', 'doctor not take', 'doctor not take time', 'doctor not take time listen', 'doctor not take time listen explain', 'doctor not take time listen explain thing', 'not', 'not take', 'not take time', 'not take time listen', 'not take time listen explain', 'not take time listen explain thing', 'take', 'take time', 'take time listen', 'take time listen explain', 'take time listen explain thing', 'time', 'time listen', 'time listen explain', 'time listen explain thing', 'listen', 'listen explain', 'listen explain thing', 'explain', 'explain thing', 'thing']",1,0,0,0,0.1666666666666666,0.0
65215,She always listens.,0,listen,['listen'],1,0,0,0,0.1666666666666666,0.0
116912,After leaving the hospital it only took 5 days for the yellow discoloration under my eyes to disappear.,0,leave hospital take yellow discoloration eye disappear,"['leave', 'leave hospital', 'leave hospital take', 'leave hospital take yellow', 'leave hospital take yellow discoloration', 'leave hospital take yellow discoloration eye', 'leave hospital take yellow discoloration eye disappear', 'hospital', 'hospital take', 'hospital take yellow', 'hospital take yellow discoloration', 'hospital take yellow discoloration eye', 'hospital take yellow discoloration eye disappear', 'take', 'take yellow', 'take yellow discoloration', 'take yellow discoloration eye', 'take yellow discoloration eye disappear', 'yellow', 'yellow discoloration', 'yellow discoloration eye', 'yellow discoloration eye disappear', 'discoloration', 'discoloration eye', 'discoloration eye disappear', 'eye', 'eye disappear', 'disappear']",0,1,0,0,0.1666666666666666,0.0
171409,"I came in asking for fillers under my eyes for my dark circles and Melissa suggested a better alternative, which was PRP.",0,come ask tiller eye dark circle melissa suggest good alternative pp,"['come', 'come ask', 'come ask tiller', 'come ask tiller eye', 'come ask tiller eye dark', 'come ask tiller eye dark circle', 'come ask tiller eye dark circle melissa', 'come ask tiller eye dark circle melissa suggest', 'come ask tiller eye dark circle melissa suggest good', 'come ask tiller eye dark circle melissa suggest good alternative', 'come ask tiller eye dark circle melissa suggest good alternative pp', 'ask', 'ask tiller', 'ask tiller eye', 'ask tiller eye dark', 'ask tiller eye dark circle', 'ask tiller eye dark circle melissa', 'ask tiller eye dark circle melissa suggest', 'ask tiller eye dark circle melissa suggest good', 'ask tiller eye dark circle melissa suggest good alternative', 'ask tiller eye dark circle melissa suggest good alternative pp', 'tiller', 'tiller eye', 'tiller eye dark', 'tiller eye dark circle', 'tiller eye dark circle melissa', 'tiller eye dark circle melissa suggest', 'tiller eye dark circle melissa suggest good', 'tiller eye dark circle melissa suggest good alternative', 'tiller eye dark circle melissa suggest good alternative pp', 'eye', 'eye dark', 'eye dark circle', 'eye dark circle melissa', 'eye dark circle melissa suggest', 'eye dark circle melissa suggest good', 'eye dark circle melissa suggest good alternative', 'eye dark circle melissa suggest good alternative pp', 'dark', 'dark circle', 'dark circle melissa', 'dark circle melissa suggest', 'dark circle melissa suggest good', 'dark circle melissa suggest good alternative', 'dark circle melissa suggest good alternative pp', 'circle', 'circle melissa', 'circle melissa suggest', 'circle melissa suggest good', 'circle melissa suggest good alternative', 'circle melissa suggest good alternative pp', 'melissa', 'melissa suggest', 'melissa suggest good', 'melissa suggest good alternative', 'melissa suggest good alternative pp', 'suggest', 'suggest good', 'suggest good alternative', 'suggest good alternative pp', 'good', 'good alternative', 'good alternative pp', 'alternative', 'alternative pp', 'pp']",0,1,0,0,0.1666666666666666,0.0
191638,"The nurses are kind, concerned, very helpful, understanding and they listen to what I had to say and answered any questions I had.",0,nurse kind concerned helpful understanding listen answer question,"['nurse', 'nurse kind', 'nurse kind concerned', 'nurse kind concerned helpful', 'nurse kind concerned helpful understanding', 'nurse kind concerned helpful understanding listen', 'nurse kind concerned helpful understanding listen answer', 'nurse kind concerned helpful understanding listen answer question', 'kind', 'kind concerned', 'kind concerned helpful', 'kind concerned helpful understanding', 'kind concerned helpful understanding listen', 'kind concerned helpful understanding listen answer', 'kind concerned helpful understanding listen answer question', 'concerned', 'concerned helpful', 'concerned helpful understanding', 'concerned helpful understanding listen', 'concerned helpful understanding listen answer', 'concerned helpful understanding listen answer question', 'helpful', 'helpful understanding', 'helpful understanding listen', 'helpful understanding listen answer', 'helpful understanding listen answer question', 'understanding', 'understanding listen', 'understanding listen answer', 'understanding listen answer question', 'listen', 'listen answer', 'listen answer question', 'answer', 'answer question', 'question']",1,0,0,0,0.1666666666666666,0.0
165468,"I was trying to make sure I was in the right place and one woman sarcastically responded, ?eye doctor??",1,try sure right place woman sarcastically respond eye doctor,"['try', 'try sure', 'try sure right', 'try sure right place', 'try sure right place woman', 'try sure right place woman sarcastically', 'try sure right place woman sarcastically respond', 'try sure right place woman sarcastically respond eye', 'try sure right place woman sarcastically respond eye doctor', 'sure', 'sure right', 'sure right place', 'sure right place woman', 'sure right place woman sarcastically', 'sure right place woman sarcastically respond', 'sure right place woman sarcastically respond eye', 'sure right place woman sarcastically respond eye doctor', 'right', 'right place', 'right place woman', 'right place woman sarcastically', 'right place woman sarcastically respond', 'right place woman sarcastically respond eye', 'right place woman sarcastically respond eye doctor', 'place', 'place woman', 'place woman sarcastically', 'place woman sarcastically respond', 'place woman sarcastically respond eye', 'place woman sarcastically respond eye doctor', 'woman', 'woman sarcastically', 'woman sarcastically respond', 'woman sarcastically respond eye', 'woman sarcastically respond eye doctor', 'sarcastically', 'sarcastically respond', 'sarcastically respond eye', 'sarcastically respond eye doctor', 'respond', 'respond eye', 'respond eye doctor', 'eye', 'eye doctor', 'doctor']",0,1,0,0,0.1666666666666666,0.0
176394,The doctor is very patient and listens to your questions and concerns.,0,doctor patient listen question concern,"['doctor', 'doctor patient', 'doctor patient listen', 'doctor patient listen question', 'doctor patient listen question concern', 'patient', 'patient listen', 'patient listen question', 'patient listen question concern', 'listen', 'listen question', 'listen question concern', 'question', 'question concern', 'concern']",1,0,0,0,0.1666666666666666,0.0
96820,It's nice to have a doctor like Dr. Eye whose care you can trust.,0,nice doctor like dr eye care trust,"['nice', 'nice doctor', 'nice doctor like', 'nice doctor like dr', 'nice doctor like dr eye', 'nice doctor like dr eye care', 'nice doctor like dr eye care trust', 'doctor', 'doctor like', 'doctor like dr', 'doctor like dr eye', 'doctor like dr eye care', 'doctor like dr eye care trust', 'like', 'like dr', 'like dr eye', 'like dr eye care', 'like dr eye care trust', 'dr', 'dr eye', 'dr eye care', 'dr eye care trust', 'eye', 'eye care', 'eye care trust', 'care', 'care trust', 'trust']",0,1,0,0,0.1666666666666666,0.0
127472,"Tried to contact the office via their website and both times I was ignored....He was highly recommended by a colleague,",1,try contact office webster time ignore highly recommend colleague,"['try', 'try contact', 'try contact office', 'try contact office webster', 'try contact office webster time', 'try contact office webster time ignore', 'try contact office webster time ignore highly', 'try contact office webster time ignore highly recommend', 'try contact office webster time ignore highly recommend colleague', 'contact', 'contact office', 'contact office webster', 'contact office webster time', 'contact office webster time ignore', 'contact office webster time ignore highly', 'contact office webster time ignore highly recommend', 'contact office webster time ignore highly recommend colleague', 'office', 'office webster', 'office webster time', 'office webster time ignore', 'office webster time ignore highly', 'office webster time ignore highly recommend', 'office webster time ignore highly recommend colleague', 'webster', 'webster time', 'webster time ignore', 'webster time ignore highly', 'webster time ignore highly recommend', 'webster time ignore highly recommend colleague', 'time', 'time ignore', 'time ignore highly', 'time ignore highly recommend', 'time ignore highly recommend colleague', 'ignore', 'ignore highly', 'ignore highly recommend', 'ignore highly recommend colleague', 'highly', 'highly recommend', 'highly recommend colleague', 'recommend', 'recommend colleague', 'colleague']",0,0,0,1,0.1666666666666666,0.0
92743,"Not only did Dr. Woliner listen to me,",0,not dr oliver listen,"['not', 'not dr', 'not dr oliver', 'not dr oliver listen', 'dr', 'dr oliver', 'dr oliver listen', 'oliver', 'oliver listen', 'listen']",1,0,0,0,0.1666666666666666,0.0
144651,"but for contouring or for something where you need aesthetic eye and artistry, I would not trust her.",1,contort need aesthetic eye artistic not trust,"['contort', 'contort need', 'contort need aesthetic', 'contort need aesthetic eye', 'contort need aesthetic eye artistic', 'contort need aesthetic eye artistic not', 'contort need aesthetic eye artistic not trust', 'need', 'need aesthetic', 'need aesthetic eye', 'need aesthetic eye artistic', 'need aesthetic eye artistic not', 'need aesthetic eye artistic not trust', 'aesthetic', 'aesthetic eye', 'aesthetic eye artistic', 'aesthetic eye artistic not', 'aesthetic eye artistic not trust', 'eye', 'eye artistic', 'eye artistic not', 'eye artistic not trust', 'artistic', 'artistic not', 'artistic not trust', 'not', 'not trust', 'trust']",0,1,0,0,0.1666666666666666,0.0
105182,What i like about him - he doesn't make the same nose over and over again regardless of the face features - he listens.,0,like nose regardless face feature listen,"['like', 'like nose', 'like nose regardless', 'like nose regardless face', 'like nose regardless face feature', 'like nose regardless face feature listen', 'nose', 'nose regardless', 'nose regardless face', 'nose regardless face feature', 'nose regardless face feature listen', 'regardless', 'regardless face', 'regardless face feature', 'regardless face feature listen', 'face', 'face feature', 'face feature listen', 'feature', 'feature listen', 'listen']",1,0,0,0,0.1666666666666666,0.0
65165,"A caring listening ear, very knowledgeable and concerned.",0,dare listen ear knowledgeable concerned,"['dare', 'dare listen', 'dare listen ear', 'dare listen ear knowledgeable', 'dare listen ear knowledgeable concerned', 'listen', 'listen ear', 'listen ear knowledgeable', 'listen ear knowledgeable concerned', 'ear', 'ear knowledgeable', 'ear knowledgeable concerned', 'knowledgeable', 'knowledgeable concerned', 'concerned']",1,0,0,0,0.1666666666666666,0.0
144418,"I have visible, uneven, crooked scars from eye to eye, deeper troughs, and wrinkling",1,visible uneven crooked scar eye eye deep trough wrinkle,"['visible', 'visible uneven', 'visible uneven crooked', 'visible uneven crooked scar', 'visible uneven crooked scar eye', 'visible uneven crooked scar eye eye', 'visible uneven crooked scar eye eye deep', 'visible uneven crooked scar eye eye deep trough', 'visible uneven crooked scar eye eye deep trough wrinkle', 'uneven', 'uneven crooked', 'uneven crooked scar', 'uneven crooked scar eye', 'uneven crooked scar eye eye', 'uneven crooked scar eye eye deep', 'uneven crooked scar eye eye deep trough', 'uneven crooked scar eye eye deep trough wrinkle', 'crooked', 'crooked scar', 'crooked scar eye', 'crooked scar eye eye', 'crooked scar eye eye deep', 'crooked scar eye eye deep trough', 'crooked scar eye eye deep trough wrinkle', 'scar', 'scar eye', 'scar eye eye', 'scar eye eye deep', 'scar eye eye deep trough', 'scar eye eye deep trough wrinkle', 'eye', 'eye eye', 'eye eye deep', 'eye eye deep trough', 'eye eye deep trough wrinkle', 'eye', 'eye deep', 'eye deep trough', 'eye deep trough wrinkle', 'deep', 'deep trough', 'deep trough wrinkle', 'trough', 'trough wrinkle', 'wrinkle']",0,1,0,0,0.1666666666666666,0.0
96974,"so honest, attentive, and truly listens and cares about his patients.",0,honest attentive truly listen care patient,"['honest', 'honest attentive', 'honest attentive truly', 'honest attentive truly listen', 'honest attentive truly listen care', 'honest attentive truly listen care patient', 'attentive', 'attentive truly', 'attentive truly listen', 'attentive truly listen care', 'attentive truly listen care patient', 'truly', 'truly listen', 'truly listen care', 'truly listen care patient', 'listen', 'listen care', 'listen care patient', 'care', 'care patient', 'patient']",1,0,0,0,0.1666666666666666,0.0
86012,Makes me feel at ease with the level of service and how they listen to my concerns as a parent and not looking,0,make feel ease level service listen concern parent not look,"['make', 'make feel', 'make feel ease', 'make feel ease level', 'make feel ease level service', 'make feel ease level service listen', 'make feel ease level service listen concern', 'make feel ease level service listen concern parent', 'make feel ease level service listen concern parent not', 'make feel ease level service listen concern parent not look', 'feel', 'feel ease', 'feel ease level', 'feel ease level service', 'feel ease level service listen', 'feel ease level service listen concern', 'feel ease level service listen concern parent', 'feel ease level service listen concern parent not', 'feel ease level service listen concern parent not look', 'ease', 'ease level', 'ease level service', 'ease level service listen', 'ease level service listen concern', 'ease level service listen concern parent', 'ease level service listen concern parent not', 'ease level service listen concern parent not look', 'level', 'level service', 'level service listen', 'level service listen concern', 'level service listen concern parent', 'level service listen concern parent not', 'level service listen concern parent not look', 'service', 'service listen', 'service listen concern', 'service listen concern parent', 'service listen concern parent not', 'service listen concern parent not look', 'listen', 'listen concern', 'listen concern parent', 'listen concern parent not', 'listen concern parent not look', 'concern', 'concern parent', 'concern parent not', 'concern parent not look', 'parent', 'parent not', 'parent not look', 'not', 'not look', 'look']",1,0,0,0,0.1666666666666666,0.0
92029,Refused to listen to my problems after my knee replacement which has been causing me pain,1,refuse listen problem knee replacement cause pain,"['refuse', 'refuse listen', 'refuse listen problem', 'refuse listen problem knee', 'refuse listen problem knee replacement', 'refuse listen problem knee replacement cause', 'refuse listen problem knee replacement cause pain', 'listen', 'listen problem', 'listen problem knee', 'listen problem knee replacement', 'listen problem knee replacement cause', 'listen problem knee replacement cause pain', 'problem', 'problem knee', 'problem knee replacement', 'problem knee replacement cause', 'problem knee replacement cause pain', 'knee', 'knee replacement', 'knee replacement cause', 'knee replacement cause pain', 'replacement', 'replacement cause', 'replacement cause pain', 'cause', 'cause pain', 'pain']",1,0,0,0,0.1666666666666666,0.0
150841,Robin his Nurse is awesome and Dr. Colgrove is a talented doctor who listens and wants to do exactly what you want.,0,robin nurse amazing talented doctor listen want precisely want,"['robin', 'robin nurse', 'robin nurse amazing', 'robin nurse amazing talented', 'robin nurse amazing talented doctor', 'robin nurse amazing talented doctor listen', 'robin nurse amazing talented doctor listen want', 'robin nurse amazing talented doctor listen want precisely', 'robin nurse amazing talented doctor listen want precisely want', 'nurse', 'nurse amazing', 'nurse amazing talented', 'nurse amazing talented doctor', 'nurse amazing talented doctor listen', 'nurse amazing talented doctor listen want', 'nurse amazing talented doctor listen want precisely', 'nurse amazing talented doctor listen want precisely want', 'amazing', 'amazing talented', 'amazing talented doctor', 'amazing talented doctor listen', 'amazing talented doctor listen want', 'amazing talented doctor listen want precisely', 'amazing talented doctor listen want precisely want', 'talented', 'talented doctor', 'talented doctor listen', 'talented doctor listen want', 'talented doctor listen want precisely', 'talented doctor listen want precisely want', 'doctor', 'doctor listen', 'doctor listen want', 'doctor listen want precisely', 'doctor listen want precisely want', 'listen', 'listen want', 'listen want precisely', 'listen want precisely want', 'want', 'want precisely', 'want precisely want', 'precisely', 'precisely want', 'want']",1,0,0,0,0.1666666666666666,0.0
97837,and you could tell they were really listening to what i wanted.,0,tell listen want,"['tell', 'tell listen', 'tell listen want', 'listen', 'listen want', 'want']",1,0,0,0,0.1666666666666666,0.0
172869,So If you want to almost die from his judgement and then be blocked on Instagram to share your story please contact Dr. Goggin.,1,want die judgment block instagram share story contact dr login,"['want', 'want die', 'want die judgment', 'want die judgment block', 'want die judgment block instagram', 'want die judgment block instagram share', 'want die judgment block instagram share story', 'want die judgment block instagram share story contact', 'want die judgment block instagram share story contact dr', 'want die judgment block instagram share story contact dr login', 'die', 'die judgment', 'die judgment block', 'die judgment block instagram', 'die judgment block instagram share', 'die judgment block instagram share story', 'die judgment block instagram share story contact', 'die judgment block instagram share story contact dr', 'die judgment block instagram share story contact dr login', 'judgment', 'judgment block', 'judgment block instagram', 'judgment block instagram share', 'judgment block instagram share story', 'judgment block instagram share story contact', 'judgment block instagram share story contact dr', 'judgment block instagram share story contact dr login', 'block', 'block instagram', 'block instagram share', 'block instagram share story', 'block instagram share story contact', 'block instagram share story contact dr', 'block instagram share story contact dr login', 'instagram', 'instagram share', 'instagram share story', 'instagram share story contact', 'instagram share story contact dr', 'instagram share story contact dr login', 'share', 'share story', 'share story contact', 'share story contact dr', 'share story contact dr login', 'story', 'story contact', 'story contact dr', 'story contact dr login', 'contact', 'contact dr', 'contact dr login', 'dr', 'dr login', 'login']",0,0,0,1,0.1666666666666666,0.0
173844,Dr. Parker had such a calm demeanor and provided education while also listening to my wants,0,calm demeanor provide education listen want,"['calm', 'calm demeanor', 'calm demeanor provide', 'calm demeanor provide education', 'calm demeanor provide education listen', 'calm demeanor provide education listen want', 'demeanor', 'demeanor provide', 'demeanor provide education', 'demeanor provide education listen', 'demeanor provide education listen want', 'provide', 'provide education', 'provide education listen', 'provide education listen want', 'education', 'education listen', 'education listen want', 'listen', 'listen want', 'want']",1,0,0,0,0.1666666666666666,0.0
74552,for the rest of the night and woke up with 20/15 vision in my right eye and 20/10 in my left.,0,rest night wake vision right eye leave,"['rest', 'rest night', 'rest night wake', 'rest night wake vision', 'rest night wake vision right', 'rest night wake vision right eye', 'rest night wake vision right eye leave', 'night', 'night wake', 'night wake vision', 'night wake vision right', 'night wake vision right eye', 'night wake vision right eye leave', 'wake', 'wake vision', 'wake vision right', 'wake vision right eye', 'wake vision right eye leave', 'vision', 'vision right', 'vision right eye', 'vision right eye leave', 'right', 'right eye', 'right eye leave', 'eye', 'eye leave', 'leave']",0,1,0,0,0.1666666666666666,0.0
105016,He uses his creativity and artistic eye and just works his magic!,0,u creativity artistic eye work magic,"['u', 'u creativity', 'u creativity artistic', 'u creativity artistic eye', 'u creativity artistic eye work', 'u creativity artistic eye work magic', 'creativity', 'creativity artistic', 'creativity artistic eye', 'creativity artistic eye work', 'creativity artistic eye work magic', 'artistic', 'artistic eye', 'artistic eye work', 'artistic eye work magic', 'eye', 'eye work', 'eye work magic', 'work', 'work magic', 'magic']",0,1,0,0,0.1666666666666666,0.0
63580,He spent time with me and listened to me,0,spend time listen,"['spend', 'spend time', 'spend time listen', 'time', 'time listen', 'listen']",1,0,0,0,0.1666666666666666,0.0
73178,He listened to my concerns and was very helpful with making my goals a reality.,0,listen concern helpful make goal reality,"['listen', 'listen concern', 'listen concern helpful', 'listen concern helpful make', 'listen concern helpful make goal', 'listen concern helpful make goal reality', 'concern', 'concern helpful', 'concern helpful make', 'concern helpful make goal', 'concern helpful make goal reality', 'helpful', 'helpful make', 'helpful make goal', 'helpful make goal reality', 'make', 'make goal', 'make goal reality', 'goal', 'goal reality', 'reality']",1,0,0,0,0.1666666666666666,0.0
95423,"Her eye hurt for two days after that, when it is not supposed to be a painful test.",1,eye hurt not suppose painful test,"['eye', 'eye hurt', 'eye hurt not', 'eye hurt not suppose', 'eye hurt not suppose painful', 'eye hurt not suppose painful test', 'hurt', 'hurt not', 'hurt not suppose', 'hurt not suppose painful', 'hurt not suppose painful test', 'not', 'not suppose', 'not suppose painful', 'not suppose painful test', 'suppose', 'suppose painful', 'suppose painful test', 'painful', 'painful test', 'test']",0,1,0,0,0.1666666666666666,0.0
184367,They put you in contact with Matt to make you believe he's advocating for you but he really isn't.,1,contact mat believe advocate,"['contact', 'contact mat', 'contact mat believe', 'contact mat believe advocate', 'mat', 'mat believe', 'mat believe advocate', 'believe', 'believe advocate', 'advocate']",0,0,0,1,0.1666666666666666,0.0
189644,"No consultation, no physician, not even a single set eyes on me.",1,no consultation no doctor not single set eye,"['no', 'no consultation', 'no consultation no', 'no consultation no doctor', 'no consultation no doctor not', 'no consultation no doctor not single', 'no consultation no doctor not single set', 'no consultation no doctor not single set eye', 'consultation', 'consultation no', 'consultation no doctor', 'consultation no doctor not', 'consultation no doctor not single', 'consultation no doctor not single set', 'consultation no doctor not single set eye', 'no', 'no doctor', 'no doctor not', 'no doctor not single', 'no doctor not single set', 'no doctor not single set eye', 'doctor', 'doctor not', 'doctor not single', 'doctor not single set', 'doctor not single set eye', 'not', 'not single', 'not single set', 'not single set eye', 'single', 'single set', 'single set eye', 'set', 'set eye', 'eye']",0,1,0,0,0.1666666666666666,0.0
191479,"If you want my opinion, go to a doctor who cares about you to take the time to listen to you",1,want opinion doctor care time listen,"['want', 'want opinion', 'want opinion doctor', 'want opinion doctor care', 'want opinion doctor care time', 'want opinion doctor care time listen', 'opinion', 'opinion doctor', 'opinion doctor care', 'opinion doctor care time', 'opinion doctor care time listen', 'doctor', 'doctor care', 'doctor care time', 'doctor care time listen', 'care', 'care time', 'care time listen', 'time', 'time listen', 'listen']",1,0,0,0,0.1666666666666666,0.0
90416,My eye brows are too high and my eyes are hollow and sick looking when they use to be so cute and sexy.,1,eye brow high eye hollow sick look use cut sex,"['eye', 'eye brow', 'eye brow high', 'eye brow high eye', 'eye brow high eye hollow', 'eye brow high eye hollow sick', 'eye brow high eye hollow sick look', 'eye brow high eye hollow sick look use', 'eye brow high eye hollow sick look use cut', 'eye brow high eye hollow sick look use cut sex', 'brow', 'brow high', 'brow high eye', 'brow high eye hollow', 'brow high eye hollow sick', 'brow high eye hollow sick look', 'brow high eye hollow sick look use', 'brow high eye hollow sick look use cut', 'brow high eye hollow sick look use cut sex', 'high', 'high eye', 'high eye hollow', 'high eye hollow sick', 'high eye hollow sick look', 'high eye hollow sick look use', 'high eye hollow sick look use cut', 'high eye hollow sick look use cut sex', 'eye', 'eye hollow', 'eye hollow sick', 'eye hollow sick look', 'eye hollow sick look use', 'eye hollow sick look use cut', 'eye hollow sick look use cut sex', 'hollow', 'hollow sick', 'hollow sick look', 'hollow sick look use', 'hollow sick look use cut', 'hollow sick look use cut sex', 'sick', 'sick look', 'sick look use', 'sick look use cut', 'sick look use cut sex', 'look', 'look use', 'look use cut', 'look use cut sex', 'use', 'use cut', 'use cut sex', 'cut', 'cut sex', 'sex']",0,1,0,0,0.1666666666666666,0.0
121950,but every other eye Dr has carried a trial for her.,1,eye dr carry trial,"['eye', 'eye dr', 'eye dr carry', 'eye dr carry trial', 'dr', 'dr carry', 'dr carry trial', 'carry', 'carry trial', 'trial']",0,1,0,0,0.1666666666666666,0.0
61178,She listened very carefully to my symptoms and responded to me respectfully,0,listen carefully symptom respond respectfully,"['listen', 'listen carefully', 'listen carefully symptom', 'listen carefully symptom respond', 'listen carefully symptom respond respectfully', 'carefully', 'carefully symptom', 'carefully symptom respond', 'carefully symptom respond respectfully', 'symptom', 'symptom respond', 'symptom respond respectfully', 'respond', 'respond respectfully', 'respectfully']",1,0,0,0,0.1666666666666666,0.0
