commentId,comment,classification,comment_processed,word_phrase_list,lot,lot test,lot test tell,test,test tell,tell,tell precisely,tell precisely wrong,precisely,precisely wrong,wrong,wife,similarity_score
116744,Dr Wise is known for producing natural results and that?s exactly what I received.,0,dr wise know produce natural result precisely receive,"['dr', 'dr wise', 'dr wise know', 'dr wise know produce', 'dr wise know produce natural', 'dr wise know produce natural result', 'dr wise know produce natural result precisely', 'dr wise know produce natural result precisely receive', 'wise', 'wise know', 'wise know produce', 'wise know produce natural', 'wise know produce natural result', 'wise know produce natural result precisely', 'wise know produce natural result precisely receive', 'know', 'know produce', 'know produce natural', 'know produce natural result', 'know produce natural result precisely', 'know produce natural result precisely receive', 'produce', 'produce natural', 'produce natural result', 'produce natural result precisely', 'produce natural result precisely receive', 'natural', 'natural result', 'natural result precisely', 'natural result precisely receive', 'result', 'result precisely', 'result precisely receive', 'precisely', 'precisely receive', 'receive']",0,0,0,0,0,0,0,0,1,0,0,0,0.041666666666666664
184424,Absolutely horrible after a year plus him trying to repair my that they damaged they told me to go see another doctor.,1,absolutely atrocious plus try repair damage tell doctor,"['absolutely', 'absolutely atrocious', 'absolutely atrocious plus', 'absolutely atrocious plus try', 'absolutely atrocious plus try repair', 'absolutely atrocious plus try repair damage', 'absolutely atrocious plus try repair damage tell', 'absolutely atrocious plus try repair damage tell doctor', 'atrocious', 'atrocious plus', 'atrocious plus try', 'atrocious plus try repair', 'atrocious plus try repair damage', 'atrocious plus try repair damage tell', 'atrocious plus try repair damage tell doctor', 'plus', 'plus try', 'plus try repair', 'plus try repair damage', 'plus try repair damage tell', 'plus try repair damage tell doctor', 'try', 'try repair', 'try repair damage', 'try repair damage tell', 'try repair damage tell doctor', 'repair', 'repair damage', 'repair damage tell', 'repair damage tell doctor', 'damage', 'damage tell', 'damage tell doctor', 'tell', 'tell doctor', 'doctor']",0,0,0,0,0,1,0,0,0,0,0,0,0.041666666666666664
61361,"He spends a lot of time explaining, if you have any issues he tries to get information at the time of your visit and tries to guide you in the right direction.",0,spend lot time explain issue try information time visit try guide right direction,"['spend', 'spend lot', 'spend lot time', 'spend lot time explain', 'spend lot time explain issue', 'spend lot time explain issue try', 'spend lot time explain issue try information', 'spend lot time explain issue try information time', 'spend lot time explain issue try information time visit', 'spend lot time explain issue try information time visit try', 'spend lot time explain issue try information time visit try guide', 'spend lot time explain issue try information time visit try guide right', 'spend lot time explain issue try information time visit try guide right direction', 'lot', 'lot time', 'lot time explain', 'lot time explain issue', 'lot time explain issue try', 'lot time explain issue try information', 'lot time explain issue try information time', 'lot time explain issue try information time visit', 'lot time explain issue try information time visit try', 'lot time explain issue try information time visit try guide', 'lot time explain issue try information time visit try guide right', 'lot time explain issue try information time visit try guide right direction', 'time', 'time explain', 'time explain issue', 'time explain issue try', 'time explain issue try information', 'time explain issue try information time', 'time explain issue try information time visit', 'time explain issue try information time visit try', 'time explain issue try information time visit try guide', 'time explain issue try information time visit try guide right', 'time explain issue try information time visit try guide right direction', 'explain', 'explain issue', 'explain issue try', 'explain issue try information', 'explain issue try information time', 'explain issue try information time visit', 'explain issue try information time visit try', 'explain issue try information time visit try guide', 'explain issue try information time visit try guide right', 'explain issue try information time visit try guide right direction', 'issue', 'issue try', 'issue try information', 'issue try information time', 'issue try information time visit', 'issue try information time visit try', 'issue try information time visit try guide', 'issue try information time visit try guide right', 'issue try information time visit try guide right direction', 'try', 'try information', 'try information time', 'try information time visit', 'try information time visit try', 'try information time visit try guide', 'try information time visit try guide right', 'try information time visit try guide right direction', 'information', 'information time', 'information time visit', 'information time visit try', 'information time visit try guide', 'information time visit try guide right', 'information time visit try guide right direction', 'time', 'time visit', 'time visit try', 'time visit try guide', 'time visit try guide right', 'time visit try guide right direction', 'visit', 'visit try', 'visit try guide', 'visit try guide right', 'visit try guide right direction', 'try', 'try guide', 'try guide right', 'try guide right direction', 'guide', 'guide right', 'guide right direction', 'right', 'right direction', 'direction']",1,0,0,0,0,0,0,0,0,0,0,0,0.02857142857142857
86351,"I got exactly what what I wanted, no bruising, very little swelling",0,get precisely want no bruise little swell,"['get', 'get precisely', 'get precisely want', 'get precisely want no', 'get precisely want no bruise', 'get precisely want no bruise little', 'get precisely want no bruise little swell', 'precisely', 'precisely want', 'precisely want no', 'precisely want no bruise', 'precisely want no bruise little', 'precisely want no bruise little swell', 'want', 'want no', 'want no bruise', 'want no bruise little', 'want no bruise little swell', 'no', 'no bruise', 'no bruise little', 'no bruise little swell', 'bruise', 'bruise little', 'bruise little swell', 'little', 'little swell', 'swell']",0,0,0,0,0,0,0,0,1,0,0,0,0.044642857142857144
154116,"If I was that late, I would have been charged for the visit plus told I had to reschedule.",1,late charge visit plus tell schedule,"['late', 'late charge', 'late charge visit', 'late charge visit plus', 'late charge visit plus tell', 'late charge visit plus tell schedule', 'charge', 'charge visit', 'charge visit plus', 'charge visit plus tell', 'charge visit plus tell schedule', 'visit', 'visit plus', 'visit plus tell', 'visit plus tell schedule', 'plus', 'plus tell', 'plus tell schedule', 'tell', 'tell schedule', 'schedule']",0,0,0,0,0,1,0,0,0,0,0,0,0.047619047619047616
156122,"Even their insurance company apologized and told me that it was mistake on their part but,",1,insurance company apologize tell mistake,"['insurance', 'insurance company', 'insurance company apologize', 'insurance company apologize tell', 'insurance company apologize tell mistake', 'company', 'company apologize', 'company apologize tell', 'company apologize tell mistake', 'apologize', 'apologize tell', 'apologize tell mistake', 'tell', 'tell mistake', 'mistake']",0,0,0,0,0,1,0,0,0,0,0,0,0.050505050505050504
129923,"and I?ll be telling everyone I know whose in the market for a little surgical self improvement, THANK YOU SO MUCH DR LAURENCE",0,ill tell know market little surgical self improvement thank dr lawrence,"['ill', 'ill tell', 'ill tell know', 'ill tell know market', 'ill tell know market little', 'ill tell know market little surgical', 'ill tell know market little surgical self', 'ill tell know market little surgical self improvement', 'ill tell know market little surgical self improvement thank', 'ill tell know market little surgical self improvement thank dr', 'ill tell know market little surgical self improvement thank dr lawrence', 'tell', 'tell know', 'tell know market', 'tell know market little', 'tell know market little surgical', 'tell know market little surgical self', 'tell know market little surgical self improvement', 'tell know market little surgical self improvement thank', 'tell know market little surgical self improvement thank dr', 'tell know market little surgical self improvement thank dr lawrence', 'know', 'know market', 'know market little', 'know market little surgical', 'know market little surgical self', 'know market little surgical self improvement', 'know market little surgical self improvement thank', 'know market little surgical self improvement thank dr', 'know market little surgical self improvement thank dr lawrence', 'market', 'market little', 'market little surgical', 'market little surgical self', 'market little surgical self improvement', 'market little surgical self improvement thank', 'market little surgical self improvement thank dr', 'market little surgical self improvement thank dr lawrence', 'little', 'little surgical', 'little surgical self', 'little surgical self improvement', 'little surgical self improvement thank', 'little surgical self improvement thank dr', 'little surgical self improvement thank dr lawrence', 'surgical', 'surgical self', 'surgical self improvement', 'surgical self improvement thank', 'surgical self improvement thank dr', 'surgical self improvement thank dr lawrence', 'self', 'self improvement', 'self improvement thank', 'self improvement thank dr', 'self improvement thank dr lawrence', 'improvement', 'improvement thank', 'improvement thank dr', 'improvement thank dr lawrence', 'thank', 'thank dr', 'thank dr lawrence', 'dr', 'dr lawrence', 'lawrence']",0,0,0,0,0,1,0,0,0,0,0,0,0.03333333333333334
158137,After you're first appointment after surgery they will tell you someone will call you to schedule and nobody does.,1,appointment surgery tell schedule,"['appointment', 'appointment surgery', 'appointment surgery tell', 'appointment surgery tell schedule', 'surgery', 'surgery tell', 'surgery tell schedule', 'tell', 'tell schedule', 'schedule']",0,0,0,0,0,1,0,0,0,0,0,0,0.05319148936170213
128432,"He did exactly what I asked for, Honey there are no disappointments here.",0,precisely ask honey no disappointment,"['precisely', 'precisely ask', 'precisely ask honey', 'precisely ask honey no', 'precisely ask honey no disappointment', 'ask', 'ask honey', 'ask honey no', 'ask honey no disappointment', 'honey', 'honey no', 'honey no disappointment', 'no', 'no disappointment', 'disappointment']",0,0,0,0,0,0,0,0,1,0,0,0,0.050505050505050504
83371,Sent to get more expensive tests.,1,send expensive test,"['send', 'send expensive', 'send expensive test', 'expensive', 'expensive test', 'test']",0,0,0,1,0,0,0,0,0,0,0,0,0.05555555555555555
114167,I have gotten so many complements and nobody can even tell I had surgery.,0,get complement tell surgery,"['get', 'get complement', 'get complement tell', 'get complement tell surgery', 'complement', 'complement tell', 'complement tell surgery', 'tell', 'tell surgery', 'surgery']",0,0,0,0,0,1,0,0,0,0,0,0,0.05319148936170213
153375,and I had to irrigate daily and put lots of bacitracin to help it heal.,1,irrigate lot bacitracin help heal,"['irrigate', 'irrigate lot', 'irrigate lot bacitracin', 'irrigate lot bacitracin help', 'irrigate lot bacitracin help heal', 'lot', 'lot bacitracin', 'lot bacitracin help', 'lot bacitracin help heal', 'bacitracin', 'bacitracin help', 'bacitracin help heal', 'help', 'help heal', 'heal']",1,0,0,0,0,0,0,0,0,0,0,0,0.050505050505050504
130230,He did not provide pain med in order for me to complete vital liver test,1,not provide pain master of education order complete vital liver test,"['not', 'not provide', 'not provide pain', 'not provide pain master', 'not provide pain master of', 'not provide pain master of education', 'not provide pain master of education order', 'not provide pain master of education order complete', 'not provide pain master of education order complete vital', 'not provide pain master of education order complete vital liver', 'not provide pain master of education order complete vital liver test', 'provide', 'provide pain', 'provide pain master', 'provide pain master of', 'provide pain master of education', 'provide pain master of education order', 'provide pain master of education order complete', 'provide pain master of education order complete vital', 'provide pain master of education order complete vital liver', 'provide pain master of education order complete vital liver test', 'pain', 'pain master', 'pain master of', 'pain master of education', 'pain master of education order', 'pain master of education order complete', 'pain master of education order complete vital', 'pain master of education order complete vital liver', 'pain master of education order complete vital liver test', 'master', 'master of', 'master of education', 'master of education order', 'master of education order complete', 'master of education order complete vital', 'master of education order complete vital liver', 'master of education order complete vital liver test', 'of', 'of education', 'of education order', 'of education order complete', 'of education order complete vital', 'of education order complete vital liver', 'of education order complete vital liver test', 'education', 'education order', 'education order complete', 'education order complete vital', 'education order complete vital liver', 'education order complete vital liver test', 'order', 'order complete', 'order complete vital', 'order complete vital liver', 'order complete vital liver test', 'complete', 'complete vital', 'complete vital liver', 'complete vital liver test', 'vital', 'vital liver', 'vital liver test', 'liver', 'liver test', 'test']",0,0,0,1,0,0,0,0,0,0,0,0,0.03333333333333334
122447,"and to reschedule, I was told that they will not see me at all since I missed one appointment.",1,schedule tell not miss appointment,"['schedule', 'schedule tell', 'schedule tell not', 'schedule tell not miss', 'schedule tell not miss appointment', 'tell', 'tell not', 'tell not miss', 'tell not miss appointment', 'not', 'not miss', 'not miss appointment', 'miss', 'miss appointment', 'appointment']",0,0,0,0,0,1,0,0,0,0,0,0,0.050505050505050504
110755,I attempted to schedule another appointment with the doctor and when I arrived i was told he was too busy to see me.,1,attempt schedule appointment doctor arrive tell busy,"['attempt', 'attempt schedule', 'attempt schedule appointment', 'attempt schedule appointment doctor', 'attempt schedule appointment doctor arrive', 'attempt schedule appointment doctor arrive tell', 'attempt schedule appointment doctor arrive tell busy', 'schedule', 'schedule appointment', 'schedule appointment doctor', 'schedule appointment doctor arrive', 'schedule appointment doctor arrive tell', 'schedule appointment doctor arrive tell busy', 'appointment', 'appointment doctor', 'appointment doctor arrive', 'appointment doctor arrive tell', 'appointment doctor arrive tell busy', 'doctor', 'doctor arrive', 'doctor arrive tell', 'doctor arrive tell busy', 'arrive', 'arrive tell', 'arrive tell busy', 'tell', 'tell busy', 'busy']",0,0,0,0,0,1,0,0,0,0,0,0,0.044642857142857144
153790,"After paying over $2000 out of pocket, my distance vision is still blurry and have lots of floaters.",1,pay pocket distance vision flurry lot flower,"['pay', 'pay pocket', 'pay pocket distance', 'pay pocket distance vision', 'pay pocket distance vision flurry', 'pay pocket distance vision flurry lot', 'pay pocket distance vision flurry lot flower', 'pocket', 'pocket distance', 'pocket distance vision', 'pocket distance vision flurry', 'pocket distance vision flurry lot', 'pocket distance vision flurry lot flower', 'distance', 'distance vision', 'distance vision flurry', 'distance vision flurry lot', 'distance vision flurry lot flower', 'vision', 'vision flurry', 'vision flurry lot', 'vision flurry lot flower', 'flurry', 'flurry lot', 'flurry lot flower', 'lot', 'lot flower', 'flower']",1,0,0,0,0,0,0,0,0,0,0,0,0.044642857142857144
159761,but Dr White?s could tell something was wrong and made the call to leave my breathing tube in.,0,dr white tell wrong leave breathe tube,"['dr', 'dr white', 'dr white tell', 'dr white tell wrong', 'dr white tell wrong leave', 'dr white tell wrong leave breathe', 'dr white tell wrong leave breathe tube', 'white', 'white tell', 'white tell wrong', 'white tell wrong leave', 'white tell wrong leave breathe', 'white tell wrong leave breathe tube', 'tell', 'tell wrong', 'tell wrong leave', 'tell wrong leave breathe', 'tell wrong leave breathe tube', 'wrong', 'wrong leave', 'wrong leave breathe', 'wrong leave breathe tube', 'leave', 'leave breathe', 'leave breathe tube', 'breathe', 'breathe tube', 'tube']",0,0,0,0,0,1,0,0,0,0,1,0,0.08928571428571427
147381,"I swear to god, this man told me and my boyfriend he messed up on my surgery",1,swear god man tell boyfriend miss surgery,"['swear', 'swear god', 'swear god man', 'swear god man tell', 'swear god man tell boyfriend', 'swear god man tell boyfriend miss', 'swear god man tell boyfriend miss surgery', 'god', 'god man', 'god man tell', 'god man tell boyfriend', 'god man tell boyfriend miss', 'god man tell boyfriend miss surgery', 'man', 'man tell', 'man tell boyfriend', 'man tell boyfriend miss', 'man tell boyfriend miss surgery', 'tell', 'tell boyfriend', 'tell boyfriend miss', 'tell boyfriend miss surgery', 'boyfriend', 'boyfriend miss', 'boyfriend miss surgery', 'miss', 'miss surgery', 'surgery']",0,0,0,0,0,1,0,0,0,0,0,0,0.044642857142857144
190695,I would call Anna a master aesthetician - you can't go wrong with any of the services she offers!,0,anna master esthetician wrong service offer,"['anna', 'anna master', 'anna master esthetician', 'anna master esthetician wrong', 'anna master esthetician wrong service', 'anna master esthetician wrong service offer', 'master', 'master esthetician', 'master esthetician wrong', 'master esthetician wrong service', 'master esthetician wrong service offer', 'esthetician', 'esthetician wrong', 'esthetician wrong service', 'esthetician wrong service offer', 'wrong', 'wrong service', 'wrong service offer', 'service', 'service offer', 'offer']",0,0,0,0,0,0,0,0,0,0,1,0,0.047619047619047616
122485,continued to tell me afterwards that my nose looks fine clearly not recalling anything we had discussed.,1,continue tell nose look fine clearly not recall discuss,"['continue', 'continue tell', 'continue tell nose', 'continue tell nose look', 'continue tell nose look fine', 'continue tell nose look fine clearly', 'continue tell nose look fine clearly not', 'continue tell nose look fine clearly not recall', 'continue tell nose look fine clearly not recall discuss', 'tell', 'tell nose', 'tell nose look', 'tell nose look fine', 'tell nose look fine clearly', 'tell nose look fine clearly not', 'tell nose look fine clearly not recall', 'tell nose look fine clearly not recall discuss', 'nose', 'nose look', 'nose look fine', 'nose look fine clearly', 'nose look fine clearly not', 'nose look fine clearly not recall', 'nose look fine clearly not recall discuss', 'look', 'look fine', 'look fine clearly', 'look fine clearly not', 'look fine clearly not recall', 'look fine clearly not recall discuss', 'fine', 'fine clearly', 'fine clearly not', 'fine clearly not recall', 'fine clearly not recall discuss', 'clearly', 'clearly not', 'clearly not recall', 'clearly not recall discuss', 'not', 'not recall', 'not recall discuss', 'recall', 'recall discuss', 'discuss']",0,0,0,0,0,1,0,0,0,0,0,0,0.03875968992248063
60655,Delay in learning about results of some of the tests,1,delay learn result test,"['delay', 'delay learn', 'delay learn result', 'delay learn result test', 'learn', 'learn result', 'learn result test', 'result', 'result test', 'test']",0,0,0,1,0,0,0,0,0,0,0,0,0.05319148936170213
171473,She told me there's no point in talking to him because he won't be able to give me what I wanted,1,tell no point talk wo able want,"['tell', 'tell no', 'tell no point', 'tell no point talk', 'tell no point talk wo', 'tell no point talk wo able', 'tell no point talk wo able want', 'no', 'no point', 'no point talk', 'no point talk wo', 'no point talk wo able', 'no point talk wo able want', 'point', 'point talk', 'point talk wo', 'point talk wo able', 'point talk wo able want', 'talk', 'talk wo', 'talk wo able', 'talk wo able want', 'wo', 'wo able', 'wo able want', 'able', 'able want', 'want']",0,0,0,0,0,1,0,0,0,0,0,0,0.044642857142857144
141393,but rudimentary tests to derive his diagnosis missing the opportunity to repair other problems in,1,rudimentary test derive diagnosis miss opportunity repair problem,"['rudimentary', 'rudimentary test', 'rudimentary test derive', 'rudimentary test derive diagnosis', 'rudimentary test derive diagnosis miss', 'rudimentary test derive diagnosis miss opportunity', 'rudimentary test derive diagnosis miss opportunity repair', 'rudimentary test derive diagnosis miss opportunity repair problem', 'test', 'test derive', 'test derive diagnosis', 'test derive diagnosis miss', 'test derive diagnosis miss opportunity', 'test derive diagnosis miss opportunity repair', 'test derive diagnosis miss opportunity repair problem', 'derive', 'derive diagnosis', 'derive diagnosis miss', 'derive diagnosis miss opportunity', 'derive diagnosis miss opportunity repair', 'derive diagnosis miss opportunity repair problem', 'diagnosis', 'diagnosis miss', 'diagnosis miss opportunity', 'diagnosis miss opportunity repair', 'diagnosis miss opportunity repair problem', 'miss', 'miss opportunity', 'miss opportunity repair', 'miss opportunity repair problem', 'opportunity', 'opportunity repair', 'opportunity repair problem', 'repair', 'repair problem', 'problem']",0,0,0,1,0,0,0,0,0,0,0,0,0.041666666666666664
147850,"However, if you express he did anything wrong or didn't do what you paid for, he will walk away",1,express wrong pay walk away,"['express', 'express wrong', 'express wrong pay', 'express wrong pay walk', 'express wrong pay walk away', 'wrong', 'wrong pay', 'wrong pay walk', 'wrong pay walk away', 'pay', 'pay walk', 'pay walk away', 'walk', 'walk away', 'away']",0,0,0,0,0,0,0,0,0,0,1,0,0.050505050505050504
129030,"Little bloated, missing working out :( def a lot of progress they are going down and softening little by little.",0,little bloat miss work def lot progress go soften little little,"['little', 'little bloat', 'little bloat miss', 'little bloat miss work', 'little bloat miss work def', 'little bloat miss work def lot', 'little bloat miss work def lot progress', 'little bloat miss work def lot progress go', 'little bloat miss work def lot progress go soften', 'little bloat miss work def lot progress go soften little', 'little bloat miss work def lot progress go soften little little', 'bloat', 'bloat miss', 'bloat miss work', 'bloat miss work def', 'bloat miss work def lot', 'bloat miss work def lot progress', 'bloat miss work def lot progress go', 'bloat miss work def lot progress go soften', 'bloat miss work def lot progress go soften little', 'bloat miss work def lot progress go soften little little', 'miss', 'miss work', 'miss work def', 'miss work def lot', 'miss work def lot progress', 'miss work def lot progress go', 'miss work def lot progress go soften', 'miss work def lot progress go soften little', 'miss work def lot progress go soften little little', 'work', 'work def', 'work def lot', 'work def lot progress', 'work def lot progress go', 'work def lot progress go soften', 'work def lot progress go soften little', 'work def lot progress go soften little little', 'def', 'def lot', 'def lot progress', 'def lot progress go', 'def lot progress go soften', 'def lot progress go soften little', 'def lot progress go soften little little', 'lot', 'lot progress', 'lot progress go', 'lot progress go soften', 'lot progress go soften little', 'lot progress go soften little little', 'progress', 'progress go', 'progress go soften', 'progress go soften little', 'progress go soften little little', 'go', 'go soften', 'go soften little', 'go soften little little', 'soften', 'soften little', 'soften little little', 'little', 'little little', 'little']",1,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333334
189319,After she finished I told her I needed a second before she began the next side because I thought I was going to puke.,1,finish tell need begin think go pure,"['finish', 'finish tell', 'finish tell need', 'finish tell need begin', 'finish tell need begin think', 'finish tell need begin think go', 'finish tell need begin think go pure', 'tell', 'tell need', 'tell need begin', 'tell need begin think', 'tell need begin think go', 'tell need begin think go pure', 'need', 'need begin', 'need begin think', 'need begin think go', 'need begin think go pure', 'begin', 'begin think', 'begin think go', 'begin think go pure', 'think', 'think go', 'think go pure', 'go', 'go pure', 'pure']",0,0,0,0,0,1,0,0,0,0,0,0,0.044642857142857144
141498,She seemed very knowledgeable and I got a lot of good advice.,0,knowledgeable get lot good advice,"['knowledgeable', 'knowledgeable get', 'knowledgeable get lot', 'knowledgeable get lot good', 'knowledgeable get lot good advice', 'get', 'get lot', 'get lot good', 'get lot good advice', 'lot', 'lot good', 'lot good advice', 'good', 'good advice', 'advice']",1,0,0,0,0,0,0,0,0,0,0,0,0.050505050505050504
170012,that they were sorry because the nurse that was translating gave us the wrong information.,1,sorry nurse translate give wrong information,"['sorry', 'sorry nurse', 'sorry nurse translate', 'sorry nurse translate give', 'sorry nurse translate give wrong', 'sorry nurse translate give wrong information', 'nurse', 'nurse translate', 'nurse translate give', 'nurse translate give wrong', 'nurse translate give wrong information', 'translate', 'translate give', 'translate give wrong', 'translate give wrong information', 'give', 'give wrong', 'give wrong information', 'wrong', 'wrong information', 'information']",0,0,0,0,0,0,0,0,0,0,1,0,0.047619047619047616
128022,so those thinking it over will get the info they don't tell us. ?This procedure is a little intense both physically and mentally.,1,think tell procedure little intense physically mentally,"['think', 'think tell', 'think tell procedure', 'think tell procedure little', 'think tell procedure little intense', 'think tell procedure little intense physically', 'think tell procedure little intense physically mentally', 'tell', 'tell procedure', 'tell procedure little', 'tell procedure little intense', 'tell procedure little intense physically', 'tell procedure little intense physically mentally', 'procedure', 'procedure little', 'procedure little intense', 'procedure little intense physically', 'procedure little intense physically mentally', 'little', 'little intense', 'little intense physically', 'little intense physically mentally', 'intense', 'intense physically', 'intense physically mentally', 'physically', 'physically mentally', 'mentally']",0,0,0,0,0,1,0,0,0,0,0,0,0.044642857142857144
166460,TO TOP IT OFF A PROFESSIONAL REPRESENTATIVE FROM ANOTHER DENTIST LOCATION TOLD ME THEY KEPT TRYING TO WATCH,1,professional representative dentist location tell keep try watch,"['professional', 'professional representative', 'professional representative dentist', 'professional representative dentist location', 'professional representative dentist location tell', 'professional representative dentist location tell keep', 'professional representative dentist location tell keep try', 'professional representative dentist location tell keep try watch', 'representative', 'representative dentist', 'representative dentist location', 'representative dentist location tell', 'representative dentist location tell keep', 'representative dentist location tell keep try', 'representative dentist location tell keep try watch', 'dentist', 'dentist location', 'dentist location tell', 'dentist location tell keep', 'dentist location tell keep try', 'dentist location tell keep try watch', 'location', 'location tell', 'location tell keep', 'location tell keep try', 'location tell keep try watch', 'tell', 'tell keep', 'tell keep try', 'tell keep try watch', 'keep', 'keep try', 'keep try watch', 'try', 'try watch', 'watch']",0,0,0,0,0,1,0,0,0,0,0,0,0.041666666666666664
114088,I been a week of my test results and he has not called me even once.,1,test result not call,"['test', 'test result', 'test result not', 'test result not call', 'result', 'result not', 'result not call', 'not', 'not call', 'call']",0,0,0,1,0,0,0,0,0,0,0,0,0.05319148936170213
87177,"If you are considering any type of facial procedure or surgery, you cannot go wrong with Dr. Philip Young",0,consider type facial procedure surgery not wrong dr,"['consider', 'consider type', 'consider type facial', 'consider type facial procedure', 'consider type facial procedure surgery', 'consider type facial procedure surgery not', 'consider type facial procedure surgery not wrong', 'consider type facial procedure surgery not wrong dr', 'type', 'type facial', 'type facial procedure', 'type facial procedure surgery', 'type facial procedure surgery not', 'type facial procedure surgery not wrong', 'type facial procedure surgery not wrong dr', 'facial', 'facial procedure', 'facial procedure surgery', 'facial procedure surgery not', 'facial procedure surgery not wrong', 'facial procedure surgery not wrong dr', 'procedure', 'procedure surgery', 'procedure surgery not', 'procedure surgery not wrong', 'procedure surgery not wrong dr', 'surgery', 'surgery not', 'surgery not wrong', 'surgery not wrong dr', 'not', 'not wrong', 'not wrong dr', 'wrong', 'wrong dr', 'dr']",0,0,0,0,0,0,0,0,0,0,1,0,0.041666666666666664
120438,Asked if I had ?anxiety?. Why would he do exactly what was done before?,1,ask anxiety precisely,"['ask', 'ask anxiety', 'ask anxiety precisely', 'anxiety', 'anxiety precisely', 'precisely']",0,0,0,0,0,0,0,0,1,0,0,0,0.05555555555555555
176491,I was told to call the Rancho office but then was given the number to West Medical?,1,tell ranch office give number west medical,"['tell', 'tell ranch', 'tell ranch office', 'tell ranch office give', 'tell ranch office give number', 'tell ranch office give number west', 'tell ranch office give number west medical', 'ranch', 'ranch office', 'ranch office give', 'ranch office give number', 'ranch office give number west', 'ranch office give number west medical', 'office', 'office give', 'office give number', 'office give number west', 'office give number west medical', 'give', 'give number', 'give number west', 'give number west medical', 'number', 'number west', 'number west medical', 'west', 'west medical', 'medical']",0,0,0,0,0,1,0,0,0,0,0,0,0.044642857142857144
114199,They also do a nice job telling you up front how much the service will cost you.,0,nice job tell service cost,"['nice', 'nice job', 'nice job tell', 'nice job tell service', 'nice job tell service cost', 'job', 'job tell', 'job tell service', 'job tell service cost', 'tell', 'tell service', 'tell service cost', 'service', 'service cost', 'cost']",0,0,0,0,0,1,0,0,0,0,0,0,0.050505050505050504
125598,He actually blamed me and told me he can?t help how I heal!,1,actually blame tell help heal,"['actually', 'actually blame', 'actually blame tell', 'actually blame tell help', 'actually blame tell help heal', 'blame', 'blame tell', 'blame tell help', 'blame tell help heal', 'tell', 'tell help', 'tell help heal', 'help', 'help heal', 'heal']",0,0,0,0,0,1,0,0,0,0,0,0,0.050505050505050504
115695,He was so thorough and sent me for a better test and found what was going on.,0,thorough send good test find go,"['thorough', 'thorough send', 'thorough send good', 'thorough send good test', 'thorough send good test find', 'thorough send good test find go', 'send', 'send good', 'send good test', 'send good test find', 'send good test find go', 'good', 'good test', 'good test find', 'good test find go', 'test', 'test find', 'test find go', 'find', 'find go', 'go']",0,0,0,1,0,0,0,0,0,0,0,0,0.047619047619047616
122518,I had been told by another Dr that double vision could not be helped.,1,tell dr double vision not help,"['tell', 'tell dr', 'tell dr double', 'tell dr double vision', 'tell dr double vision not', 'tell dr double vision not help', 'dr', 'dr double', 'dr double vision', 'dr double vision not', 'dr double vision not help', 'double', 'double vision', 'double vision not', 'double vision not help', 'vision', 'vision not', 'vision not help', 'not', 'not help', 'help']",0,0,0,0,0,1,0,0,0,0,0,0,0.047619047619047616
105235,The PA with his arrogant attitude told me I have nothing wrong with my hip.,1,pa arrogant attitude tell wrong hip,"['pa', 'pa arrogant', 'pa arrogant attitude', 'pa arrogant attitude tell', 'pa arrogant attitude tell wrong', 'pa arrogant attitude tell wrong hip', 'arrogant', 'arrogant attitude', 'arrogant attitude tell', 'arrogant attitude tell wrong', 'arrogant attitude tell wrong hip', 'attitude', 'attitude tell', 'attitude tell wrong', 'attitude tell wrong hip', 'tell', 'tell wrong', 'tell wrong hip', 'wrong', 'wrong hip', 'hip']",0,0,0,0,0,1,0,0,0,0,1,0,0.09523809523809523
121879,"With Dr. Jacobs experience, testing and knowledge we were able to identify the reason",0,experience test cognition able identify reason,"['experience', 'experience test', 'experience test cognition', 'experience test cognition able', 'experience test cognition able identify', 'experience test cognition able identify reason', 'test', 'test cognition', 'test cognition able', 'test cognition able identify', 'test cognition able identify reason', 'cognition', 'cognition able', 'cognition able identify', 'cognition able identify reason', 'able', 'able identify', 'able identify reason', 'identify', 'identify reason', 'reason']",0,0,0,1,0,0,0,0,0,0,0,0,0.047619047619047616
59349,He listens to me when I tell him about my problems.,0,listen tell problem,"['listen', 'listen tell', 'listen tell problem', 'tell', 'tell problem', 'problem']",0,0,0,0,0,1,0,0,0,0,0,0,0.05555555555555555
145438,She explained the purpose of the test when I asked about them.,0,explain purpose test ask,"['explain', 'explain purpose', 'explain purpose test', 'explain purpose test ask', 'purpose', 'purpose test', 'purpose test ask', 'test', 'test ask', 'ask']",0,0,0,1,0,0,0,0,0,0,0,0,0.05319148936170213
88837,and he just knows right from wrong.,0,know right wrong,"['know', 'know right', 'know right wrong', 'right', 'right wrong', 'wrong']",0,0,0,0,0,0,0,0,0,0,1,0,0.05555555555555555
