commentId,comment,classification,comment_processed,word_phrase_list,nervous,nervous eye,nervous eye breeze,eye,eye breeze,breeze,similarity_score
138477,"I was very nervous coming in,",1,nervous come,"['nervous', 'nervous come', 'come']",1,0,0,0,0,0,0.2857142857142857
145599,"this dr is not talented and has no aesthetic eye , but my one star reviews keep getting hidden.",1,dr talented aesthetic eye star review get hide,"['dr', 'dr talented', 'dr talented aesthetic', 'dr talented aesthetic eye', 'dr talented aesthetic eye star', 'dr talented aesthetic eye star review', 'dr talented aesthetic eye star review get', 'dr talented aesthetic eye star review get hide', 'talented', 'talented aesthetic', 'talented aesthetic eye', 'talented aesthetic eye star', 'talented aesthetic eye star review', 'talented aesthetic eye star review get', 'talented aesthetic eye star review get hide', 'aesthetic', 'aesthetic eye', 'aesthetic eye star', 'aesthetic eye star review', 'aesthetic eye star review get', 'aesthetic eye star review get hide', 'eye', 'eye star', 'eye star review', 'eye star review get', 'eye star review get hide', 'star', 'star review', 'star review get', 'star review get hide', 'review', 'review get', 'review get hide', 'get', 'get hide', 'hide']",0,0,0,1,0,0,0.2857142857142857
111034,Dr. Schwarcz is the only doctor I would ever trust with my face and eyes.,0,doctor trust face eye,"['doctor', 'doctor trust', 'doctor trust face', 'doctor trust face eye', 'trust', 'trust face', 'trust face eye', 'face', 'face eye', 'eye']",0,0,0,1,0,0,0.2857142857142857
83047,"I was nervous about the pain level, and they managed my anxiety",0,nervous pain level manage anxiety,"['nervous', 'nervous pain', 'nervous pain level', 'nervous pain level manage', 'nervous pain level manage anxiety', 'pain', 'pain level', 'pain level manage', 'pain level manage anxiety', 'level', 'level manage', 'level manage anxiety', 'manage', 'manage anxiety', 'anxiety']",1,0,0,0,0,0,0.2857142857142857
112227,"Exceptional surgeon- he is detail obsessed, has an artist's eye (his sketches of the human fact around the office are incredible)",0,exceptional surgeon detail obsess artist eye sketch human fact office incredible,"['exceptional', 'exceptional surgeon', 'exceptional surgeon detail', 'exceptional surgeon detail obsess', 'exceptional surgeon detail obsess artist', 'exceptional surgeon detail obsess artist eye', 'exceptional surgeon detail obsess artist eye sketch', 'exceptional surgeon detail obsess artist eye sketch human', 'exceptional surgeon detail obsess artist eye sketch human fact', 'exceptional surgeon detail obsess artist eye sketch human fact office', 'exceptional surgeon detail obsess artist eye sketch human fact office incredible', 'surgeon', 'surgeon detail', 'surgeon detail obsess', 'surgeon detail obsess artist', 'surgeon detail obsess artist eye', 'surgeon detail obsess artist eye sketch', 'surgeon detail obsess artist eye sketch human', 'surgeon detail obsess artist eye sketch human fact', 'surgeon detail obsess artist eye sketch human fact office', 'surgeon detail obsess artist eye sketch human fact office incredible', 'detail', 'detail obsess', 'detail obsess artist', 'detail obsess artist eye', 'detail obsess artist eye sketch', 'detail obsess artist eye sketch human', 'detail obsess artist eye sketch human fact', 'detail obsess artist eye sketch human fact office', 'detail obsess artist eye sketch human fact office incredible', 'obsess', 'obsess artist', 'obsess artist eye', 'obsess artist eye sketch', 'obsess artist eye sketch human', 'obsess artist eye sketch human fact', 'obsess artist eye sketch human fact office', 'obsess artist eye sketch human fact office incredible', 'artist', 'artist eye', 'artist eye sketch', 'artist eye sketch human', 'artist eye sketch human fact', 'artist eye sketch human fact office', 'artist eye sketch human fact office incredible', 'eye', 'eye sketch', 'eye sketch human', 'eye sketch human fact', 'eye sketch human fact office', 'eye sketch human fact office incredible', 'sketch', 'sketch human', 'sketch human fact', 'sketch human fact office', 'sketch human fact office incredible', 'human', 'human fact', 'human fact office', 'human fact office incredible', 'fact', 'fact office', 'fact office incredible', 'office', 'office incredible', 'incredible']",0,0,0,1,0,0,0.2857142857142857
68046,I can't wait until the 2nd eye is done so both eyes will be improved.,0,wait neodymium eye eye improved,"['wait', 'wait neodymium', 'wait neodymium eye', 'wait neodymium eye eye', 'wait neodymium eye eye improved', 'neodymium', 'neodymium eye', 'neodymium eye eye', 'neodymium eye eye improved', 'eye', 'eye eye', 'eye eye improved', 'eye', 'eye improved', 'improved']",0,0,0,1,0,0,0.2857142857142857
86938,and makes my eye sight worse.,1,make eye sight bad,"['make', 'make eye', 'make eye sight', 'make eye sight bad', 'eye', 'eye sight', 'eye sight bad', 'sight', 'sight bad', 'bad']",0,0,0,1,0,0,0.2857142857142857
94852,Stephanie even brought another pa in to answer some more questions I had about my eye bags.,0,stephanie bring pa answer question eye bag,"['stephanie', 'stephanie bring', 'stephanie bring pa', 'stephanie bring pa answer', 'stephanie bring pa answer question', 'stephanie bring pa answer question eye', 'stephanie bring pa answer question eye bag', 'bring', 'bring pa', 'bring pa answer', 'bring pa answer question', 'bring pa answer question eye', 'bring pa answer question eye bag', 'pa', 'pa answer', 'pa answer question', 'pa answer question eye', 'pa answer question eye bag', 'answer', 'answer question', 'answer question eye', 'answer question eye bag', 'question', 'question eye', 'question eye bag', 'eye', 'eye bag', 'bag']",0,0,0,1,0,0,0.2857142857142857
189351,A week later my eyes felt heavy and I had folds of skin on my eyelids.,1,eye feel heavy fold skin eyelid,"['eye', 'eye feel', 'eye feel heavy', 'eye feel heavy fold', 'eye feel heavy fold skin', 'eye feel heavy fold skin eyelid', 'feel', 'feel heavy', 'feel heavy fold', 'feel heavy fold skin', 'feel heavy fold skin eyelid', 'heavy', 'heavy fold', 'heavy fold skin', 'heavy fold skin eyelid', 'fold', 'fold skin', 'fold skin eyelid', 'skin', 'skin eyelid', 'eyelid']",0,0,0,1,0,0,0.2857142857142857
102296,I simply ended up looking like I had paralysis in one of my eyes.,1,simply end look like paralysis eye,"['simply', 'simply end', 'simply end look', 'simply end look like', 'simply end look like paralysis', 'simply end look like paralysis eye', 'end', 'end look', 'end look like', 'end look like paralysis', 'end look like paralysis eye', 'look', 'look like', 'look like paralysis', 'look like paralysis eye', 'like', 'like paralysis', 'like paralysis eye', 'paralysis', 'paralysis eye', 'eye']",0,0,0,1,0,0,0.2857142857142857
107303,I was nervous when I first came in but it was much better than I thought...thank you'!,0,nervous come good thoughtthank,"['nervous', 'nervous come', 'nervous come good', 'nervous come good thoughtthank', 'come', 'come good', 'come good thoughtthank', 'good', 'good thoughtthank', 'thoughtthank']",1,0,0,0,0,0,0.2857142857142857
116912,After leaving the hospital it only took 5 days for the yellow discoloration under my eyes to disappear.,0,leave hospital take yellow discoloration eye disappear,"['leave', 'leave hospital', 'leave hospital take', 'leave hospital take yellow', 'leave hospital take yellow discoloration', 'leave hospital take yellow discoloration eye', 'leave hospital take yellow discoloration eye disappear', 'hospital', 'hospital take', 'hospital take yellow', 'hospital take yellow discoloration', 'hospital take yellow discoloration eye', 'hospital take yellow discoloration eye disappear', 'take', 'take yellow', 'take yellow discoloration', 'take yellow discoloration eye', 'take yellow discoloration eye disappear', 'yellow', 'yellow discoloration', 'yellow discoloration eye', 'yellow discoloration eye disappear', 'discoloration', 'discoloration eye', 'discoloration eye disappear', 'eye', 'eye disappear', 'disappear']",0,0,0,1,0,0,0.2857142857142857
171409,"I came in asking for fillers under my eyes for my dark circles and Melissa suggested a better alternative, which was PRP.",0,come ask tiller eye dark circle melissa suggest good alternative pp,"['come', 'come ask', 'come ask tiller', 'come ask tiller eye', 'come ask tiller eye dark', 'come ask tiller eye dark circle', 'come ask tiller eye dark circle melissa', 'come ask tiller eye dark circle melissa suggest', 'come ask tiller eye dark circle melissa suggest good', 'come ask tiller eye dark circle melissa suggest good alternative', 'come ask tiller eye dark circle melissa suggest good alternative pp', 'ask', 'ask tiller', 'ask tiller eye', 'ask tiller eye dark', 'ask tiller eye dark circle', 'ask tiller eye dark circle melissa', 'ask tiller eye dark circle melissa suggest', 'ask tiller eye dark circle melissa suggest good', 'ask tiller eye dark circle melissa suggest good alternative', 'ask tiller eye dark circle melissa suggest good alternative pp', 'tiller', 'tiller eye', 'tiller eye dark', 'tiller eye dark circle', 'tiller eye dark circle melissa', 'tiller eye dark circle melissa suggest', 'tiller eye dark circle melissa suggest good', 'tiller eye dark circle melissa suggest good alternative', 'tiller eye dark circle melissa suggest good alternative pp', 'eye', 'eye dark', 'eye dark circle', 'eye dark circle melissa', 'eye dark circle melissa suggest', 'eye dark circle melissa suggest good', 'eye dark circle melissa suggest good alternative', 'eye dark circle melissa suggest good alternative pp', 'dark', 'dark circle', 'dark circle melissa', 'dark circle melissa suggest', 'dark circle melissa suggest good', 'dark circle melissa suggest good alternative', 'dark circle melissa suggest good alternative pp', 'circle', 'circle melissa', 'circle melissa suggest', 'circle melissa suggest good', 'circle melissa suggest good alternative', 'circle melissa suggest good alternative pp', 'melissa', 'melissa suggest', 'melissa suggest good', 'melissa suggest good alternative', 'melissa suggest good alternative pp', 'suggest', 'suggest good', 'suggest good alternative', 'suggest good alternative pp', 'good', 'good alternative', 'good alternative pp', 'alternative', 'alternative pp', 'pp']",0,0,0,1,0,0,0.2857142857142857
118746,"I decided to do local anesthesia for both, and was very nervous about being awake for the procedures.",1,decide local nervous awake procedure,"['decide', 'decide local', 'decide local nervous', 'decide local nervous awake', 'decide local nervous awake procedure', 'local', 'local nervous', 'local nervous awake', 'local nervous awake procedure', 'nervous', 'nervous awake', 'nervous awake procedure', 'awake', 'awake procedure', 'procedure']",1,0,0,0,0,0,0.2857142857142857
165468,"I was trying to make sure I was in the right place and one woman sarcastically responded, ?eye doctor??",1,try sure right place woman sarcastically respond eye doctor,"['try', 'try sure', 'try sure right', 'try sure right place', 'try sure right place woman', 'try sure right place woman sarcastically', 'try sure right place woman sarcastically respond', 'try sure right place woman sarcastically respond eye', 'try sure right place woman sarcastically respond eye doctor', 'sure', 'sure right', 'sure right place', 'sure right place woman', 'sure right place woman sarcastically', 'sure right place woman sarcastically respond', 'sure right place woman sarcastically respond eye', 'sure right place woman sarcastically respond eye doctor', 'right', 'right place', 'right place woman', 'right place woman sarcastically', 'right place woman sarcastically respond', 'right place woman sarcastically respond eye', 'right place woman sarcastically respond eye doctor', 'place', 'place woman', 'place woman sarcastically', 'place woman sarcastically respond', 'place woman sarcastically respond eye', 'place woman sarcastically respond eye doctor', 'woman', 'woman sarcastically', 'woman sarcastically respond', 'woman sarcastically respond eye', 'woman sarcastically respond eye doctor', 'sarcastically', 'sarcastically respond', 'sarcastically respond eye', 'sarcastically respond eye doctor', 'respond', 'respond eye', 'respond eye doctor', 'eye', 'eye doctor', 'doctor']",0,0,0,1,0,0,0.2857142857142857
98090,I was soo nervous,1,nervous,['nervous'],1,0,0,0,0,0,0.2857142857142857
96820,It's nice to have a doctor like Dr. Eye whose care you can trust.,0,nice doctor like dr eye care trust,"['nice', 'nice doctor', 'nice doctor like', 'nice doctor like dr', 'nice doctor like dr eye', 'nice doctor like dr eye care', 'nice doctor like dr eye care trust', 'doctor', 'doctor like', 'doctor like dr', 'doctor like dr eye', 'doctor like dr eye care', 'doctor like dr eye care trust', 'like', 'like dr', 'like dr eye', 'like dr eye care', 'like dr eye care trust', 'dr', 'dr eye', 'dr eye care', 'dr eye care trust', 'eye', 'eye care', 'eye care trust', 'care', 'care trust', 'trust']",0,0,0,1,0,0,0.2857142857142857
148063,"I was nervous, unsure, read the reviews and was still skeptical.",1,nervous ensure read review sceptically,"['nervous', 'nervous ensure', 'nervous ensure read', 'nervous ensure read review', 'nervous ensure read review sceptically', 'ensure', 'ensure read', 'ensure read review', 'ensure read review sceptically', 'read', 'read review', 'read review sceptically', 'review', 'review sceptically', 'sceptically']",1,0,0,0,0,0,0.2857142857142857
144651,"but for contouring or for something where you need aesthetic eye and artistry, I would not trust her.",1,contort need aesthetic eye artistic trust,"['contort', 'contort need', 'contort need aesthetic', 'contort need aesthetic eye', 'contort need aesthetic eye artistic', 'contort need aesthetic eye artistic trust', 'need', 'need aesthetic', 'need aesthetic eye', 'need aesthetic eye artistic', 'need aesthetic eye artistic trust', 'aesthetic', 'aesthetic eye', 'aesthetic eye artistic', 'aesthetic eye artistic trust', 'eye', 'eye artistic', 'eye artistic trust', 'artistic', 'artistic trust', 'trust']",0,0,0,1,0,0,0.2857142857142857
152514,"I was nervous about my BBL,",1,nervous bal,"['nervous', 'nervous bal', 'bal']",1,0,0,0,0,0,0.2857142857142857
171236,I always get nervous with a new person doing my lips,1,nervous new person lip,"['nervous', 'nervous new', 'nervous new person', 'nervous new person lip', 'new', 'new person', 'new person lip', 'person', 'person lip', 'lip']",1,0,0,0,0,0,0.2857142857142857
144418,"I have visible, uneven, crooked scars from eye to eye, deeper troughs, and wrinkling",1,visible uneven crooked scar eye eye deep trough wrinkle,"['visible', 'visible uneven', 'visible uneven crooked', 'visible uneven crooked scar', 'visible uneven crooked scar eye', 'visible uneven crooked scar eye eye', 'visible uneven crooked scar eye eye deep', 'visible uneven crooked scar eye eye deep trough', 'visible uneven crooked scar eye eye deep trough wrinkle', 'uneven', 'uneven crooked', 'uneven crooked scar', 'uneven crooked scar eye', 'uneven crooked scar eye eye', 'uneven crooked scar eye eye deep', 'uneven crooked scar eye eye deep trough', 'uneven crooked scar eye eye deep trough wrinkle', 'crooked', 'crooked scar', 'crooked scar eye', 'crooked scar eye eye', 'crooked scar eye eye deep', 'crooked scar eye eye deep trough', 'crooked scar eye eye deep trough wrinkle', 'scar', 'scar eye', 'scar eye eye', 'scar eye eye deep', 'scar eye eye deep trough', 'scar eye eye deep trough wrinkle', 'eye', 'eye eye', 'eye eye deep', 'eye eye deep trough', 'eye eye deep trough wrinkle', 'eye', 'eye deep', 'eye deep trough', 'eye deep trough wrinkle', 'deep', 'deep trough', 'deep trough wrinkle', 'trough', 'trough wrinkle', 'wrinkle']",0,0,0,1,0,0,0.2857142857142857
74552,for the rest of the night and woke up with 20/15 vision in my right eye and 20/10 in my left.,0,rest night wake vision right eye leave,"['rest', 'rest night', 'rest night wake', 'rest night wake vision', 'rest night wake vision right', 'rest night wake vision right eye', 'rest night wake vision right eye leave', 'night', 'night wake', 'night wake vision', 'night wake vision right', 'night wake vision right eye', 'night wake vision right eye leave', 'wake', 'wake vision', 'wake vision right', 'wake vision right eye', 'wake vision right eye leave', 'vision', 'vision right', 'vision right eye', 'vision right eye leave', 'right', 'right eye', 'right eye leave', 'eye', 'eye leave', 'leave']",0,0,0,1,0,0,0.2857142857142857
135839,I never felt nervous or unsure in their hands!,0,feel nervous ensure hand,"['feel', 'feel nervous', 'feel nervous ensure', 'feel nervous ensure hand', 'nervous', 'nervous ensure', 'nervous ensure hand', 'ensure', 'ensure hand', 'hand']",1,0,0,0,0,0,0.2857142857142857
134946,"My surgery went 100x better than I expected, recovery was a breeze, and I am happier now than I ever dreamed of (-:",0,surgery go x good expect recovery breeze happy dream,"['surgery', 'surgery go', 'surgery go x', 'surgery go x good', 'surgery go x good expect', 'surgery go x good expect recovery', 'surgery go x good expect recovery breeze', 'surgery go x good expect recovery breeze happy', 'surgery go x good expect recovery breeze happy dream', 'go', 'go x', 'go x good', 'go x good expect', 'go x good expect recovery', 'go x good expect recovery breeze', 'go x good expect recovery breeze happy', 'go x good expect recovery breeze happy dream', 'x', 'x good', 'x good expect', 'x good expect recovery', 'x good expect recovery breeze', 'x good expect recovery breeze happy', 'x good expect recovery breeze happy dream', 'good', 'good expect', 'good expect recovery', 'good expect recovery breeze', 'good expect recovery breeze happy', 'good expect recovery breeze happy dream', 'expect', 'expect recovery', 'expect recovery breeze', 'expect recovery breeze happy', 'expect recovery breeze happy dream', 'recovery', 'recovery breeze', 'recovery breeze happy', 'recovery breeze happy dream', 'breeze', 'breeze happy', 'breeze happy dream', 'happy', 'happy dream', 'dream']",0,0,0,0,0,1,0.2857142857142857
105016,He uses his creativity and artistic eye and just works his magic!,0,u creativity artistic eye work magic,"['u', 'u creativity', 'u creativity artistic', 'u creativity artistic eye', 'u creativity artistic eye work', 'u creativity artistic eye work magic', 'creativity', 'creativity artistic', 'creativity artistic eye', 'creativity artistic eye work', 'creativity artistic eye work magic', 'artistic', 'artistic eye', 'artistic eye work', 'artistic eye work magic', 'eye', 'eye work', 'eye work magic', 'work', 'work magic', 'magic']",0,0,0,1,0,0,0.2857142857142857
166121,I got in the chair and was a little nervous but all was well the dentist,0,get chair little nervous dentist,"['get', 'get chair', 'get chair little', 'get chair little nervous', 'get chair little nervous dentist', 'chair', 'chair little', 'chair little nervous', 'chair little nervous dentist', 'little', 'little nervous', 'little nervous dentist', 'nervous', 'nervous dentist', 'dentist']",1,0,0,0,0,0,0.2857142857142857
95423,"Her eye hurt for two days after that, when it is not supposed to be a painful test.",1,eye hurt suppose painful test,"['eye', 'eye hurt', 'eye hurt suppose', 'eye hurt suppose painful', 'eye hurt suppose painful test', 'hurt', 'hurt suppose', 'hurt suppose painful', 'hurt suppose painful test', 'suppose', 'suppose painful', 'suppose painful test', 'painful', 'painful test', 'test']",0,0,0,1,0,0,0.2857142857142857
189644,"No consultation, no physician, not even a single set eyes on me.",1,consultation doctor single set eye,"['consultation', 'consultation doctor', 'consultation doctor single', 'consultation doctor single set', 'consultation doctor single set eye', 'doctor', 'doctor single', 'doctor single set', 'doctor single set eye', 'single', 'single set', 'single set eye', 'set', 'set eye', 'eye']",0,0,0,1,0,0,0.2857142857142857
90416,My eye brows are too high and my eyes are hollow and sick looking when they use to be so cute and sexy.,1,eye brow high eye hollow sick look use cut sex,"['eye', 'eye brow', 'eye brow high', 'eye brow high eye', 'eye brow high eye hollow', 'eye brow high eye hollow sick', 'eye brow high eye hollow sick look', 'eye brow high eye hollow sick look use', 'eye brow high eye hollow sick look use cut', 'eye brow high eye hollow sick look use cut sex', 'brow', 'brow high', 'brow high eye', 'brow high eye hollow', 'brow high eye hollow sick', 'brow high eye hollow sick look', 'brow high eye hollow sick look use', 'brow high eye hollow sick look use cut', 'brow high eye hollow sick look use cut sex', 'high', 'high eye', 'high eye hollow', 'high eye hollow sick', 'high eye hollow sick look', 'high eye hollow sick look use', 'high eye hollow sick look use cut', 'high eye hollow sick look use cut sex', 'eye', 'eye hollow', 'eye hollow sick', 'eye hollow sick look', 'eye hollow sick look use', 'eye hollow sick look use cut', 'eye hollow sick look use cut sex', 'hollow', 'hollow sick', 'hollow sick look', 'hollow sick look use', 'hollow sick look use cut', 'hollow sick look use cut sex', 'sick', 'sick look', 'sick look use', 'sick look use cut', 'sick look use cut sex', 'look', 'look use', 'look use cut', 'look use cut sex', 'use', 'use cut', 'use cut sex', 'cut', 'cut sex', 'sex']",0,0,0,1,0,0,0.2857142857142857
121950,but every other eye Dr has carried a trial for her.,1,eye dr carry trial,"['eye', 'eye dr', 'eye dr carry', 'eye dr carry trial', 'dr', 'dr carry', 'dr carry trial', 'carry', 'carry trial', 'trial']",0,0,0,1,0,0,0.2857142857142857
110246,I moved from NYC years ago and I was nervous to try someone new...but now I know what I was missing.,0,move nervous try newby know miss,"['move', 'move nervous', 'move nervous try', 'move nervous try newby', 'move nervous try newby know', 'move nervous try newby know miss', 'nervous', 'nervous try', 'nervous try newby', 'nervous try newby know', 'nervous try newby know miss', 'try', 'try newby', 'try newby know', 'try newby know miss', 'newby', 'newby know', 'newby know miss', 'know', 'know miss', 'miss']",1,0,0,0,0,0,0.2857142857142857
73755,Getting my Lower eye surgery performed Dr. Prasad was one of the best decisions I have ever taken.,0,get low eye surgery perform dr pray good decision take,"['get', 'get low', 'get low eye', 'get low eye surgery', 'get low eye surgery perform', 'get low eye surgery perform dr', 'get low eye surgery perform dr pray', 'get low eye surgery perform dr pray good', 'get low eye surgery perform dr pray good decision', 'get low eye surgery perform dr pray good decision take', 'low', 'low eye', 'low eye surgery', 'low eye surgery perform', 'low eye surgery perform dr', 'low eye surgery perform dr pray', 'low eye surgery perform dr pray good', 'low eye surgery perform dr pray good decision', 'low eye surgery perform dr pray good decision take', 'eye', 'eye surgery', 'eye surgery perform', 'eye surgery perform dr', 'eye surgery perform dr pray', 'eye surgery perform dr pray good', 'eye surgery perform dr pray good decision', 'eye surgery perform dr pray good decision take', 'surgery', 'surgery perform', 'surgery perform dr', 'surgery perform dr pray', 'surgery perform dr pray good', 'surgery perform dr pray good decision', 'surgery perform dr pray good decision take', 'perform', 'perform dr', 'perform dr pray', 'perform dr pray good', 'perform dr pray good decision', 'perform dr pray good decision take', 'dr', 'dr pray', 'dr pray good', 'dr pray good decision', 'dr pray good decision take', 'pray', 'pray good', 'pray good decision', 'pray good decision take', 'good', 'good decision', 'good decision take', 'decision', 'decision take', 'take']",0,0,0,1,0,0,0.2857142857142857
115269,"Well, it?s June 18th, and my eyes are still hooded, and my forehead still feels like someone is sitting on top of it.",1,th eye hood forehead feel like sit,"['th', 'th eye', 'th eye hood', 'th eye hood forehead', 'th eye hood forehead feel', 'th eye hood forehead feel like', 'th eye hood forehead feel like sit', 'eye', 'eye hood', 'eye hood forehead', 'eye hood forehead feel', 'eye hood forehead feel like', 'eye hood forehead feel like sit', 'hood', 'hood forehead', 'hood forehead feel', 'hood forehead feel like', 'hood forehead feel like sit', 'forehead', 'forehead feel', 'forehead feel like', 'forehead feel like sit', 'feel', 'feel like', 'feel like sit', 'like', 'like sit', 'sit']",0,0,0,1,0,0,0.2857142857142857
78628,I was a little nervous prior to the surgery but he walked me through the entire process.,0,little nervous prior surgery walk entire process,"['little', 'little nervous', 'little nervous prior', 'little nervous prior surgery', 'little nervous prior surgery walk', 'little nervous prior surgery walk entire', 'little nervous prior surgery walk entire process', 'nervous', 'nervous prior', 'nervous prior surgery', 'nervous prior surgery walk', 'nervous prior surgery walk entire', 'nervous prior surgery walk entire process', 'prior', 'prior surgery', 'prior surgery walk', 'prior surgery walk entire', 'prior surgery walk entire process', 'surgery', 'surgery walk', 'surgery walk entire', 'surgery walk entire process', 'walk', 'walk entire', 'walk entire process', 'entire', 'entire process', 'process']",1,0,0,0,0,0,0.2857142857142857
156901,"As a woman of color myself, I was not nervous going to him at all just based on the wonderful results of my coworker.",0,woman color nervous go base fantastic result worker,"['woman', 'woman color', 'woman color nervous', 'woman color nervous go', 'woman color nervous go base', 'woman color nervous go base fantastic', 'woman color nervous go base fantastic result', 'woman color nervous go base fantastic result worker', 'color', 'color nervous', 'color nervous go', 'color nervous go base', 'color nervous go base fantastic', 'color nervous go base fantastic result', 'color nervous go base fantastic result worker', 'nervous', 'nervous go', 'nervous go base', 'nervous go base fantastic', 'nervous go base fantastic result', 'nervous go base fantastic result worker', 'go', 'go base', 'go base fantastic', 'go base fantastic result', 'go base fantastic result worker', 'base', 'base fantastic', 'base fantastic result', 'base fantastic result worker', 'fantastic', 'fantastic result', 'fantastic result worker', 'result', 'result worker', 'worker']",1,0,0,0,0,0,0.2857142857142857
96666,They re-check your eyes multiple times to make sure that they have the correct prescription and everyone in the office is,0,check eye multiple time sure correct prescription office,"['check', 'check eye', 'check eye multiple', 'check eye multiple time', 'check eye multiple time sure', 'check eye multiple time sure correct', 'check eye multiple time sure correct prescription', 'check eye multiple time sure correct prescription office', 'eye', 'eye multiple', 'eye multiple time', 'eye multiple time sure', 'eye multiple time sure correct', 'eye multiple time sure correct prescription', 'eye multiple time sure correct prescription office', 'multiple', 'multiple time', 'multiple time sure', 'multiple time sure correct', 'multiple time sure correct prescription', 'multiple time sure correct prescription office', 'time', 'time sure', 'time sure correct', 'time sure correct prescription', 'time sure correct prescription office', 'sure', 'sure correct', 'sure correct prescription', 'sure correct prescription office', 'correct', 'correct prescription', 'correct prescription office', 'prescription', 'prescription office', 'office']",0,0,0,1,0,0,0.2857142857142857
97813,He is a great Dr. He diagnosed an autoimmune disease through my eyes.He asked me to wait while he wrote a note to my Primary,0,great dr diagnose autoimmune disease eye ask wait write note primary,"['great', 'great dr', 'great dr diagnose', 'great dr diagnose autoimmune', 'great dr diagnose autoimmune disease', 'great dr diagnose autoimmune disease eye', 'great dr diagnose autoimmune disease eye ask', 'great dr diagnose autoimmune disease eye ask wait', 'great dr diagnose autoimmune disease eye ask wait write', 'great dr diagnose autoimmune disease eye ask wait write note', 'great dr diagnose autoimmune disease eye ask wait write note primary', 'dr', 'dr diagnose', 'dr diagnose autoimmune', 'dr diagnose autoimmune disease', 'dr diagnose autoimmune disease eye', 'dr diagnose autoimmune disease eye ask', 'dr diagnose autoimmune disease eye ask wait', 'dr diagnose autoimmune disease eye ask wait write', 'dr diagnose autoimmune disease eye ask wait write note', 'dr diagnose autoimmune disease eye ask wait write note primary', 'diagnose', 'diagnose autoimmune', 'diagnose autoimmune disease', 'diagnose autoimmune disease eye', 'diagnose autoimmune disease eye ask', 'diagnose autoimmune disease eye ask wait', 'diagnose autoimmune disease eye ask wait write', 'diagnose autoimmune disease eye ask wait write note', 'diagnose autoimmune disease eye ask wait write note primary', 'autoimmune', 'autoimmune disease', 'autoimmune disease eye', 'autoimmune disease eye ask', 'autoimmune disease eye ask wait', 'autoimmune disease eye ask wait write', 'autoimmune disease eye ask wait write note', 'autoimmune disease eye ask wait write note primary', 'disease', 'disease eye', 'disease eye ask', 'disease eye ask wait', 'disease eye ask wait write', 'disease eye ask wait write note', 'disease eye ask wait write note primary', 'eye', 'eye ask', 'eye ask wait', 'eye ask wait write', 'eye ask wait write note', 'eye ask wait write note primary', 'ask', 'ask wait', 'ask wait write', 'ask wait write note', 'ask wait write note primary', 'wait', 'wait write', 'wait write note', 'wait write note primary', 'write', 'write note', 'write note primary', 'note', 'note primary', 'primary']",0,0,0,1,0,0,0.2857142857142857
148075,So I was kind of nervous to go here with the mixed reviews.,1,kind nervous mix review,"['kind', 'kind nervous', 'kind nervous mix', 'kind nervous mix review', 'nervous', 'nervous mix', 'nervous mix review', 'mix', 'mix review', 'review']",1,0,0,0,0,0,0.2857142857142857
146741,"I had to spend a good month massaging out these lumps under my eyes,",1,spend manage lump eye,"['spend', 'spend manage', 'spend manage lump', 'spend manage lump eye', 'manage', 'manage lump', 'manage lump eye', 'lump', 'lump eye', 'eye']",0,0,0,1,0,0,0.2857142857142857
104458,"It is true, he's not a personality guy but my eyes need a brilliant surgeon to make me happy, not a charmer.",0,true s personality guy eye need brilliant surgeon happy charmer,"['true', 'true s', 'true s personality', 'true s personality guy', 'true s personality guy eye', 'true s personality guy eye need', 'true s personality guy eye need brilliant', 'true s personality guy eye need brilliant surgeon', 'true s personality guy eye need brilliant surgeon happy', 'true s personality guy eye need brilliant surgeon happy charmer', 's', 's personality', 's personality guy', 's personality guy eye', 's personality guy eye need', 's personality guy eye need brilliant', 's personality guy eye need brilliant surgeon', 's personality guy eye need brilliant surgeon happy', 's personality guy eye need brilliant surgeon happy charmer', 'personality', 'personality guy', 'personality guy eye', 'personality guy eye need', 'personality guy eye need brilliant', 'personality guy eye need brilliant surgeon', 'personality guy eye need brilliant surgeon happy', 'personality guy eye need brilliant surgeon happy charmer', 'guy', 'guy eye', 'guy eye need', 'guy eye need brilliant', 'guy eye need brilliant surgeon', 'guy eye need brilliant surgeon happy', 'guy eye need brilliant surgeon happy charmer', 'eye', 'eye need', 'eye need brilliant', 'eye need brilliant surgeon', 'eye need brilliant surgeon happy', 'eye need brilliant surgeon happy charmer', 'need', 'need brilliant', 'need brilliant surgeon', 'need brilliant surgeon happy', 'need brilliant surgeon happy charmer', 'brilliant', 'brilliant surgeon', 'brilliant surgeon happy', 'brilliant surgeon happy charmer', 'surgeon', 'surgeon happy', 'surgeon happy charmer', 'happy', 'happy charmer', 'charmer']",0,0,0,1,0,0,0.2857142857142857
145635,this dr is not talented and has no aesthetic eye.,1,dr talented aesthetic eye,"['dr', 'dr talented', 'dr talented aesthetic', 'dr talented aesthetic eye', 'talented', 'talented aesthetic', 'talented aesthetic eye', 'aesthetic', 'aesthetic eye', 'eye']",0,0,0,1,0,0,0.2857142857142857
110504,The deep pockets under my eyes are gone!,0,deep pocket eye go,"['deep', 'deep pocket', 'deep pocket eye', 'deep pocket eye go', 'pocket', 'pocket eye', 'pocket eye go', 'eye', 'eye go', 'go']",0,0,0,1,0,0,0.2857142857142857
