commentId,comment,classification,comment_processed,word_phrase_list,happen,map,pure,insanity,similarity_score
87270,The cleaning process was pure ecstasy with the hygienist at work excavating all the gunk from my gums.,0,clean process pure ecstasy hygienic work excavate gun gum,"['clean', 'clean process', 'clean process pure', 'clean process pure ecstasy', 'clean process pure ecstasy hygienic', 'clean process pure ecstasy hygienic work', 'clean process pure ecstasy hygienic work excavate', 'clean process pure ecstasy hygienic work excavate gun', 'clean process pure ecstasy hygienic work excavate gun gum', 'process', 'process pure', 'process pure ecstasy', 'process pure ecstasy hygienic', 'process pure ecstasy hygienic work', 'process pure ecstasy hygienic work excavate', 'process pure ecstasy hygienic work excavate gun', 'process pure ecstasy hygienic work excavate gun gum', 'pure', 'pure ecstasy', 'pure ecstasy hygienic', 'pure ecstasy hygienic work', 'pure ecstasy hygienic work excavate', 'pure ecstasy hygienic work excavate gun', 'pure ecstasy hygienic work excavate gun gum', 'ecstasy', 'ecstasy hygienic', 'ecstasy hygienic work', 'ecstasy hygienic work excavate', 'ecstasy hygienic work excavate gun', 'ecstasy hygienic work excavate gun gum', 'hygienic', 'hygienic work', 'hygienic work excavate', 'hygienic work excavate gun', 'hygienic work excavate gun gum', 'work', 'work excavate', 'work excavate gun', 'work excavate gun gum', 'excavate', 'excavate gun', 'excavate gun gum', 'gun', 'gun gum', 'gum']",0,0,1,0,0.03636363636363636
115535,When I asked what would happen during the surgery they told me it was secrets of the trade and couldn't tell me.,1,ask happen surgery tell secret trade tell,"['ask', 'ask happen', 'ask happen surgery', 'ask happen surgery tell', 'ask happen surgery tell secret', 'ask happen surgery tell secret trade', 'ask happen surgery tell secret trade tell', 'happen', 'happen surgery', 'happen surgery tell', 'happen surgery tell secret', 'happen surgery tell secret trade', 'happen surgery tell secret trade tell', 'surgery', 'surgery tell', 'surgery tell secret', 'surgery tell secret trade', 'surgery tell secret trade tell', 'tell', 'tell secret', 'tell secret trade', 'tell secret trade tell', 'secret', 'secret trade', 'secret trade tell', 'trade', 'trade tell', 'tell']",1,0,0,0,0.05263157894736842
112918,Their billing department and really all of the admin staff seem to have no idea what is happening or how to do their job.,1,fill department admit staff no idea happen job,"['fill', 'fill department', 'fill department admit', 'fill department admit staff', 'fill department admit staff no', 'fill department admit staff no idea', 'fill department admit staff no idea happen', 'fill department admit staff no idea happen job', 'department', 'department admit', 'department admit staff', 'department admit staff no', 'department admit staff no idea', 'department admit staff no idea happen', 'department admit staff no idea happen job', 'admit', 'admit staff', 'admit staff no', 'admit staff no idea', 'admit staff no idea happen', 'admit staff no idea happen job', 'staff', 'staff no', 'staff no idea', 'staff no idea happen', 'staff no idea happen job', 'no', 'no idea', 'no idea happen', 'no idea happen job', 'idea', 'idea happen', 'idea happen job', 'happen', 'happen job', 'job']",1,0,0,0,0.043478260869565216
127594,Each step was thoroughly explained before it happened which helped me stay calm.,0,step thoroughly explain happen help stay calm,"['step', 'step thoroughly', 'step thoroughly explain', 'step thoroughly explain happen', 'step thoroughly explain happen help', 'step thoroughly explain happen help stay', 'step thoroughly explain happen help stay calm', 'thoroughly', 'thoroughly explain', 'thoroughly explain happen', 'thoroughly explain happen help', 'thoroughly explain happen help stay', 'thoroughly explain happen help stay calm', 'explain', 'explain happen', 'explain happen help', 'explain happen help stay', 'explain happen help stay calm', 'happen', 'happen help', 'happen help stay', 'happen help stay calm', 'help', 'help stay', 'help stay calm', 'stay', 'stay calm', 'calm']",1,0,0,0,0.05263157894736842
79117,"The goal was to get back my jawline, This didn't happen.",1,goal saline happen,"['goal', 'goal saline', 'goal saline happen', 'saline', 'saline happen', 'happen']",1,0,0,0,0.125
103260,I even had light spotting after the exam which has never happened before.I returned a month later to get an IUD insertion.,1,light sporting examination happen return mud insertion,"['light', 'light sporting', 'light sporting examination', 'light sporting examination happen', 'light sporting examination happen return', 'light sporting examination happen return mud', 'light sporting examination happen return mud insertion', 'sporting', 'sporting examination', 'sporting examination happen', 'sporting examination happen return', 'sporting examination happen return mud', 'sporting examination happen return mud insertion', 'examination', 'examination happen', 'examination happen return', 'examination happen return mud', 'examination happen return mud insertion', 'happen', 'happen return', 'happen return mud', 'happen return mud insertion', 'return', 'return mud', 'return mud insertion', 'mud', 'mud insertion', 'insertion']",1,0,0,0,0.05263157894736842
178537,"It so happened that a few days before the surgery, I contracted Covid, and my procedure was rescheduled twice, with no hassle.",0,happen surgery contract procedure reschedule twice no haste,"['happen', 'happen surgery', 'happen surgery contract', 'happen surgery contract procedure', 'happen surgery contract procedure reschedule', 'happen surgery contract procedure reschedule twice', 'happen surgery contract procedure reschedule twice no', 'happen surgery contract procedure reschedule twice no haste', 'surgery', 'surgery contract', 'surgery contract procedure', 'surgery contract procedure reschedule', 'surgery contract procedure reschedule twice', 'surgery contract procedure reschedule twice no', 'surgery contract procedure reschedule twice no haste', 'contract', 'contract procedure', 'contract procedure reschedule', 'contract procedure reschedule twice', 'contract procedure reschedule twice no', 'contract procedure reschedule twice no haste', 'procedure', 'procedure reschedule', 'procedure reschedule twice', 'procedure reschedule twice no', 'procedure reschedule twice no haste', 'reschedule', 'reschedule twice', 'reschedule twice no', 'reschedule twice no haste', 'twice', 'twice no', 'twice no haste', 'no', 'no haste', 'haste']",1,0,0,0,0.043478260869565216
144860,Your clients are already on an emotional roller coaster ride without things like this happening.,1,client emotional roller coster ride thing like happen,"['client', 'client emotional', 'client emotional roller', 'client emotional roller coster', 'client emotional roller coster ride', 'client emotional roller coster ride thing', 'client emotional roller coster ride thing like', 'client emotional roller coster ride thing like happen', 'emotional', 'emotional roller', 'emotional roller coster', 'emotional roller coster ride', 'emotional roller coster ride thing', 'emotional roller coster ride thing like', 'emotional roller coster ride thing like happen', 'roller', 'roller coster', 'roller coster ride', 'roller coster ride thing', 'roller coster ride thing like', 'roller coster ride thing like happen', 'coster', 'coster ride', 'coster ride thing', 'coster ride thing like', 'coster ride thing like happen', 'ride', 'ride thing', 'ride thing like', 'ride thing like happen', 'thing', 'thing like', 'thing like happen', 'like', 'like happen', 'happen']",1,0,0,0,0.043478260869565216
77484,I had a nice visit and I am pleased with everything that happened.,0,nice visit please happen,"['nice', 'nice visit', 'nice visit please', 'nice visit please happen', 'visit', 'visit please', 'visit please happen', 'please', 'please happen', 'happen']",1,0,0,0,0.1
163703,and the process of what happened and how disappointed I am.,1,process happen disappoint,"['process', 'process happen', 'process happen disappoint', 'happen', 'happen disappoint', 'disappoint']",1,0,0,0,0.125
129881,"He will never push anything on you, he listens to your needs and the maps out a way to make it happen.",0,push listen need map way happen,"['push', 'push listen', 'push listen need', 'push listen need map', 'push listen need map way', 'push listen need map way happen', 'listen', 'listen need', 'listen need map', 'listen need map way', 'listen need map way happen', 'need', 'need map', 'need map way', 'need map way happen', 'map', 'map way', 'map way happen', 'way', 'way happen', 'happen']",1,1,0,0,0.12903225806451613
133567,"Then when I come in it's ""oh you were suppose to come back in two weeks, what happened""? ?? Please get it together.",1,come ohio suppose come happen,"['come', 'come ohio', 'come ohio suppose', 'come ohio suppose come', 'come ohio suppose come happen', 'ohio', 'ohio suppose', 'ohio suppose come', 'ohio suppose come happen', 'suppose', 'suppose come', 'suppose come happen', 'come', 'come happen', 'happen']",1,0,0,0,0.08
99120,"The doctor happened to be in the clinic on a Saturday, which was unusual so she ordered the tests.",0,happen clinic unusual order test,"['happen', 'happen clinic', 'happen clinic unusual', 'happen clinic unusual order', 'happen clinic unusual order test', 'clinic', 'clinic unusual', 'clinic unusual order', 'clinic unusual order test', 'unusual', 'unusual order', 'unusual order test', 'order', 'order test', 'test']",1,0,0,0,0.08
123533,"I don't care if my insurance pays for the entire procedure, it's not happening.",1,care insurance pay entire procedure not happen,"['care', 'care insurance', 'care insurance pay', 'care insurance pay entire', 'care insurance pay entire procedure', 'care insurance pay entire procedure not', 'care insurance pay entire procedure not happen', 'insurance', 'insurance pay', 'insurance pay entire', 'insurance pay entire procedure', 'insurance pay entire procedure not', 'insurance pay entire procedure not happen', 'pay', 'pay entire', 'pay entire procedure', 'pay entire procedure not', 'pay entire procedure not happen', 'entire', 'entire procedure', 'entire procedure not', 'entire procedure not happen', 'procedure', 'procedure not', 'procedure not happen', 'not', 'not happen', 'happen']",1,0,0,0,0.05263157894736842
187060,and endometrial cysts that never went away - so I'm focused on preventative care that will keep it from happening again.,1,endometrial cyst go away focus preventive care happen,"['endometrial', 'endometrial cyst', 'endometrial cyst go', 'endometrial cyst go away', 'endometrial cyst go away focus', 'endometrial cyst go away focus preventive', 'endometrial cyst go away focus preventive care', 'endometrial cyst go away focus preventive care happen', 'cyst', 'cyst go', 'cyst go away', 'cyst go away focus', 'cyst go away focus preventive', 'cyst go away focus preventive care', 'cyst go away focus preventive care happen', 'go', 'go away', 'go away focus', 'go away focus preventive', 'go away focus preventive care', 'go away focus preventive care happen', 'away', 'away focus', 'away focus preventive', 'away focus preventive care', 'away focus preventive care happen', 'focus', 'focus preventive', 'focus preventive care', 'focus preventive care happen', 'preventive', 'preventive care', 'preventive care happen', 'care', 'care happen', 'happen']",1,0,0,0,0.043478260869565216
62758,"He told me what his suggestions would do for it, what would happen and it happened.",0,tell suggestion happen happen,"['tell', 'tell suggestion', 'tell suggestion happen', 'tell suggestion happen happen', 'suggestion', 'suggestion happen', 'suggestion happen happen', 'happen', 'happen happen', 'happen']",1,0,0,0,0.1
170529,"so happened to have caught him on a bad day, even a good day isn't worth any patient's time to go see him.",1,happen catch worth patient time,"['happen', 'happen catch', 'happen catch worth', 'happen catch worth patient', 'happen catch worth patient time', 'catch', 'catch worth', 'catch worth patient', 'catch worth patient time', 'worth', 'worth patient', 'worth patient time', 'patient', 'patient time', 'time']",1,0,0,0,0.08
134769,I was nervous for the surgery but he was very comforting and explained everything that would happen.,0,nervous surgery comfort explain happen,"['nervous', 'nervous surgery', 'nervous surgery comfort', 'nervous surgery comfort explain', 'nervous surgery comfort explain happen', 'surgery', 'surgery comfort', 'surgery comfort explain', 'surgery comfort explain happen', 'comfort', 'comfort explain', 'comfort explain happen', 'explain', 'explain happen', 'happen']",1,0,0,0,0.08
104555,I am now left with a big scar on my face which would not have happened with a good plastic surgeon.,1,leave big scar face not happen good plastic surgeon,"['leave', 'leave big', 'leave big scar', 'leave big scar face', 'leave big scar face not', 'leave big scar face not happen', 'leave big scar face not happen good', 'leave big scar face not happen good plastic', 'leave big scar face not happen good plastic surgeon', 'big', 'big scar', 'big scar face', 'big scar face not', 'big scar face not happen', 'big scar face not happen good', 'big scar face not happen good plastic', 'big scar face not happen good plastic surgeon', 'scar', 'scar face', 'scar face not', 'scar face not happen', 'scar face not happen good', 'scar face not happen good plastic', 'scar face not happen good plastic surgeon', 'face', 'face not', 'face not happen', 'face not happen good', 'face not happen good plastic', 'face not happen good plastic surgeon', 'not', 'not happen', 'not happen good', 'not happen good plastic', 'not happen good plastic surgeon', 'happen', 'happen good', 'happen good plastic', 'happen good plastic surgeon', 'good', 'good plastic', 'good plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",1,0,0,0,0.03636363636363636
62960,He always takes the time to explain what's the procedures or what is happening,0,take time explain procedure happen,"['take', 'take time', 'take time explain', 'take time explain procedure', 'take time explain procedure happen', 'time', 'time explain', 'time explain procedure', 'time explain procedure happen', 'explain', 'explain procedure', 'explain procedure happen', 'procedure', 'procedure happen', 'happen']",1,0,0,0,0.08
117069,Dr. Beck was very thorough and explained everything that was going to happen during Wesley's top surgery,0,thorough explain go happen wesley surgery,"['thorough', 'thorough explain', 'thorough explain go', 'thorough explain go happen', 'thorough explain go happen wesley', 'thorough explain go happen wesley surgery', 'explain', 'explain go', 'explain go happen', 'explain go happen wesley', 'explain go happen wesley surgery', 'go', 'go happen', 'go happen wesley', 'go happen wesley surgery', 'happen', 'happen wesley', 'happen wesley surgery', 'wesley', 'wesley surgery', 'surgery']",1,0,0,0,0.06451612903225806
144278,They explained every thing that?s going to happen and what not to do when I chose to do lasik.,0,explain thing go happen not choose,"['explain', 'explain thing', 'explain thing go', 'explain thing go happen', 'explain thing go happen not', 'explain thing go happen not choose', 'thing', 'thing go', 'thing go happen', 'thing go happen not', 'thing go happen not choose', 'go', 'go happen', 'go happen not', 'go happen not choose', 'happen', 'happen not', 'happen not choose', 'not', 'not choose', 'choose']",1,0,0,0,0.06451612903225806
179744,I knew what was happening in my joints and that made the pain less scary.,0,know happen joint pain scar,"['know', 'know happen', 'know happen joint', 'know happen joint pain', 'know happen joint pain scar', 'happen', 'happen joint', 'happen joint pain', 'happen joint pain scar', 'joint', 'joint pain', 'joint pain scar', 'pain', 'pain scar', 'scar']",1,0,0,0,0.08
172991,"and I'm sorry this happened to you, and we'll use this situation as a learning experience"".",1,sorry happen use situation learn experience,"['sorry', 'sorry happen', 'sorry happen use', 'sorry happen use situation', 'sorry happen use situation learn', 'sorry happen use situation learn experience', 'happen', 'happen use', 'happen use situation', 'happen use situation learn', 'happen use situation learn experience', 'use', 'use situation', 'use situation learn', 'use situation learn experience', 'situation', 'situation learn', 'situation learn experience', 'learn', 'learn experience', 'experience']",1,0,0,0,0.06451612903225806
87963,and make sure I was comfortable with what was going to happen.,0,sure comfortable go happen,"['sure', 'sure comfortable', 'sure comfortable go', 'sure comfortable go happen', 'comfortable', 'comfortable go', 'comfortable go happen', 'go', 'go happen', 'happen']",1,0,0,0,0.1
99936,He takes no responsibility of his wrongdoings or what happened at the clinic to her while she was under anestesia.,1,take no responsibility wrongdoing happen clinic,"['take', 'take no', 'take no responsibility', 'take no responsibility wrongdoing', 'take no responsibility wrongdoing happen', 'take no responsibility wrongdoing happen clinic', 'no', 'no responsibility', 'no responsibility wrongdoing', 'no responsibility wrongdoing happen', 'no responsibility wrongdoing happen clinic', 'responsibility', 'responsibility wrongdoing', 'responsibility wrongdoing happen', 'responsibility wrongdoing happen clinic', 'wrongdoing', 'wrongdoing happen', 'wrongdoing happen clinic', 'happen', 'happen clinic', 'clinic']",1,0,0,0,0.06451612903225806
150225,First one was ok and the second one never happened even though I was taken to surgery and put to sleep.,1,ok happen take surgery sleep,"['ok', 'ok happen', 'ok happen take', 'ok happen take surgery', 'ok happen take surgery sleep', 'happen', 'happen take', 'happen take surgery', 'happen take surgery sleep', 'take', 'take surgery', 'take surgery sleep', 'surgery', 'surgery sleep', 'sleep']",1,0,0,0,0.08
83207,I always feel informed about what is happening.,0,feel inform happen,"['feel', 'feel inform', 'feel inform happen', 'inform', 'inform happen', 'happen']",1,0,0,0,0.125
170624,"Well, it happened again this morning, lol I had another outstanding session of O.M.T.",0,happen outstanding session,"['happen', 'happen outstanding', 'happen outstanding session', 'outstanding', 'outstanding session', 'session']",1,0,0,0,0.125
179876,I was alone and awake when this happened drugged with laughing gas and Xanax.,1,awake happen drag laugh gas canal,"['awake', 'awake happen', 'awake happen drag', 'awake happen drag laugh', 'awake happen drag laugh gas', 'awake happen drag laugh gas canal', 'happen', 'happen drag', 'happen drag laugh', 'happen drag laugh gas', 'happen drag laugh gas canal', 'drag', 'drag laugh', 'drag laugh gas', 'drag laugh gas canal', 'laugh', 'laugh gas', 'laugh gas canal', 'gas', 'gas canal', 'canal']",1,0,0,0,0.06451612903225806
188016,Don't want this to happen again but if it did I will come back here.,0,want happen come,"['want', 'want happen', 'want happen come', 'happen', 'happen come', 'come']",1,0,0,0,0.125
78866,"All the things I worried about-- pain, scars, looking too pulled-- didn't happen.",0,thing worry pain scar look pull happen,"['thing', 'thing worry', 'thing worry pain', 'thing worry pain scar', 'thing worry pain scar look', 'thing worry pain scar look pull', 'thing worry pain scar look pull happen', 'worry', 'worry pain', 'worry pain scar', 'worry pain scar look', 'worry pain scar look pull', 'worry pain scar look pull happen', 'pain', 'pain scar', 'pain scar look', 'pain scar look pull', 'pain scar look pull happen', 'scar', 'scar look', 'scar look pull', 'scar look pull happen', 'look', 'look pull', 'look pull happen', 'pull', 'pull happen', 'happen']",1,0,0,0,0.05263157894736842
190187,Siadhb Gallagher and her sister are pure evil.,1,siadhb gallagher sister pure evil,"['siadhb', 'siadhb gallagher', 'siadhb gallagher sister', 'siadhb gallagher sister pure', 'siadhb gallagher sister pure evil', 'gallagher', 'gallagher sister', 'gallagher sister pure', 'gallagher sister pure evil', 'sister', 'sister pure', 'sister pure evil', 'pure', 'pure evil', 'evil']",0,0,1,0,0.08
139645,still haven't been given an answer as to why that happened to me I went in to complaining and crying,1,give answer happen go complain cry,"['give', 'give answer', 'give answer happen', 'give answer happen go', 'give answer happen go complain', 'give answer happen go complain cry', 'answer', 'answer happen', 'answer happen go', 'answer happen go complain', 'answer happen go complain cry', 'happen', 'happen go', 'happen go complain', 'happen go complain cry', 'go', 'go complain', 'go complain cry', 'complain', 'complain cry', 'cry']",1,0,0,0,0.06451612903225806
190448,Very sad that this is happening in our family oriented community.,1,sad happen family torment community,"['sad', 'sad happen', 'sad happen family', 'sad happen family torment', 'sad happen family torment community', 'happen', 'happen family', 'happen family torment', 'happen family torment community', 'family', 'family torment', 'family torment community', 'torment', 'torment community', 'community']",1,0,0,0,0.08
189319,After she finished I told her I needed a second before she began the next side because I thought I was going to puke.,1,finish tell need begin think go pure,"['finish', 'finish tell', 'finish tell need', 'finish tell need begin', 'finish tell need begin think', 'finish tell need begin think go', 'finish tell need begin think go pure', 'tell', 'tell need', 'tell need begin', 'tell need begin think', 'tell need begin think go', 'tell need begin think go pure', 'need', 'need begin', 'need begin think', 'need begin think go', 'need begin think go pure', 'begin', 'begin think', 'begin think go', 'begin think go pure', 'think', 'think go', 'think go pure', 'go', 'go pure', 'pure']",0,0,1,0,0.05263157894736842
186574,Not sure what's happening with the scheduling/administrative team here but thankfully there are plenty of other plastic surgeons in austin!,1,not sure happen schedulingadministrative team grateful plenty plastic surgeon,"['not', 'not sure', 'not sure happen', 'not sure happen schedulingadministrative', 'not sure happen schedulingadministrative team', 'not sure happen schedulingadministrative team grateful', 'not sure happen schedulingadministrative team grateful plenty', 'not sure happen schedulingadministrative team grateful plenty plastic', 'not sure happen schedulingadministrative team grateful plenty plastic surgeon', 'sure', 'sure happen', 'sure happen schedulingadministrative', 'sure happen schedulingadministrative team', 'sure happen schedulingadministrative team grateful', 'sure happen schedulingadministrative team grateful plenty', 'sure happen schedulingadministrative team grateful plenty plastic', 'sure happen schedulingadministrative team grateful plenty plastic surgeon', 'happen', 'happen schedulingadministrative', 'happen schedulingadministrative team', 'happen schedulingadministrative team grateful', 'happen schedulingadministrative team grateful plenty', 'happen schedulingadministrative team grateful plenty plastic', 'happen schedulingadministrative team grateful plenty plastic surgeon', 'schedulingadministrative', 'schedulingadministrative team', 'schedulingadministrative team grateful', 'schedulingadministrative team grateful plenty', 'schedulingadministrative team grateful plenty plastic', 'schedulingadministrative team grateful plenty plastic surgeon', 'team', 'team grateful', 'team grateful plenty', 'team grateful plenty plastic', 'team grateful plenty plastic surgeon', 'grateful', 'grateful plenty', 'grateful plenty plastic', 'grateful plenty plastic surgeon', 'plenty', 'plenty plastic', 'plenty plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",1,0,0,0,0.03636363636363636
101756,I've been left with serious side effects that should never have happened.,1,leave effect happen,"['leave', 'leave effect', 'leave effect happen', 'effect', 'effect happen', 'happen']",1,0,0,0,0.125
156842,Sometimes bad things happen but I really thought they would right their wrong.,1,bad thing happen think right wrong,"['bad', 'bad thing', 'bad thing happen', 'bad thing happen think', 'bad thing happen think right', 'bad thing happen think right wrong', 'thing', 'thing happen', 'thing happen think', 'thing happen think right', 'thing happen think right wrong', 'happen', 'happen think', 'happen think right', 'happen think right wrong', 'think', 'think right', 'think right wrong', 'right', 'right wrong', 'wrong']",1,0,0,0,0.06451612903225806
88701,and very affable'the fillers Injected in my face are pure perfection'thank you Dr.Wise.,0,affablethe tiller inject face pure perfectionthank rise,"['affablethe', 'affablethe tiller', 'affablethe tiller inject', 'affablethe tiller inject face', 'affablethe tiller inject face pure', 'affablethe tiller inject face pure perfectionthank', 'affablethe tiller inject face pure perfectionthank rise', 'tiller', 'tiller inject', 'tiller inject face', 'tiller inject face pure', 'tiller inject face pure perfectionthank', 'tiller inject face pure perfectionthank rise', 'inject', 'inject face', 'inject face pure', 'inject face pure perfectionthank', 'inject face pure perfectionthank rise', 'face', 'face pure', 'face pure perfectionthank', 'face pure perfectionthank rise', 'pure', 'pure perfectionthank', 'pure perfectionthank rise', 'perfectionthank', 'perfectionthank rise', 'rise']",0,0,1,0,0.05263157894736842
169087,"There's no annoying beeping machines, not a plethora of other surgeries happening, it was about me and making me comfortable.",0,no annoying keep machine not overabundant forgery happen make comfortable,"['no', 'no annoying', 'no annoying keep', 'no annoying keep machine', 'no annoying keep machine not', 'no annoying keep machine not overabundant', 'no annoying keep machine not overabundant forgery', 'no annoying keep machine not overabundant forgery happen', 'no annoying keep machine not overabundant forgery happen make', 'no annoying keep machine not overabundant forgery happen make comfortable', 'annoying', 'annoying keep', 'annoying keep machine', 'annoying keep machine not', 'annoying keep machine not overabundant', 'annoying keep machine not overabundant forgery', 'annoying keep machine not overabundant forgery happen', 'annoying keep machine not overabundant forgery happen make', 'annoying keep machine not overabundant forgery happen make comfortable', 'keep', 'keep machine', 'keep machine not', 'keep machine not overabundant', 'keep machine not overabundant forgery', 'keep machine not overabundant forgery happen', 'keep machine not overabundant forgery happen make', 'keep machine not overabundant forgery happen make comfortable', 'machine', 'machine not', 'machine not overabundant', 'machine not overabundant forgery', 'machine not overabundant forgery happen', 'machine not overabundant forgery happen make', 'machine not overabundant forgery happen make comfortable', 'not', 'not overabundant', 'not overabundant forgery', 'not overabundant forgery happen', 'not overabundant forgery happen make', 'not overabundant forgery happen make comfortable', 'overabundant', 'overabundant forgery', 'overabundant forgery happen', 'overabundant forgery happen make', 'overabundant forgery happen make comfortable', 'forgery', 'forgery happen', 'forgery happen make', 'forgery happen make comfortable', 'happen', 'happen make', 'happen make comfortable', 'make', 'make comfortable', 'comfortable']",1,0,0,0,0.03076923076923077
138895,but finding Dr. Khorasani was the best thing to happen to me in a summer when some obviously not-so-good things had already occurred.,0,find good thing happen summer obviously notsogood thing occur,"['find', 'find good', 'find good thing', 'find good thing happen', 'find good thing happen summer', 'find good thing happen summer obviously', 'find good thing happen summer obviously notsogood', 'find good thing happen summer obviously notsogood thing', 'find good thing happen summer obviously notsogood thing occur', 'good', 'good thing', 'good thing happen', 'good thing happen summer', 'good thing happen summer obviously', 'good thing happen summer obviously notsogood', 'good thing happen summer obviously notsogood thing', 'good thing happen summer obviously notsogood thing occur', 'thing', 'thing happen', 'thing happen summer', 'thing happen summer obviously', 'thing happen summer obviously notsogood', 'thing happen summer obviously notsogood thing', 'thing happen summer obviously notsogood thing occur', 'happen', 'happen summer', 'happen summer obviously', 'happen summer obviously notsogood', 'happen summer obviously notsogood thing', 'happen summer obviously notsogood thing occur', 'summer', 'summer obviously', 'summer obviously notsogood', 'summer obviously notsogood thing', 'summer obviously notsogood thing occur', 'obviously', 'obviously notsogood', 'obviously notsogood thing', 'obviously notsogood thing occur', 'notsogood', 'notsogood thing', 'notsogood thing occur', 'thing', 'thing occur', 'occur']",1,0,0,0,0.03636363636363636
156554,"There?s always an interesting, thespian conversation happening in the waiting room.",0,interest hessian boot conversation happen wait room,"['interest', 'interest hessian', 'interest hessian boot', 'interest hessian boot conversation', 'interest hessian boot conversation happen', 'interest hessian boot conversation happen wait', 'interest hessian boot conversation happen wait room', 'hessian', 'hessian boot', 'hessian boot conversation', 'hessian boot conversation happen', 'hessian boot conversation happen wait', 'hessian boot conversation happen wait room', 'boot', 'boot conversation', 'boot conversation happen', 'boot conversation happen wait', 'boot conversation happen wait room', 'conversation', 'conversation happen', 'conversation happen wait', 'conversation happen wait room', 'happen', 'happen wait', 'happen wait room', 'wait', 'wait room', 'room']",1,0,0,0,0.05263157894736842
124687,They walked me through everything that was going to happen and provided very good instructions for recovery.,0,walk go happen provide good instruction recovery,"['walk', 'walk go', 'walk go happen', 'walk go happen provide', 'walk go happen provide good', 'walk go happen provide good instruction', 'walk go happen provide good instruction recovery', 'go', 'go happen', 'go happen provide', 'go happen provide good', 'go happen provide good instruction', 'go happen provide good instruction recovery', 'happen', 'happen provide', 'happen provide good', 'happen provide good instruction', 'happen provide good instruction recovery', 'provide', 'provide good', 'provide good instruction', 'provide good instruction recovery', 'good', 'good instruction', 'good instruction recovery', 'instruction', 'instruction recovery', 'recovery']",1,0,0,0,0.05263157894736842
144381,"and when I tried to talk to the owner Michelle who happened to be there, she was incredibly inconsiderate and rude!",1,try talk owner mitchell happen incredibly considerate rude,"['try', 'try talk', 'try talk owner', 'try talk owner mitchell', 'try talk owner mitchell happen', 'try talk owner mitchell happen incredibly', 'try talk owner mitchell happen incredibly considerate', 'try talk owner mitchell happen incredibly considerate rude', 'talk', 'talk owner', 'talk owner mitchell', 'talk owner mitchell happen', 'talk owner mitchell happen incredibly', 'talk owner mitchell happen incredibly considerate', 'talk owner mitchell happen incredibly considerate rude', 'owner', 'owner mitchell', 'owner mitchell happen', 'owner mitchell happen incredibly', 'owner mitchell happen incredibly considerate', 'owner mitchell happen incredibly considerate rude', 'mitchell', 'mitchell happen', 'mitchell happen incredibly', 'mitchell happen incredibly considerate', 'mitchell happen incredibly considerate rude', 'happen', 'happen incredibly', 'happen incredibly considerate', 'happen incredibly considerate rude', 'incredibly', 'incredibly considerate', 'incredibly considerate rude', 'considerate', 'considerate rude', 'rude']",1,0,0,0,0.043478260869565216
94681,Patients should come first instead of what happened over the weekend.,1,patient come instead happen,"['patient', 'patient come', 'patient come instead', 'patient come instead happen', 'come', 'come instead', 'come instead happen', 'instead', 'instead happen', 'happen']",1,0,0,0,0.1
127159,His response when I confront him: ? I don?t know what happened there!?,1,response confront know happen,"['response', 'response confront', 'response confront know', 'response confront know happen', 'confront', 'confront know', 'confront know happen', 'know', 'know happen', 'happen']",1,0,0,0,0.1
189791,During the appointment he asked what happened and then treated my injury and didn't charge me anything.,0,appointment ask happen treat injury charge,"['appointment', 'appointment ask', 'appointment ask happen', 'appointment ask happen treat', 'appointment ask happen treat injury', 'appointment ask happen treat injury charge', 'ask', 'ask happen', 'ask happen treat', 'ask happen treat injury', 'ask happen treat injury charge', 'happen', 'happen treat', 'happen treat injury', 'happen treat injury charge', 'treat', 'treat injury', 'treat injury charge', 'injury', 'injury charge', 'charge']",1,0,0,0,0.06451612903225806
131194,"and gave a reason which I appreciated her apology, things happen but I",0,give reason appreciate apology thing happen,"['give', 'give reason', 'give reason appreciate', 'give reason appreciate apology', 'give reason appreciate apology thing', 'give reason appreciate apology thing happen', 'reason', 'reason appreciate', 'reason appreciate apology', 'reason appreciate apology thing', 'reason appreciate apology thing happen', 'appreciate', 'appreciate apology', 'appreciate apology thing', 'appreciate apology thing happen', 'apology', 'apology thing', 'apology thing happen', 'thing', 'thing happen', 'happen']",1,0,0,0,0.06451612903225806
