commentId,comment,classification,comment_processed,word_phrase_list,prescribed,prescribed medicine,medicine,mix,listen,listen look,look,similarity_score
147069,During the consultation He explained the benefits of the procedures without Ever making me feel I needed it or looked awful without it.,0,consultation explain benefit procedure make feel need look awful,"['consultation', 'consultation explain', 'consultation explain benefit', 'consultation explain benefit procedure', 'consultation explain benefit procedure make', 'consultation explain benefit procedure make feel', 'consultation explain benefit procedure make feel need', 'consultation explain benefit procedure make feel need look', 'consultation explain benefit procedure make feel need look awful', 'explain', 'explain benefit', 'explain benefit procedure', 'explain benefit procedure make', 'explain benefit procedure make feel', 'explain benefit procedure make feel need', 'explain benefit procedure make feel need look', 'explain benefit procedure make feel need look awful', 'benefit', 'benefit procedure', 'benefit procedure make', 'benefit procedure make feel', 'benefit procedure make feel need', 'benefit procedure make feel need look', 'benefit procedure make feel need look awful', 'procedure', 'procedure make', 'procedure make feel', 'procedure make feel need', 'procedure make feel need look', 'procedure make feel need look awful', 'make', 'make feel', 'make feel need', 'make feel need look', 'make feel need look awful', 'feel', 'feel need', 'feel need look', 'feel need look awful', 'need', 'need look', 'need look awful', 'look', 'look awful', 'awful']",0,0,0,0,0,0,1,0.125
146203,The 3D image system at the consultation showed me in detail what they would look like and they look identical.,0,d image system consultation show detail look like look identical,"['d', 'd image', 'd image system', 'd image system consultation', 'd image system consultation show', 'd image system consultation show detail', 'd image system consultation show detail look', 'd image system consultation show detail look like', 'd image system consultation show detail look like look', 'd image system consultation show detail look like look identical', 'image', 'image system', 'image system consultation', 'image system consultation show', 'image system consultation show detail', 'image system consultation show detail look', 'image system consultation show detail look like', 'image system consultation show detail look like look', 'image system consultation show detail look like look identical', 'system', 'system consultation', 'system consultation show', 'system consultation show detail', 'system consultation show detail look', 'system consultation show detail look like', 'system consultation show detail look like look', 'system consultation show detail look like look identical', 'consultation', 'consultation show', 'consultation show detail', 'consultation show detail look', 'consultation show detail look like', 'consultation show detail look like look', 'consultation show detail look like look identical', 'show', 'show detail', 'show detail look', 'show detail look like', 'show detail look like look', 'show detail look like look identical', 'detail', 'detail look', 'detail look like', 'detail look like look', 'detail look like look identical', 'look', 'look like', 'look like look', 'look like look identical', 'like', 'like look', 'like look identical', 'look', 'look identical', 'identical']",0,0,0,0,0,0,1,0.125
63434,He always listens to me.,0,listen,['listen'],0,0,0,0,1,0,0,0.125
105435,Sometimes I feel medicines or the lab work are done just for the insurance sake.,1,feel medicine lab work insurance sake,"['feel', 'feel medicine', 'feel medicine lab', 'feel medicine lab work', 'feel medicine lab work insurance', 'feel medicine lab work insurance sake', 'medicine', 'medicine lab', 'medicine lab work', 'medicine lab work insurance', 'medicine lab work insurance sake', 'lab', 'lab work', 'lab work insurance', 'lab work insurance sake', 'work', 'work insurance', 'work insurance sake', 'insurance', 'insurance sake', 'sake']",0,0,1,0,0,0,0,0.125
190130,He was straight forward and direct about what my expectations should be post op and how I would look.,0,straight forward direct expectation post op look,"['straight', 'straight forward', 'straight forward direct', 'straight forward direct expectation', 'straight forward direct expectation post', 'straight forward direct expectation post op', 'straight forward direct expectation post op look', 'forward', 'forward direct', 'forward direct expectation', 'forward direct expectation post', 'forward direct expectation post op', 'forward direct expectation post op look', 'direct', 'direct expectation', 'direct expectation post', 'direct expectation post op', 'direct expectation post op look', 'expectation', 'expectation post', 'expectation post op', 'expectation post op look', 'post', 'post op', 'post op look', 'op', 'op look', 'look']",0,0,0,0,0,0,1,0.125
99669,Dr. Woliner checks things that no other doctor has ever looked at before.,0,check thing doctor look,"['check', 'check thing', 'check thing doctor', 'check thing doctor look', 'thing', 'thing doctor', 'thing doctor look', 'doctor', 'doctor look', 'look']",0,0,0,0,0,0,1,0.125
121237,The facility itself is beautiful but the treatment by everyone working there made this a place I look forward to coming back to.,0,facility beautiful treatment work place look forward come,"['facility', 'facility beautiful', 'facility beautiful treatment', 'facility beautiful treatment work', 'facility beautiful treatment work place', 'facility beautiful treatment work place look', 'facility beautiful treatment work place look forward', 'facility beautiful treatment work place look forward come', 'beautiful', 'beautiful treatment', 'beautiful treatment work', 'beautiful treatment work place', 'beautiful treatment work place look', 'beautiful treatment work place look forward', 'beautiful treatment work place look forward come', 'treatment', 'treatment work', 'treatment work place', 'treatment work place look', 'treatment work place look forward', 'treatment work place look forward come', 'work', 'work place', 'work place look', 'work place look forward', 'work place look forward come', 'place', 'place look', 'place look forward', 'place look forward come', 'look', 'look forward', 'look forward come', 'forward', 'forward come', 'come']",0,0,0,0,0,0,1,0.125
62690,"He was very attentive, listened and prescribed what I needed for my condition.",0,attentive listen prescribed need condition,"['attentive', 'attentive listen', 'attentive listen prescribed', 'attentive listen prescribed need', 'attentive listen prescribed need condition', 'listen', 'listen prescribed', 'listen prescribed need', 'listen prescribed need condition', 'prescribed', 'prescribed need', 'prescribed need condition', 'need', 'need condition', 'condition']",1,0,0,0,1,0,0,0.25
96706,"and I say even after 11 years, my breast implants Look Fantastic!",0,breast plant look fantastic,"['breast', 'breast plant', 'breast plant look', 'breast plant look fantastic', 'plant', 'plant look', 'plant look fantastic', 'look', 'look fantastic', 'fantastic']",0,0,0,0,0,0,1,0.125
175172,"doctors, he listened to me, did not use medical terminology that I wouldn't have remotely understood",0,doctor listen use medical terminology remote understand,"['doctor', 'doctor listen', 'doctor listen use', 'doctor listen use medical', 'doctor listen use medical terminology', 'doctor listen use medical terminology remote', 'doctor listen use medical terminology remote understand', 'listen', 'listen use', 'listen use medical', 'listen use medical terminology', 'listen use medical terminology remote', 'listen use medical terminology remote understand', 'use', 'use medical', 'use medical terminology', 'use medical terminology remote', 'use medical terminology remote understand', 'medical', 'medical terminology', 'medical terminology remote', 'medical terminology remote understand', 'terminology', 'terminology remote', 'terminology remote understand', 'remote', 'remote understand', 'understand']",0,0,0,0,1,0,0,0.125
104894,and did not lie in the center of the breast(one was high and one was low) They did not look good.,1,lie center redstone high low look good,"['lie', 'lie center', 'lie center redstone', 'lie center redstone high', 'lie center redstone high low', 'lie center redstone high low look', 'lie center redstone high low look good', 'center', 'center redstone', 'center redstone high', 'center redstone high low', 'center redstone high low look', 'center redstone high low look good', 'redstone', 'redstone high', 'redstone high low', 'redstone high low look', 'redstone high low look good', 'high', 'high low', 'high low look', 'high low look good', 'low', 'low look', 'low look good', 'look', 'look good', 'good']",0,0,0,0,0,0,1,0.125
85009,The front desk staff looked miserable,1,desk staff look miserable,"['desk', 'desk staff', 'desk staff look', 'desk staff look miserable', 'staff', 'staff look', 'staff look miserable', 'look', 'look miserable', 'miserable']",0,0,0,0,0,0,1,0.125
122208,"If you look at his Instagram page, he has ""students"" who he claims ""observe"" his techniques.",1,look instagram page student claim observe technique,"['look', 'look instagram', 'look instagram page', 'look instagram page student', 'look instagram page student claim', 'look instagram page student claim observe', 'look instagram page student claim observe technique', 'instagram', 'instagram page', 'instagram page student', 'instagram page student claim', 'instagram page student claim observe', 'instagram page student claim observe technique', 'page', 'page student', 'page student claim', 'page student claim observe', 'page student claim observe technique', 'student', 'student claim', 'student claim observe', 'student claim observe technique', 'claim', 'claim observe', 'claim observe technique', 'observe', 'observe technique', 'technique']",0,0,0,0,0,0,1,0.125
88766,Everyone I met in the office looked like they really took their job seriously.,0,meet office look like take job seriously,"['meet', 'meet office', 'meet office look', 'meet office look like', 'meet office look like take', 'meet office look like take job', 'meet office look like take job seriously', 'office', 'office look', 'office look like', 'office look like take', 'office look like take job', 'office look like take job seriously', 'look', 'look like', 'look like take', 'look like take job', 'look like take job seriously', 'like', 'like take', 'like take job', 'like take job seriously', 'take', 'take job', 'take job seriously', 'job', 'job seriously', 'seriously']",0,0,0,0,0,0,1,0.125
116004,"Dr. Cook listens, asks questions and cares about his patients.",0,listen ask question care patient,"['listen', 'listen ask', 'listen ask question', 'listen ask question care', 'listen ask question care patient', 'ask', 'ask question', 'ask question care', 'ask question care patient', 'question', 'question care', 'question care patient', 'care', 'care patient', 'patient']",0,0,0,0,1,0,0,0.125
161509,"Looking back now, I can confidently say that choosing Dr. Pontell was such a great decision;",0,look confidently choose great decision,"['look', 'look confidently', 'look confidently choose', 'look confidently choose great', 'look confidently choose great decision', 'confidently', 'confidently choose', 'confidently choose great', 'confidently choose great decision', 'choose', 'choose great', 'choose great decision', 'great', 'great decision', 'decision']",0,0,0,0,0,0,1,0.125
144703,I was healed and looking presentable enough to return to work in 10 days!,0,heal look presentable return work,"['heal', 'heal look', 'heal look presentable', 'heal look presentable return', 'heal look presentable return work', 'look', 'look presentable', 'look presentable return', 'look presentable return work', 'presentable', 'presentable return', 'presentable return work', 'return', 'return work', 'work']",0,0,0,0,0,0,1,0.125
159058,and cannot wait to see how my face will look like after full recovery.,0,wait face look like recovery,"['wait', 'wait face', 'wait face look', 'wait face look like', 'wait face look like recovery', 'face', 'face look', 'face look like', 'face look like recovery', 'look', 'look like', 'look like recovery', 'like', 'like recovery', 'recovery']",0,0,0,0,0,0,1,0.125
126085,However I paid $15000 to look virtually the same as i did before.,1,pay look virtually,"['pay', 'pay look', 'pay look virtually', 'look', 'look virtually', 'virtually']",0,0,0,0,0,0,1,0.125
156493,But having to live with these results is life changing and depressing every time I look in the mirror.,1,have live result life change depress time look mirror,"['have', 'have live', 'have live result', 'have live result life', 'have live result life change', 'have live result life change depress', 'have live result life change depress time', 'have live result life change depress time look', 'have live result life change depress time look mirror', 'live', 'live result', 'live result life', 'live result life change', 'live result life change depress', 'live result life change depress time', 'live result life change depress time look', 'live result life change depress time look mirror', 'result', 'result life', 'result life change', 'result life change depress', 'result life change depress time', 'result life change depress time look', 'result life change depress time look mirror', 'life', 'life change', 'life change depress', 'life change depress time', 'life change depress time look', 'life change depress time look mirror', 'change', 'change depress', 'change depress time', 'change depress time look', 'change depress time look mirror', 'depress', 'depress time', 'depress time look', 'depress time look mirror', 'time', 'time look', 'time look mirror', 'look', 'look mirror', 'mirror']",0,0,0,0,0,0,1,0.125
77218,I always recommend them to people that are looking into Rhinoplasty and those who visited them share the same experience with me!,0,recommend people look nose job visit share experience,"['recommend', 'recommend people', 'recommend people look', 'recommend people look nose', 'recommend people look nose job', 'recommend people look nose job visit', 'recommend people look nose job visit share', 'recommend people look nose job visit share experience', 'people', 'people look', 'people look nose', 'people look nose job', 'people look nose job visit', 'people look nose job visit share', 'people look nose job visit share experience', 'look', 'look nose', 'look nose job', 'look nose job visit', 'look nose job visit share', 'look nose job visit share experience', 'nose', 'nose job', 'nose job visit', 'nose job visit share', 'nose job visit share experience', 'job', 'job visit', 'job visit share', 'job visit share experience', 'visit', 'visit share', 'visit share experience', 'share', 'share experience', 'experience']",0,0,0,0,0,0,1,0.125
124700,"If you?re looking for the best and natural results, try Dr. Scottsdale.",0,look good natural result try dr scottsdale,"['look', 'look good', 'look good natural', 'look good natural result', 'look good natural result try', 'look good natural result try dr', 'look good natural result try dr scottsdale', 'good', 'good natural', 'good natural result', 'good natural result try', 'good natural result try dr', 'good natural result try dr scottsdale', 'natural', 'natural result', 'natural result try', 'natural result try dr', 'natural result try dr scottsdale', 'result', 'result try', 'result try dr', 'result try dr scottsdale', 'try', 'try dr', 'try dr scottsdale', 'dr', 'dr scottsdale', 'scottsdale']",0,0,0,0,0,0,1,0.125
114749,"She gave me medicine to go on my leg, and it is doing good,.",0,give medicine leg good,"['give', 'give medicine', 'give medicine leg', 'give medicine leg good', 'medicine', 'medicine leg', 'medicine leg good', 'leg', 'leg good', 'good']",0,0,1,0,0,0,0,0.125
148915,Strongly recommend looking elsewhere if you want quality care and empathetic health care.,1,strongly recommend look want quality care sympathetic health care,"['strongly', 'strongly recommend', 'strongly recommend look', 'strongly recommend look want', 'strongly recommend look want quality', 'strongly recommend look want quality care', 'strongly recommend look want quality care sympathetic', 'strongly recommend look want quality care sympathetic health', 'strongly recommend look want quality care sympathetic health care', 'recommend', 'recommend look', 'recommend look want', 'recommend look want quality', 'recommend look want quality care', 'recommend look want quality care sympathetic', 'recommend look want quality care sympathetic health', 'recommend look want quality care sympathetic health care', 'look', 'look want', 'look want quality', 'look want quality care', 'look want quality care sympathetic', 'look want quality care sympathetic health', 'look want quality care sympathetic health care', 'want', 'want quality', 'want quality care', 'want quality care sympathetic', 'want quality care sympathetic health', 'want quality care sympathetic health care', 'quality', 'quality care', 'quality care sympathetic', 'quality care sympathetic health', 'quality care sympathetic health care', 'care', 'care sympathetic', 'care sympathetic health', 'care sympathetic health care', 'sympathetic', 'sympathetic health', 'sympathetic health care', 'health', 'health care', 'care']",0,0,0,0,0,0,1,0.125
183921,"If you're ever looking for a dental practice you can trust and count on, I'd put my paycheck on these guys.",0,look dental practice trust count d paycheck gun,"['look', 'look dental', 'look dental practice', 'look dental practice trust', 'look dental practice trust count', 'look dental practice trust count d', 'look dental practice trust count d paycheck', 'look dental practice trust count d paycheck gun', 'dental', 'dental practice', 'dental practice trust', 'dental practice trust count', 'dental practice trust count d', 'dental practice trust count d paycheck', 'dental practice trust count d paycheck gun', 'practice', 'practice trust', 'practice trust count', 'practice trust count d', 'practice trust count d paycheck', 'practice trust count d paycheck gun', 'trust', 'trust count', 'trust count d', 'trust count d paycheck', 'trust count d paycheck gun', 'count', 'count d', 'count d paycheck', 'count d paycheck gun', 'd', 'd paycheck', 'd paycheck gun', 'paycheck', 'paycheck gun', 'gun']",0,0,0,0,0,0,1,0.125
128114,She has been practicing Medecine for over 25 years and is a person of high moral values and integrity.,0,practice medicine person high moral value integrity,"['practice', 'practice medicine', 'practice medicine person', 'practice medicine person high', 'practice medicine person high moral', 'practice medicine person high moral value', 'practice medicine person high moral value integrity', 'medicine', 'medicine person', 'medicine person high', 'medicine person high moral', 'medicine person high moral value', 'medicine person high moral value integrity', 'person', 'person high', 'person high moral', 'person high moral value', 'person high moral value integrity', 'high', 'high moral', 'high moral value', 'high moral value integrity', 'moral', 'moral value', 'moral value integrity', 'value', 'value integrity', 'integrity']",0,0,1,0,0,0,0,0.125
158196,and look at all the complications that can happen having a bbl.,1,look complication happen have bal,"['look', 'look complication', 'look complication happen', 'look complication happen have', 'look complication happen have bal', 'complication', 'complication happen', 'complication happen have', 'complication happen have bal', 'happen', 'happen have', 'happen have bal', 'have', 'have bal', 'bal']",0,0,0,0,0,0,1,0.125
150857,Our only complaint is that one of the MA's needs to listen a little more thoroughly when gathering patient history information.,1,complaint need listen little thoroughly gather patient history information,"['complaint', 'complaint need', 'complaint need listen', 'complaint need listen little', 'complaint need listen little thoroughly', 'complaint need listen little thoroughly gather', 'complaint need listen little thoroughly gather patient', 'complaint need listen little thoroughly gather patient history', 'complaint need listen little thoroughly gather patient history information', 'need', 'need listen', 'need listen little', 'need listen little thoroughly', 'need listen little thoroughly gather', 'need listen little thoroughly gather patient', 'need listen little thoroughly gather patient history', 'need listen little thoroughly gather patient history information', 'listen', 'listen little', 'listen little thoroughly', 'listen little thoroughly gather', 'listen little thoroughly gather patient', 'listen little thoroughly gather patient history', 'listen little thoroughly gather patient history information', 'little', 'little thoroughly', 'little thoroughly gather', 'little thoroughly gather patient', 'little thoroughly gather patient history', 'little thoroughly gather patient history information', 'thoroughly', 'thoroughly gather', 'thoroughly gather patient', 'thoroughly gather patient history', 'thoroughly gather patient history information', 'gather', 'gather patient', 'gather patient history', 'gather patient history information', 'patient', 'patient history', 'patient history information', 'history', 'history information', 'information']",0,0,0,0,1,0,0,0.125
120863,My stomach now looks like it belongs to a 22 year old.,0,stomach look like belong,"['stomach', 'stomach look', 'stomach look like', 'stomach look like belong', 'look', 'look like', 'look like belong', 'like', 'like belong', 'belong']",0,0,0,0,0,0,1,0.125
152692,Very excited to see how they look in a couple weeks.,0,excite look,"['excite', 'excite look', 'look']",0,0,0,0,0,0,1,0.125
151006,Just be prepared to listen to country music borderline blaring through the speakers in the waiting room!,1,prepare listen country music border bear speaker wait room,"['prepare', 'prepare listen', 'prepare listen country', 'prepare listen country music', 'prepare listen country music border', 'prepare listen country music border bear', 'prepare listen country music border bear speaker', 'prepare listen country music border bear speaker wait', 'prepare listen country music border bear speaker wait room', 'listen', 'listen country', 'listen country music', 'listen country music border', 'listen country music border bear', 'listen country music border bear speaker', 'listen country music border bear speaker wait', 'listen country music border bear speaker wait room', 'country', 'country music', 'country music border', 'country music border bear', 'country music border bear speaker', 'country music border bear speaker wait', 'country music border bear speaker wait room', 'music', 'music border', 'music border bear', 'music border bear speaker', 'music border bear speaker wait', 'music border bear speaker wait room', 'border', 'border bear', 'border bear speaker', 'border bear speaker wait', 'border bear speaker wait room', 'bear', 'bear speaker', 'bear speaker wait', 'bear speaker wait room', 'speaker', 'speaker wait', 'speaker wait room', 'wait', 'wait room', 'room']",0,0,0,0,1,0,0,0.125
118099,l am a nurse practitioner and so pleased I utilized Dr. Maack's expertise to make my nose look right again.,0,l nurse practitioner please utilize dr macintosh expertness nose look right,"['l', 'l nurse', 'l nurse practitioner', 'l nurse practitioner please', 'l nurse practitioner please utilize', 'l nurse practitioner please utilize dr', 'l nurse practitioner please utilize dr macintosh', 'l nurse practitioner please utilize dr macintosh expertness', 'l nurse practitioner please utilize dr macintosh expertness nose', 'l nurse practitioner please utilize dr macintosh expertness nose look', 'l nurse practitioner please utilize dr macintosh expertness nose look right', 'nurse', 'nurse practitioner', 'nurse practitioner please', 'nurse practitioner please utilize', 'nurse practitioner please utilize dr', 'nurse practitioner please utilize dr macintosh', 'nurse practitioner please utilize dr macintosh expertness', 'nurse practitioner please utilize dr macintosh expertness nose', 'nurse practitioner please utilize dr macintosh expertness nose look', 'nurse practitioner please utilize dr macintosh expertness nose look right', 'practitioner', 'practitioner please', 'practitioner please utilize', 'practitioner please utilize dr', 'practitioner please utilize dr macintosh', 'practitioner please utilize dr macintosh expertness', 'practitioner please utilize dr macintosh expertness nose', 'practitioner please utilize dr macintosh expertness nose look', 'practitioner please utilize dr macintosh expertness nose look right', 'please', 'please utilize', 'please utilize dr', 'please utilize dr macintosh', 'please utilize dr macintosh expertness', 'please utilize dr macintosh expertness nose', 'please utilize dr macintosh expertness nose look', 'please utilize dr macintosh expertness nose look right', 'utilize', 'utilize dr', 'utilize dr macintosh', 'utilize dr macintosh expertness', 'utilize dr macintosh expertness nose', 'utilize dr macintosh expertness nose look', 'utilize dr macintosh expertness nose look right', 'dr', 'dr macintosh', 'dr macintosh expertness', 'dr macintosh expertness nose', 'dr macintosh expertness nose look', 'dr macintosh expertness nose look right', 'macintosh', 'macintosh expertness', 'macintosh expertness nose', 'macintosh expertness nose look', 'macintosh expertness nose look right', 'expertness', 'expertness nose', 'expertness nose look', 'expertness nose look right', 'nose', 'nose look', 'nose look right', 'look', 'look right', 'right']",0,0,0,0,0,0,1,0.125
110260,"Once again, I am leaving Dr. Schlechter's office looking and feeling better than when I went in.",0,leave dr schlechters office look feel good go,"['leave', 'leave dr', 'leave dr schlechters', 'leave dr schlechters office', 'leave dr schlechters office look', 'leave dr schlechters office look feel', 'leave dr schlechters office look feel good', 'leave dr schlechters office look feel good go', 'dr', 'dr schlechters', 'dr schlechters office', 'dr schlechters office look', 'dr schlechters office look feel', 'dr schlechters office look feel good', 'dr schlechters office look feel good go', 'schlechters', 'schlechters office', 'schlechters office look', 'schlechters office look feel', 'schlechters office look feel good', 'schlechters office look feel good go', 'office', 'office look', 'office look feel', 'office look feel good', 'office look feel good go', 'look', 'look feel', 'look feel good', 'look feel good go', 'feel', 'feel good', 'feel good go', 'good', 'good go', 'go']",0,0,0,0,0,0,1,0.125
64780,Always willing to listen.,0,willing listen,"['willing', 'willing listen', 'listen']",0,0,0,0,1,0,0,0.125
112610,and my lips done it looked awful it was horrifying .,1,lip look awful terrify,"['lip', 'lip look', 'lip look awful', 'lip look awful terrify', 'look', 'look awful', 'look awful terrify', 'awful', 'awful terrify', 'terrify']",0,0,0,0,0,0,1,0.125
153896,She's helped me find the right products for my face and knows how to make me feel and look good!,0,s help find right product face know feel look good,"['s', 's help', 's help find', 's help find right', 's help find right product', 's help find right product face', 's help find right product face know', 's help find right product face know feel', 's help find right product face know feel look', 's help find right product face know feel look good', 'help', 'help find', 'help find right', 'help find right product', 'help find right product face', 'help find right product face know', 'help find right product face know feel', 'help find right product face know feel look', 'help find right product face know feel look good', 'find', 'find right', 'find right product', 'find right product face', 'find right product face know', 'find right product face know feel', 'find right product face know feel look', 'find right product face know feel look good', 'right', 'right product', 'right product face', 'right product face know', 'right product face know feel', 'right product face know feel look', 'right product face know feel look good', 'product', 'product face', 'product face know', 'product face know feel', 'product face know feel look', 'product face know feel look good', 'face', 'face know', 'face know feel', 'face know feel look', 'face know feel look good', 'know', 'know feel', 'know feel look', 'know feel look good', 'feel', 'feel look', 'feel look good', 'look', 'look good', 'good']",0,0,0,0,0,0,1,0.125
73358,He listened to me and made me feel like a person and not just in it for the money.,0,listen feel like person money,"['listen', 'listen feel', 'listen feel like', 'listen feel like person', 'listen feel like person money', 'feel', 'feel like', 'feel like person', 'feel like person money', 'like', 'like person', 'like person money', 'person', 'person money', 'money']",0,0,0,0,1,0,0,0.125
188778,I look awful I am embarrassed by the way l look he botched up my navel,1,look awful embarrass way l look mottle naval,"['look', 'look awful', 'look awful embarrass', 'look awful embarrass way', 'look awful embarrass way l', 'look awful embarrass way l look', 'look awful embarrass way l look mottle', 'look awful embarrass way l look mottle naval', 'awful', 'awful embarrass', 'awful embarrass way', 'awful embarrass way l', 'awful embarrass way l look', 'awful embarrass way l look mottle', 'awful embarrass way l look mottle naval', 'embarrass', 'embarrass way', 'embarrass way l', 'embarrass way l look', 'embarrass way l look mottle', 'embarrass way l look mottle naval', 'way', 'way l', 'way l look', 'way l look mottle', 'way l look mottle naval', 'l', 'l look', 'l look mottle', 'l look mottle naval', 'look', 'look mottle', 'look mottle naval', 'mottle', 'mottle naval', 'naval']",0,0,0,0,0,0,1,0.125
146322,I can barely see my incision lines and my areola look as if it was never remove.,0,barely incision line areola look remove,"['barely', 'barely incision', 'barely incision line', 'barely incision line areola', 'barely incision line areola look', 'barely incision line areola look remove', 'incision', 'incision line', 'incision line areola', 'incision line areola look', 'incision line areola look remove', 'line', 'line areola', 'line areola look', 'line areola look remove', 'areola', 'areola look', 'areola look remove', 'look', 'look remove', 'remove']",0,0,0,0,0,0,1,0.125
115021,"I had a Muscle repair, Hernia repair, liposuction, tummy tuck, everything looks great.",0,muscle repair hernia repair liposuction mummy tuck look great,"['muscle', 'muscle repair', 'muscle repair hernia', 'muscle repair hernia repair', 'muscle repair hernia repair liposuction', 'muscle repair hernia repair liposuction mummy', 'muscle repair hernia repair liposuction mummy tuck', 'muscle repair hernia repair liposuction mummy tuck look', 'muscle repair hernia repair liposuction mummy tuck look great', 'repair', 'repair hernia', 'repair hernia repair', 'repair hernia repair liposuction', 'repair hernia repair liposuction mummy', 'repair hernia repair liposuction mummy tuck', 'repair hernia repair liposuction mummy tuck look', 'repair hernia repair liposuction mummy tuck look great', 'hernia', 'hernia repair', 'hernia repair liposuction', 'hernia repair liposuction mummy', 'hernia repair liposuction mummy tuck', 'hernia repair liposuction mummy tuck look', 'hernia repair liposuction mummy tuck look great', 'repair', 'repair liposuction', 'repair liposuction mummy', 'repair liposuction mummy tuck', 'repair liposuction mummy tuck look', 'repair liposuction mummy tuck look great', 'liposuction', 'liposuction mummy', 'liposuction mummy tuck', 'liposuction mummy tuck look', 'liposuction mummy tuck look great', 'mummy', 'mummy tuck', 'mummy tuck look', 'mummy tuck look great', 'tuck', 'tuck look', 'tuck look great', 'look', 'look great', 'great']",0,0,0,0,0,0,1,0.125
71582,This man won't spend a second looking at you.,1,man wo spend look,"['man', 'man wo', 'man wo spend', 'man wo spend look', 'wo', 'wo spend', 'wo spend look', 'spend', 'spend look', 'look']",0,0,0,0,0,0,1,0.125
73292,I do not look like I am tired all the time.,0,look like tire time,"['look', 'look like', 'look like tire', 'look like tire time', 'like', 'like tire', 'like tire time', 'tire', 'tire time', 'time']",0,0,0,0,0,0,1,0.125
173084,The Dr looked at my photos and mentioned he could've taken more fat away from my bra area.,1,dr look photograph mention ve take fat away bar area,"['dr', 'dr look', 'dr look photograph', 'dr look photograph mention', 'dr look photograph mention ve', 'dr look photograph mention ve take', 'dr look photograph mention ve take fat', 'dr look photograph mention ve take fat away', 'dr look photograph mention ve take fat away bar', 'dr look photograph mention ve take fat away bar area', 'look', 'look photograph', 'look photograph mention', 'look photograph mention ve', 'look photograph mention ve take', 'look photograph mention ve take fat', 'look photograph mention ve take fat away', 'look photograph mention ve take fat away bar', 'look photograph mention ve take fat away bar area', 'photograph', 'photograph mention', 'photograph mention ve', 'photograph mention ve take', 'photograph mention ve take fat', 'photograph mention ve take fat away', 'photograph mention ve take fat away bar', 'photograph mention ve take fat away bar area', 'mention', 'mention ve', 'mention ve take', 'mention ve take fat', 'mention ve take fat away', 'mention ve take fat away bar', 'mention ve take fat away bar area', 've', 've take', 've take fat', 've take fat away', 've take fat away bar', 've take fat away bar area', 'take', 'take fat', 'take fat away', 'take fat away bar', 'take fat away bar area', 'fat', 'fat away', 'fat away bar', 'fat away bar area', 'away', 'away bar', 'away bar area', 'bar', 'bar area', 'area']",0,0,0,0,0,0,1,0.125
116689,I would encourage anyone looking for a doctor to come here,0,encourage look doctor come,"['encourage', 'encourage look', 'encourage look doctor', 'encourage look doctor come', 'look', 'look doctor', 'look doctor come', 'doctor', 'doctor come', 'come']",0,0,0,0,0,0,1,0.125
129716,I never had to take any of the oxycodone prescribed because my pain was so well managed with all the other drugs.,0,oxycodone prescribed pain manage drug,"['oxycodone', 'oxycodone prescribed', 'oxycodone prescribed pain', 'oxycodone prescribed pain manage', 'oxycodone prescribed pain manage drug', 'prescribed', 'prescribed pain', 'prescribed pain manage', 'prescribed pain manage drug', 'pain', 'pain manage', 'pain manage drug', 'manage', 'manage drug', 'drug']",1,0,0,0,0,0,0,0.125
156966,but proved to be barely a placeholder prescriber after my previous psych refused phone sessions during my COVID quarantine,1,prove barely slaveholder prescribed previous refuse phone session quarante,"['prove', 'prove barely', 'prove barely slaveholder', 'prove barely slaveholder prescribed', 'prove barely slaveholder prescribed previous', 'prove barely slaveholder prescribed previous refuse', 'prove barely slaveholder prescribed previous refuse phone', 'prove barely slaveholder prescribed previous refuse phone session', 'prove barely slaveholder prescribed previous refuse phone session quarante', 'barely', 'barely slaveholder', 'barely slaveholder prescribed', 'barely slaveholder prescribed previous', 'barely slaveholder prescribed previous refuse', 'barely slaveholder prescribed previous refuse phone', 'barely slaveholder prescribed previous refuse phone session', 'barely slaveholder prescribed previous refuse phone session quarante', 'slaveholder', 'slaveholder prescribed', 'slaveholder prescribed previous', 'slaveholder prescribed previous refuse', 'slaveholder prescribed previous refuse phone', 'slaveholder prescribed previous refuse phone session', 'slaveholder prescribed previous refuse phone session quarante', 'prescribed', 'prescribed previous', 'prescribed previous refuse', 'prescribed previous refuse phone', 'prescribed previous refuse phone session', 'prescribed previous refuse phone session quarante', 'previous', 'previous refuse', 'previous refuse phone', 'previous refuse phone session', 'previous refuse phone session quarante', 'refuse', 'refuse phone', 'refuse phone session', 'refuse phone session quarante', 'phone', 'phone session', 'phone session quarante', 'session', 'session quarante', 'quarante']",1,0,0,0,0,0,0,0.125
162593,and when I saw her I asked her when her appointment was - it looked like she had NOTHING done.,1,see ask appointment look like,"['see', 'see ask', 'see ask appointment', 'see ask appointment look', 'see ask appointment look like', 'ask', 'ask appointment', 'ask appointment look', 'ask appointment look like', 'appointment', 'appointment look', 'appointment look like', 'look', 'look like', 'like']",0,0,0,0,0,0,1,0.125
85969,"so many people who've had fake looking procedures,",1,people ve face look procedure,"['people', 'people ve', 'people ve face', 'people ve face look', 'people ve face look procedure', 've', 've face', 've face look', 've face look procedure', 'face', 'face look', 'face look procedure', 'look', 'look procedure', 'procedure']",0,0,0,0,0,0,1,0.125
