commentId,comment,classification,comment_processed,word_phrase_list,confront,act,act like,like,like big,like big deal,big,big deal,deal,similarity_score
122357,He was confident he could help and I feel like I have a light at the end of the tunnel.,0,confident help feel like light end tunnel,"['confident', 'confident help', 'confident help feel', 'confident help feel like', 'confident help feel like light', 'confident help feel like light end', 'confident help feel like light end tunnel', 'help', 'help feel', 'help feel like', 'help feel like light', 'help feel like light end', 'help feel like light end tunnel', 'feel', 'feel like', 'feel like light', 'feel like light end', 'feel like light end tunnel', 'like', 'like light', 'like light end', 'like light end tunnel', 'light', 'light end', 'light end tunnel', 'end', 'end tunnel', 'tunnel']",0,0,0,1,0,0,0,0,0,0.046511627906976744
181106,I would like to keep my nipple sensitivity in tact and never consented to a lift.,1,like nipple sensitivity tact accept lift,"['like', 'like nipple', 'like nipple sensitivity', 'like nipple sensitivity tact', 'like nipple sensitivity tact accept', 'like nipple sensitivity tact accept lift', 'nipple', 'nipple sensitivity', 'nipple sensitivity tact', 'nipple sensitivity tact accept', 'nipple sensitivity tact accept lift', 'sensitivity', 'sensitivity tact', 'sensitivity tact accept', 'sensitivity tact accept lift', 'tact', 'tact accept', 'tact accept lift', 'accept', 'accept lift', 'lift']",0,0,0,1,0,0,0,0,0,0.05555555555555555
186535,so weird… once they found out I'm high functioning Autistic… it's like they ran me off and they do t want me back.,1,weird find high sanction artistic like run t want,"['weird', 'weird find', 'weird find high', 'weird find high sanction', 'weird find high sanction artistic', 'weird find high sanction artistic like', 'weird find high sanction artistic like run', 'weird find high sanction artistic like run t', 'weird find high sanction artistic like run t want', 'find', 'find high', 'find high sanction', 'find high sanction artistic', 'find high sanction artistic like', 'find high sanction artistic like run', 'find high sanction artistic like run t', 'find high sanction artistic like run t want', 'high', 'high sanction', 'high sanction artistic', 'high sanction artistic like', 'high sanction artistic like run', 'high sanction artistic like run t', 'high sanction artistic like run t want', 'sanction', 'sanction artistic', 'sanction artistic like', 'sanction artistic like run', 'sanction artistic like run t', 'sanction artistic like run t want', 'artistic', 'artistic like', 'artistic like run', 'artistic like run t', 'artistic like run t want', 'like', 'like run', 'like run t', 'like run t want', 'run', 'run t', 'run t want', 't', 't want', 'want']",0,0,0,1,0,0,0,0,0,0.03333333333333333
103473,I have even moved just outside of Harris County and drive in to see Dr. Brigger and Kathleen and Brandy (nurse practitioners).,0,move outside drive big kathleen brandy nurse practitioner,"['move', 'move outside', 'move outside drive', 'move outside drive big', 'move outside drive big kathleen', 'move outside drive big kathleen brandy', 'move outside drive big kathleen brandy nurse', 'move outside drive big kathleen brandy nurse practitioner', 'outside', 'outside drive', 'outside drive big', 'outside drive big kathleen', 'outside drive big kathleen brandy', 'outside drive big kathleen brandy nurse', 'outside drive big kathleen brandy nurse practitioner', 'drive', 'drive big', 'drive big kathleen', 'drive big kathleen brandy', 'drive big kathleen brandy nurse', 'drive big kathleen brandy nurse practitioner', 'big', 'big kathleen', 'big kathleen brandy', 'big kathleen brandy nurse', 'big kathleen brandy nurse practitioner', 'kathleen', 'kathleen brandy', 'kathleen brandy nurse', 'kathleen brandy nurse practitioner', 'brandy', 'brandy nurse', 'brandy nurse practitioner', 'nurse', 'nurse practitioner', 'practitioner']",0,0,0,0,0,0,1,0,0,0.0392156862745098
111672,It is inappropriate to disrespect people with medical conditions like she did.,1,inappropriate disrespect people medical condition like,"['inappropriate', 'inappropriate disrespect', 'inappropriate disrespect people', 'inappropriate disrespect people medical', 'inappropriate disrespect people medical condition', 'inappropriate disrespect people medical condition like', 'disrespect', 'disrespect people', 'disrespect people medical', 'disrespect people medical condition', 'disrespect people medical condition like', 'people', 'people medical', 'people medical condition', 'people medical condition like', 'medical', 'medical condition', 'medical condition like', 'condition', 'condition like', 'like']",0,0,0,1,0,0,0,0,0,0.05555555555555555
110231,I've been going here for a few years now and each time they act like they never seen me.,1,go time act like see,"['go', 'go time', 'go time act', 'go time act like', 'go time act like see', 'time', 'time act', 'time act like', 'time act like see', 'act', 'act like', 'act like see', 'like', 'like see', 'see']",0,1,1,1,0,0,0,0,0,0.2
127170,His response when I confront him: ? I don?t know what happened there!?,1,response confront know happen,"['response', 'response confront', 'response confront know', 'response confront know happen', 'confront', 'confront know', 'confront know happen', 'know', 'know happen', 'happen']",1,0,0,0,0,0,0,0,0,0.08
189133,but the front desk treats each patient like they are a Beverly Hills rich person.,0,desk treat patient like rich person,"['desk', 'desk treat', 'desk treat patient', 'desk treat patient like', 'desk treat patient like rich', 'desk treat patient like rich person', 'treat', 'treat patient', 'treat patient like', 'treat patient like rich', 'treat patient like rich person', 'patient', 'patient like', 'patient like rich', 'patient like rich person', 'like', 'like rich', 'like rich person', 'rich', 'rich person', 'person']",0,0,0,1,0,0,0,0,0,0.05555555555555555
111715,The Juvaderm has globed up under the skin and now looks and feels like a growth underneath my skin.,1,juvaderm globe skin look feel like growth underneath skin,"['juvaderm', 'juvaderm globe', 'juvaderm globe skin', 'juvaderm globe skin look', 'juvaderm globe skin look feel', 'juvaderm globe skin look feel like', 'juvaderm globe skin look feel like growth', 'juvaderm globe skin look feel like growth underneath', 'juvaderm globe skin look feel like growth underneath skin', 'globe', 'globe skin', 'globe skin look', 'globe skin look feel', 'globe skin look feel like', 'globe skin look feel like growth', 'globe skin look feel like growth underneath', 'globe skin look feel like growth underneath skin', 'skin', 'skin look', 'skin look feel', 'skin look feel like', 'skin look feel like growth', 'skin look feel like growth underneath', 'skin look feel like growth underneath skin', 'look', 'look feel', 'look feel like', 'look feel like growth', 'look feel like growth underneath', 'look feel like growth underneath skin', 'feel', 'feel like', 'feel like growth', 'feel like growth underneath', 'feel like growth underneath skin', 'like', 'like growth', 'like growth underneath', 'like growth underneath skin', 'growth', 'growth underneath', 'growth underneath skin', 'underneath', 'underneath skin', 'skin']",0,0,0,1,0,0,0,0,0,0.03333333333333333
107785,Really like Dr. Adrain - her office is pleasant and on the ball;,0,like drain office pleasant ball,"['like', 'like drain', 'like drain office', 'like drain office pleasant', 'like drain office pleasant ball', 'drain', 'drain office', 'drain office pleasant', 'drain office pleasant ball', 'office', 'office pleasant', 'office pleasant ball', 'pleasant', 'pleasant ball', 'ball']",0,0,0,1,0,0,0,0,0,0.06666666666666667
133784,There are too many talented and compassionate doctors out there to be dealing with this kind of disregard for sobriety and flat out incompetence.,1,talented compassionate doctor deal kind disregard society flat incompetence,"['talented', 'talented compassionate', 'talented compassionate doctor', 'talented compassionate doctor deal', 'talented compassionate doctor deal kind', 'talented compassionate doctor deal kind disregard', 'talented compassionate doctor deal kind disregard society', 'talented compassionate doctor deal kind disregard society flat', 'talented compassionate doctor deal kind disregard society flat incompetence', 'compassionate', 'compassionate doctor', 'compassionate doctor deal', 'compassionate doctor deal kind', 'compassionate doctor deal kind disregard', 'compassionate doctor deal kind disregard society', 'compassionate doctor deal kind disregard society flat', 'compassionate doctor deal kind disregard society flat incompetence', 'doctor', 'doctor deal', 'doctor deal kind', 'doctor deal kind disregard', 'doctor deal kind disregard society', 'doctor deal kind disregard society flat', 'doctor deal kind disregard society flat incompetence', 'deal', 'deal kind', 'deal kind disregard', 'deal kind disregard society', 'deal kind disregard society flat', 'deal kind disregard society flat incompetence', 'kind', 'kind disregard', 'kind disregard society', 'kind disregard society flat', 'kind disregard society flat incompetence', 'disregard', 'disregard society', 'disregard society flat', 'disregard society flat incompetence', 'society', 'society flat', 'society flat incompetence', 'flat', 'flat incompetence', 'incompetence']",0,0,0,0,0,0,0,0,1,0.03333333333333333
132921,"We people like this looking after you, I would NEVER recommend this office for ANYTHING!!!",1,people like look recommend office,"['people', 'people like', 'people like look', 'people like look recommend', 'people like look recommend office', 'like', 'like look', 'like look recommend', 'like look recommend office', 'look', 'look recommend', 'look recommend office', 'recommend', 'recommend office', 'office']",0,0,0,1,0,0,0,0,0,0.06666666666666667
163083,Every visit is fun and like a day out with the girls.,0,visit fun like day girl,"['visit', 'visit fun', 'visit fun like', 'visit fun like day', 'visit fun like day girl', 'fun', 'fun like', 'fun like day', 'fun like day girl', 'like', 'like day', 'like day girl', 'day', 'day girl', 'girl']",0,0,0,1,0,0,0,0,0,0.06666666666666667
152543,He could have cared less nor would he be able to ever help anyone dealing with pain.,1,care able help deal pain,"['care', 'care able', 'care able help', 'care able help deal', 'care able help deal pain', 'able', 'able help', 'able help deal', 'able help deal pain', 'help', 'help deal', 'help deal pain', 'deal', 'deal pain', 'pain']",0,0,0,0,0,0,0,0,1,0.06666666666666667
117949,"Never disappointed with any treatment or procedure I have had there. ?The office manager, Michele runs the office like a finely tuned instrument and ?",0,disappoint treatment procedure office manager michel run office like finely tune instrument,"['disappoint', 'disappoint treatment', 'disappoint treatment procedure', 'disappoint treatment procedure office', 'disappoint treatment procedure office manager', 'disappoint treatment procedure office manager michel', 'disappoint treatment procedure office manager michel run', 'disappoint treatment procedure office manager michel run office', 'disappoint treatment procedure office manager michel run office like', 'disappoint treatment procedure office manager michel run office like finely', 'disappoint treatment procedure office manager michel run office like finely tune', 'disappoint treatment procedure office manager michel run office like finely tune instrument', 'treatment', 'treatment procedure', 'treatment procedure office', 'treatment procedure office manager', 'treatment procedure office manager michel', 'treatment procedure office manager michel run', 'treatment procedure office manager michel run office', 'treatment procedure office manager michel run office like', 'treatment procedure office manager michel run office like finely', 'treatment procedure office manager michel run office like finely tune', 'treatment procedure office manager michel run office like finely tune instrument', 'procedure', 'procedure office', 'procedure office manager', 'procedure office manager michel', 'procedure office manager michel run', 'procedure office manager michel run office', 'procedure office manager michel run office like', 'procedure office manager michel run office like finely', 'procedure office manager michel run office like finely tune', 'procedure office manager michel run office like finely tune instrument', 'office', 'office manager', 'office manager michel', 'office manager michel run', 'office manager michel run office', 'office manager michel run office like', 'office manager michel run office like finely', 'office manager michel run office like finely tune', 'office manager michel run office like finely tune instrument', 'manager', 'manager michel', 'manager michel run', 'manager michel run office', 'manager michel run office like', 'manager michel run office like finely', 'manager michel run office like finely tune', 'manager michel run office like finely tune instrument', 'michel', 'michel run', 'michel run office', 'michel run office like', 'michel run office like finely', 'michel run office like finely tune', 'michel run office like finely tune instrument', 'run', 'run office', 'run office like', 'run office like finely', 'run office like finely tune', 'run office like finely tune instrument', 'office', 'office like', 'office like finely', 'office like finely tune', 'office like finely tune instrument', 'like', 'like finely', 'like finely tune', 'like finely tune instrument', 'finely', 'finely tune', 'finely tune instrument', 'tune', 'tune instrument', 'instrument']",0,0,0,1,0,0,0,0,0,0.021505376344086023
70958,She basically told me it was either take birth control or deal with it.,1,basically tell birth control deal,"['basically', 'basically tell', 'basically tell birth', 'basically tell birth control', 'basically tell birth control deal', 'tell', 'tell birth', 'tell birth control', 'tell birth control deal', 'birth', 'birth control', 'birth control deal', 'control', 'control deal', 'deal']",0,0,0,0,0,0,0,0,1,0.06666666666666667
104749,He has integrity and class and he will not just take your money like many doctors and plastic surgeons do.,0,integrity class not money like doctor plastic surgeon,"['integrity', 'integrity class', 'integrity class not', 'integrity class not money', 'integrity class not money like', 'integrity class not money like doctor', 'integrity class not money like doctor plastic', 'integrity class not money like doctor plastic surgeon', 'class', 'class not', 'class not money', 'class not money like', 'class not money like doctor', 'class not money like doctor plastic', 'class not money like doctor plastic surgeon', 'not', 'not money', 'not money like', 'not money like doctor', 'not money like doctor plastic', 'not money like doctor plastic surgeon', 'money', 'money like', 'money like doctor', 'money like doctor plastic', 'money like doctor plastic surgeon', 'like', 'like doctor', 'like doctor plastic', 'like doctor plastic surgeon', 'doctor', 'doctor plastic', 'doctor plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",0,0,0,1,0,0,0,0,0,0.0392156862745098
105220,"Lake county Medical Clinic is the biggest Joke, the staff are rude, and act with so much distaste it turns my stomach.",1,medical clinic big joke staff rude act disease turn stomach,"['medical', 'medical clinic', 'medical clinic big', 'medical clinic big joke', 'medical clinic big joke staff', 'medical clinic big joke staff rude', 'medical clinic big joke staff rude act', 'medical clinic big joke staff rude act disease', 'medical clinic big joke staff rude act disease turn', 'medical clinic big joke staff rude act disease turn stomach', 'clinic', 'clinic big', 'clinic big joke', 'clinic big joke staff', 'clinic big joke staff rude', 'clinic big joke staff rude act', 'clinic big joke staff rude act disease', 'clinic big joke staff rude act disease turn', 'clinic big joke staff rude act disease turn stomach', 'big', 'big joke', 'big joke staff', 'big joke staff rude', 'big joke staff rude act', 'big joke staff rude act disease', 'big joke staff rude act disease turn', 'big joke staff rude act disease turn stomach', 'joke', 'joke staff', 'joke staff rude', 'joke staff rude act', 'joke staff rude act disease', 'joke staff rude act disease turn', 'joke staff rude act disease turn stomach', 'staff', 'staff rude', 'staff rude act', 'staff rude act disease', 'staff rude act disease turn', 'staff rude act disease turn stomach', 'rude', 'rude act', 'rude act disease', 'rude act disease turn', 'rude act disease turn stomach', 'act', 'act disease', 'act disease turn', 'act disease turn stomach', 'disease', 'disease turn', 'disease turn stomach', 'turn', 'turn stomach', 'stomach']",0,1,0,0,0,0,1,0,0,0.05714285714285714
164049,"Not just knowledgeable and talented, she is kind, loving and treats you like family.",0,not knowledgeable talented kind love treat like family,"['not', 'not knowledgeable', 'not knowledgeable talented', 'not knowledgeable talented kind', 'not knowledgeable talented kind love', 'not knowledgeable talented kind love treat', 'not knowledgeable talented kind love treat like', 'not knowledgeable talented kind love treat like family', 'knowledgeable', 'knowledgeable talented', 'knowledgeable talented kind', 'knowledgeable talented kind love', 'knowledgeable talented kind love treat', 'knowledgeable talented kind love treat like', 'knowledgeable talented kind love treat like family', 'talented', 'talented kind', 'talented kind love', 'talented kind love treat', 'talented kind love treat like', 'talented kind love treat like family', 'kind', 'kind love', 'kind love treat', 'kind love treat like', 'kind love treat like family', 'love', 'love treat', 'love treat like', 'love treat like family', 'treat', 'treat like', 'treat like family', 'like', 'like family', 'family']",0,0,0,1,0,0,0,0,0,0.0392156862745098
169484,I don't like to bash anyone and I never have but I have tried contacting him because I believe I should've gotten reimbursed,1,like base try contract believe get reimburse,"['like', 'like base', 'like base try', 'like base try contract', 'like base try contract believe', 'like base try contract believe get', 'like base try contract believe get reimburse', 'base', 'base try', 'base try contract', 'base try contract believe', 'base try contract believe get', 'base try contract believe get reimburse', 'try', 'try contract', 'try contract believe', 'try contract believe get', 'try contract believe get reimburse', 'contract', 'contract believe', 'contract believe get', 'contract believe get reimburse', 'believe', 'believe get', 'believe get reimburse', 'get', 'get reimburse', 'reimburse']",0,0,0,1,0,0,0,0,0,0.046511627906976744
70870,Dr. Hayes and his entire staff treated me like a queen.,0,entire staff treat like queen,"['entire', 'entire staff', 'entire staff treat', 'entire staff treat like', 'entire staff treat like queen', 'staff', 'staff treat', 'staff treat like', 'staff treat like queen', 'treat', 'treat like', 'treat like queen', 'like', 'like queen', 'queen']",0,0,0,1,0,0,0,0,0,0.06666666666666667
155668,I have super fair skin and as such have discoloration and like sunspots that have started making me feel really insecure without makeup.,1,super fair skin discoloration like sunspot start make feel insecure,"['super', 'super fair', 'super fair skin', 'super fair skin discoloration', 'super fair skin discoloration like', 'super fair skin discoloration like sunspot', 'super fair skin discoloration like sunspot start', 'super fair skin discoloration like sunspot start make', 'super fair skin discoloration like sunspot start make feel', 'super fair skin discoloration like sunspot start make feel insecure', 'fair', 'fair skin', 'fair skin discoloration', 'fair skin discoloration like', 'fair skin discoloration like sunspot', 'fair skin discoloration like sunspot start', 'fair skin discoloration like sunspot start make', 'fair skin discoloration like sunspot start make feel', 'fair skin discoloration like sunspot start make feel insecure', 'skin', 'skin discoloration', 'skin discoloration like', 'skin discoloration like sunspot', 'skin discoloration like sunspot start', 'skin discoloration like sunspot start make', 'skin discoloration like sunspot start make feel', 'skin discoloration like sunspot start make feel insecure', 'discoloration', 'discoloration like', 'discoloration like sunspot', 'discoloration like sunspot start', 'discoloration like sunspot start make', 'discoloration like sunspot start make feel', 'discoloration like sunspot start make feel insecure', 'like', 'like sunspot', 'like sunspot start', 'like sunspot start make', 'like sunspot start make feel', 'like sunspot start make feel insecure', 'sunspot', 'sunspot start', 'sunspot start make', 'sunspot start make feel', 'sunspot start make feel insecure', 'start', 'start make', 'start make feel', 'start make feel insecure', 'make', 'make feel', 'make feel insecure', 'feel', 'feel insecure', 'insecure']",0,0,0,1,0,0,0,0,0,0.02857142857142857
114318,This happened a couple of years ago and it still bothers me a great deal and makes my blood boil.,1,happen great deal make blood boil,"['happen', 'happen great', 'happen great deal', 'happen great deal make', 'happen great deal make blood', 'happen great deal make blood boil', 'great', 'great deal', 'great deal make', 'great deal make blood', 'great deal make blood boil', 'deal', 'deal make', 'deal make blood', 'deal make blood boil', 'make', 'make blood', 'make blood boil', 'blood', 'blood boil', 'boil']",0,0,0,0,0,0,0,0,1,0.05555555555555555
96820,It's nice to have a doctor like Dr. Eye whose care you can trust.,0,nice like eye care trust,"['nice', 'nice like', 'nice like eye', 'nice like eye care', 'nice like eye care trust', 'like', 'like eye', 'like eye care', 'like eye care trust', 'eye', 'eye care', 'eye care trust', 'care', 'care trust', 'trust']",0,0,0,1,0,0,0,0,0,0.06666666666666667
180844,I also like we were able to talked about our experience and that nobody judge us.,0,like able talk experience judge,"['like', 'like able', 'like able talk', 'like able talk experience', 'like able talk experience judge', 'able', 'able talk', 'able talk experience', 'able talk experience judge', 'talk', 'talk experience', 'talk experience judge', 'experience', 'experience judge', 'judge']",0,0,0,1,0,0,0,0,0,0.06666666666666667
85717,I like how this office is not always finding cavities.,0,like office not find cavity,"['like', 'like office', 'like office not', 'like office not find', 'like office not find cavity', 'office', 'office not', 'office not find', 'office not find cavity', 'not', 'not find', 'not find cavity', 'find', 'find cavity', 'cavity']",0,0,0,1,0,0,0,0,0,0.06666666666666667
126206,They make you feel like family and everyone is soo down to earth.,0,feel like family earth,"['feel', 'feel like', 'feel like family', 'feel like family earth', 'like', 'like family', 'like family earth', 'family', 'family earth', 'earth']",0,0,0,1,0,0,0,0,0,0.08
149023,"Additionally, she talked me into getting Vollure which apparently I'm reading CANNOT be dissolved like the other fillers.",1,extra talk get volume apparently read not dissolve like tiller,"['extra', 'extra talk', 'extra talk get', 'extra talk get volume', 'extra talk get volume apparently', 'extra talk get volume apparently read', 'extra talk get volume apparently read not', 'extra talk get volume apparently read not dissolve', 'extra talk get volume apparently read not dissolve like', 'extra talk get volume apparently read not dissolve like tiller', 'talk', 'talk get', 'talk get volume', 'talk get volume apparently', 'talk get volume apparently read', 'talk get volume apparently read not', 'talk get volume apparently read not dissolve', 'talk get volume apparently read not dissolve like', 'talk get volume apparently read not dissolve like tiller', 'get', 'get volume', 'get volume apparently', 'get volume apparently read', 'get volume apparently read not', 'get volume apparently read not dissolve', 'get volume apparently read not dissolve like', 'get volume apparently read not dissolve like tiller', 'volume', 'volume apparently', 'volume apparently read', 'volume apparently read not', 'volume apparently read not dissolve', 'volume apparently read not dissolve like', 'volume apparently read not dissolve like tiller', 'apparently', 'apparently read', 'apparently read not', 'apparently read not dissolve', 'apparently read not dissolve like', 'apparently read not dissolve like tiller', 'read', 'read not', 'read not dissolve', 'read not dissolve like', 'read not dissolve like tiller', 'not', 'not dissolve', 'not dissolve like', 'not dissolve like tiller', 'dissolve', 'dissolve like', 'dissolve like tiller', 'like', 'like tiller', 'tiller']",0,0,0,1,0,0,0,0,0,0.02857142857142857
173086,I can deal with the long wait because he does not rush you when he is finally ready,0,deal long wait not rush finally ready,"['deal', 'deal long', 'deal long wait', 'deal long wait not', 'deal long wait not rush', 'deal long wait not rush finally', 'deal long wait not rush finally ready', 'long', 'long wait', 'long wait not', 'long wait not rush', 'long wait not rush finally', 'long wait not rush finally ready', 'wait', 'wait not', 'wait not rush', 'wait not rush finally', 'wait not rush finally ready', 'not', 'not rush', 'not rush finally', 'not rush finally ready', 'rush', 'rush finally', 'rush finally ready', 'finally', 'finally ready', 'ready']",0,0,0,0,0,0,0,0,1,0.046511627906976744
96972,and subtle just like I asked for.,0,subtle like ask,"['subtle', 'subtle like', 'subtle like ask', 'like', 'like ask', 'ask']",0,0,0,1,0,0,0,0,0,0.09523809523809523
105182,What i like about him - he doesn't make the same nose over and over again regardless of the face features - he listens.,0,like nose regardless face feature listen,"['like', 'like nose', 'like nose regardless', 'like nose regardless face', 'like nose regardless face feature', 'like nose regardless face feature listen', 'nose', 'nose regardless', 'nose regardless face', 'nose regardless face feature', 'nose regardless face feature listen', 'regardless', 'regardless face', 'regardless face feature', 'regardless face feature listen', 'face', 'face feature', 'face feature listen', 'feature', 'feature listen', 'listen']",0,0,0,1,0,0,0,0,0,0.05555555555555555
98091,"Most Drs won't go near me, he's at least trying to help me deal with a life time of pain.",0,dry wo near try help deal life time pain,"['dry', 'dry wo', 'dry wo near', 'dry wo near try', 'dry wo near try help', 'dry wo near try help deal', 'dry wo near try help deal life', 'dry wo near try help deal life time', 'dry wo near try help deal life time pain', 'wo', 'wo near', 'wo near try', 'wo near try help', 'wo near try help deal', 'wo near try help deal life', 'wo near try help deal life time', 'wo near try help deal life time pain', 'near', 'near try', 'near try help', 'near try help deal', 'near try help deal life', 'near try help deal life time', 'near try help deal life time pain', 'try', 'try help', 'try help deal', 'try help deal life', 'try help deal life time', 'try help deal life time pain', 'help', 'help deal', 'help deal life', 'help deal life time', 'help deal life time pain', 'deal', 'deal life', 'deal life time', 'deal life time pain', 'life', 'life time', 'life time pain', 'time', 'time pain', 'pain']",0,0,0,0,0,0,0,0,1,0.03333333333333333
177612,and aware of how to be more sensitive and empathetic ways to deal with the person's loss.,0,aware sensitive sympathetic way deal person loss,"['aware', 'aware sensitive', 'aware sensitive sympathetic', 'aware sensitive sympathetic way', 'aware sensitive sympathetic way deal', 'aware sensitive sympathetic way deal person', 'aware sensitive sympathetic way deal person loss', 'sensitive', 'sensitive sympathetic', 'sensitive sympathetic way', 'sensitive sympathetic way deal', 'sensitive sympathetic way deal person', 'sensitive sympathetic way deal person loss', 'sympathetic', 'sympathetic way', 'sympathetic way deal', 'sympathetic way deal person', 'sympathetic way deal person loss', 'way', 'way deal', 'way deal person', 'way deal person loss', 'deal', 'deal person', 'deal person loss', 'person', 'person loss', 'loss']",0,0,0,0,0,0,0,0,1,0.046511627906976744
85556,and made me laugh they made me feel like I was at home.,0,laugh feel like home,"['laugh', 'laugh feel', 'laugh feel like', 'laugh feel like home', 'feel', 'feel like', 'feel like home', 'like', 'like home', 'home']",0,0,0,1,0,0,0,0,0,0.08
112735,"She introduces herself to you, and then questions you (like a prosecutor)",1,introduce question like prosecution,"['introduce', 'introduce question', 'introduce question like', 'introduce question like prosecution', 'question', 'question like', 'question like prosecution', 'like', 'like prosecution', 'prosecution']",0,0,0,1,0,0,0,0,0,0.08
138682,Terrie was my biggest cheerleader throughout my whole experience.,0,terrible big cheerleader experience,"['terrible', 'terrible big', 'terrible big cheerleader', 'terrible big cheerleader experience', 'big', 'big cheerleader', 'big cheerleader experience', 'cheerleader', 'cheerleader experience', 'experience']",0,0,0,0,0,0,1,0,0,0.08
129889,I felt like my same old self after just a couple of days.,0,feel like old self,"['feel', 'feel like', 'feel like old', 'feel like old self', 'like', 'like old', 'like old self', 'old', 'old self', 'self']",0,0,0,1,0,0,0,0,0,0.08
174242,The whole time they renewed the collection to look like a new charge every month!!!!!,1,time renew collection look like new charge,"['time', 'time renew', 'time renew collection', 'time renew collection look', 'time renew collection look like', 'time renew collection look like new', 'time renew collection look like new charge', 'renew', 'renew collection', 'renew collection look', 'renew collection look like', 'renew collection look like new', 'renew collection look like new charge', 'collection', 'collection look', 'collection look like', 'collection look like new', 'collection look like new charge', 'look', 'look like', 'look like new', 'look like new charge', 'like', 'like new', 'like new charge', 'new', 'new charge', 'charge']",0,0,0,1,0,0,0,0,0,0.046511627906976744
139283,I loved that surgery dates were available sooner rather then later like other places.,0,love surgery date available sooner late like place,"['love', 'love surgery', 'love surgery date', 'love surgery date available', 'love surgery date available sooner', 'love surgery date available sooner late', 'love surgery date available sooner late like', 'love surgery date available sooner late like place', 'surgery', 'surgery date', 'surgery date available', 'surgery date available sooner', 'surgery date available sooner late', 'surgery date available sooner late like', 'surgery date available sooner late like place', 'date', 'date available', 'date available sooner', 'date available sooner late', 'date available sooner late like', 'date available sooner late like place', 'available', 'available sooner', 'available sooner late', 'available sooner late like', 'available sooner late like place', 'sooner', 'sooner late', 'sooner late like', 'sooner late like place', 'late', 'late like', 'late like place', 'like', 'like place', 'place']",0,0,0,1,0,0,0,0,0,0.0392156862745098
62104,He seemed like a nice person,0,like nice person,"['like', 'like nice', 'like nice person', 'nice', 'nice person', 'person']",0,0,0,1,0,0,0,0,0,0.09523809523809523
166837,Receptionists don't speak like that to patients unless it is sanctioned from above.,1,receptionist speak like patient sanction,"['receptionist', 'receptionist speak', 'receptionist speak like', 'receptionist speak like patient', 'receptionist speak like patient sanction', 'speak', 'speak like', 'speak like patient', 'speak like patient sanction', 'like', 'like patient', 'like patient sanction', 'patient', 'patient sanction', 'sanction']",0,0,0,1,0,0,0,0,0,0.06666666666666667
129701,I feel like I have my life back for the first time in over 30 years.,0,feel like life time,"['feel', 'feel like', 'feel like life', 'feel like life time', 'like', 'like life', 'like life time', 'life', 'life time', 'time']",0,0,0,1,0,0,0,0,0,0.08
145889,"Everyone makes you feel like they care and most of all they answer their phone, no answering machine.",0,make feel like care answer phone no answer machine,"['make', 'make feel', 'make feel like', 'make feel like care', 'make feel like care answer', 'make feel like care answer phone', 'make feel like care answer phone no', 'make feel like care answer phone no answer', 'make feel like care answer phone no answer machine', 'feel', 'feel like', 'feel like care', 'feel like care answer', 'feel like care answer phone', 'feel like care answer phone no', 'feel like care answer phone no answer', 'feel like care answer phone no answer machine', 'like', 'like care', 'like care answer', 'like care answer phone', 'like care answer phone no', 'like care answer phone no answer', 'like care answer phone no answer machine', 'care', 'care answer', 'care answer phone', 'care answer phone no', 'care answer phone no answer', 'care answer phone no answer machine', 'answer', 'answer phone', 'answer phone no', 'answer phone no answer', 'answer phone no answer machine', 'phone', 'phone no', 'phone no answer', 'phone no answer machine', 'no', 'no answer', 'no answer machine', 'answer', 'answer machine', 'machine']",0,0,0,1,0,0,0,0,0,0.03333333333333333
70039,My injury seemed like it would neverr get better but as i followed his orders.,0,injury like good follow order,"['injury', 'injury like', 'injury like good', 'injury like good follow', 'injury like good follow order', 'like', 'like good', 'like good follow', 'like good follow order', 'good', 'good follow', 'good follow order', 'follow', 'follow order', 'order']",0,0,0,1,0,0,0,0,0,0.06666666666666667
86470,Trying to obtain the necessary information to submit the bill on your own is like close to impossible,1,try obtain necessary information submit bill like close impossible,"['try', 'try obtain', 'try obtain necessary', 'try obtain necessary information', 'try obtain necessary information submit', 'try obtain necessary information submit bill', 'try obtain necessary information submit bill like', 'try obtain necessary information submit bill like close', 'try obtain necessary information submit bill like close impossible', 'obtain', 'obtain necessary', 'obtain necessary information', 'obtain necessary information submit', 'obtain necessary information submit bill', 'obtain necessary information submit bill like', 'obtain necessary information submit bill like close', 'obtain necessary information submit bill like close impossible', 'necessary', 'necessary information', 'necessary information submit', 'necessary information submit bill', 'necessary information submit bill like', 'necessary information submit bill like close', 'necessary information submit bill like close impossible', 'information', 'information submit', 'information submit bill', 'information submit bill like', 'information submit bill like close', 'information submit bill like close impossible', 'submit', 'submit bill', 'submit bill like', 'submit bill like close', 'submit bill like close impossible', 'bill', 'bill like', 'bill like close', 'bill like close impossible', 'like', 'like close', 'like close impossible', 'close', 'close impossible', 'impossible']",0,0,0,1,0,0,0,0,0,0.03333333333333333
112813,you feel more like a number then a person-,1,feel like number person,"['feel', 'feel like', 'feel like number', 'feel like number person', 'like', 'like number', 'like number person', 'number', 'number person', 'person']",0,0,0,1,0,0,0,0,0,0.08
