commentId,comment,classification,comment_processed,word_phrase_list,pretend,clinic,love,love look,look,fund,similarity_score
110262,I love how young I look and that my daughter and I are often mistaken for sisters.,0,love young look daughter mistake sister,"['love', 'love young', 'love young look', 'love young look daughter', 'love young look daughter mistake', 'love young look daughter mistake sister', 'young', 'young look', 'young look daughter', 'young look daughter mistake', 'young look daughter mistake sister', 'look', 'look daughter', 'look daughter mistake', 'look daughter mistake sister', 'daughter', 'daughter mistake', 'daughter mistake sister', 'mistake', 'mistake sister', 'sister']",0,0,1,0,1,0,0.09523809523809523
95679,He is very understanding of the fears involved when looking at major surgery and takes the time to be reassuring,0,understanding fear involve look major surgery take time reassure,"['understanding', 'understanding fear', 'understanding fear involve', 'understanding fear involve look', 'understanding fear involve look major', 'understanding fear involve look major surgery', 'understanding fear involve look major surgery take', 'understanding fear involve look major surgery take time', 'understanding fear involve look major surgery take time reassure', 'fear', 'fear involve', 'fear involve look', 'fear involve look major', 'fear involve look major surgery', 'fear involve look major surgery take', 'fear involve look major surgery take time', 'fear involve look major surgery take time reassure', 'involve', 'involve look', 'involve look major', 'involve look major surgery', 'involve look major surgery take', 'involve look major surgery take time', 'involve look major surgery take time reassure', 'look', 'look major', 'look major surgery', 'look major surgery take', 'look major surgery take time', 'look major surgery take time reassure', 'major', 'major surgery', 'major surgery take', 'major surgery take time', 'major surgery take time reassure', 'surgery', 'surgery take', 'surgery take time', 'surgery take time reassure', 'take', 'take time', 'take time reassure', 'time', 'time reassure', 'reassure']",0,0,0,0,1,0,0.030303030303030304
131811,I'm so upset with the way my breasts look.,1,upset way breast look,"['upset', 'upset way', 'upset way breast', 'upset way breast look', 'way', 'way breast', 'way breast look', 'breast', 'breast look', 'look']",0,0,0,0,1,0,0.06451612903225806
152033,"My tip is refined, bump is gone but I still look like myself.",0,tip refine bump go look like,"['tip', 'tip refine', 'tip refine bump', 'tip refine bump go', 'tip refine bump go look', 'tip refine bump go look like', 'refine', 'refine bump', 'refine bump go', 'refine bump go look', 'refine bump go look like', 'bump', 'bump go', 'bump go look', 'bump go look like', 'go', 'go look', 'go look like', 'look', 'look like', 'like']",0,0,0,0,1,0,0.047619047619047616
175749,and Dr. This is one of the more expensive clinics in Los Angeles and I,1,dr expensive clinic,"['dr', 'dr expensive', 'dr expensive clinic', 'expensive', 'expensive clinic', 'clinic']",0,1,0,0,0,0,0.07407407407407407
178846,removed it looks really bizarre for some time (months!). I was constantly freaking out everyone would notice,1,remove look bizarre constantly break notice,"['remove', 'remove look', 'remove look bizarre', 'remove look bizarre constantly', 'remove look bizarre constantly break', 'remove look bizarre constantly break notice', 'look', 'look bizarre', 'look bizarre constantly', 'look bizarre constantly break', 'look bizarre constantly break notice', 'bizarre', 'bizarre constantly', 'bizarre constantly break', 'bizarre constantly break notice', 'constantly', 'constantly break', 'constantly break notice', 'break', 'break notice', 'notice']",0,0,0,0,1,0,0.047619047619047616
89101,She coldly told me to go to a free clinic.,1,coldly tell free clinic,"['coldly', 'coldly tell', 'coldly tell free', 'coldly tell free clinic', 'tell', 'tell free', 'tell free clinic', 'free', 'free clinic', 'clinic']",0,1,0,0,0,0,0.06451612903225806
165343,"While doing research, all I could find were very unnatural results, where the ears looked like they were completely glued to the person's face.",1,research find unnatural result ear look like completely glue person face,"['research', 'research find', 'research find unnatural', 'research find unnatural result', 'research find unnatural result ear', 'research find unnatural result ear look', 'research find unnatural result ear look like', 'research find unnatural result ear look like completely', 'research find unnatural result ear look like completely glue', 'research find unnatural result ear look like completely glue person', 'research find unnatural result ear look like completely glue person face', 'find', 'find unnatural', 'find unnatural result', 'find unnatural result ear', 'find unnatural result ear look', 'find unnatural result ear look like', 'find unnatural result ear look like completely', 'find unnatural result ear look like completely glue', 'find unnatural result ear look like completely glue person', 'find unnatural result ear look like completely glue person face', 'unnatural', 'unnatural result', 'unnatural result ear', 'unnatural result ear look', 'unnatural result ear look like', 'unnatural result ear look like completely', 'unnatural result ear look like completely glue', 'unnatural result ear look like completely glue person', 'unnatural result ear look like completely glue person face', 'result', 'result ear', 'result ear look', 'result ear look like', 'result ear look like completely', 'result ear look like completely glue', 'result ear look like completely glue person', 'result ear look like completely glue person face', 'ear', 'ear look', 'ear look like', 'ear look like completely', 'ear look like completely glue', 'ear look like completely glue person', 'ear look like completely glue person face', 'look', 'look like', 'look like completely', 'look like completely glue', 'look like completely glue person', 'look like completely glue person face', 'like', 'like completely', 'like completely glue', 'like completely glue person', 'like completely glue person face', 'completely', 'completely glue', 'completely glue person', 'completely glue person face', 'glue', 'glue person', 'glue person face', 'person', 'person face', 'face']",0,0,0,0,1,0,0.022988505747126436
87953,Do not take a loved one to Dr. Lynn.,1,not love dr,"['not', 'not love', 'not love dr', 'love', 'love dr', 'dr']",0,0,1,0,0,0,0.07407407407407407
153903,"Had she actually looked at my photos, she would?ve known that.",1,actually look photograph know,"['actually', 'actually look', 'actually look photograph', 'actually look photograph know', 'look', 'look photograph', 'look photograph know', 'photograph', 'photograph know', 'know']",0,0,0,0,1,0,0.06451612903225806
156145,"I received an unsolicited text from an associate, Shannon, at Medical Skin Clinic in Nashua.",1,receive unasked text associate cannon medical skin clinic,"['receive', 'receive unasked', 'receive unasked text', 'receive unasked text associate', 'receive unasked text associate cannon', 'receive unasked text associate cannon medical', 'receive unasked text associate cannon medical skin', 'receive unasked text associate cannon medical skin clinic', 'unasked', 'unasked text', 'unasked text associate', 'unasked text associate cannon', 'unasked text associate cannon medical', 'unasked text associate cannon medical skin', 'unasked text associate cannon medical skin clinic', 'text', 'text associate', 'text associate cannon', 'text associate cannon medical', 'text associate cannon medical skin', 'text associate cannon medical skin clinic', 'associate', 'associate cannon', 'associate cannon medical', 'associate cannon medical skin', 'associate cannon medical skin clinic', 'cannon', 'cannon medical', 'cannon medical skin', 'cannon medical skin clinic', 'medical', 'medical skin', 'medical skin clinic', 'skin', 'skin clinic', 'clinic']",0,1,0,0,0,0,0.03508771929824561
69053,I do not live in Dallas but several of my friends have already had facelifts by Dr. Pruitt and look great.,0,not live friend face lift look great,"['not', 'not live', 'not live friend', 'not live friend face', 'not live friend face lift', 'not live friend face lift look', 'not live friend face lift look great', 'live', 'live friend', 'live friend face', 'live friend face lift', 'live friend face lift look', 'live friend face lift look great', 'friend', 'friend face', 'friend face lift', 'friend face lift look', 'friend face lift look great', 'face', 'face lift', 'face lift look', 'face lift look great', 'lift', 'lift look', 'lift look great', 'look', 'look great', 'great']",0,0,0,0,1,0,0.04081632653061224
132853,I would love to see her again for my next visit here.,0,love visit,"['love', 'love visit', 'visit']",0,0,1,0,0,0,0.08333333333333333
150035,it looks nothing like the actual results beside that they are such thieves,1,look like actual result thief,"['look', 'look like', 'look like actual', 'look like actual result', 'look like actual result thief', 'like', 'like actual', 'like actual result', 'like actual result thief', 'actual', 'actual result', 'actual result thief', 'result', 'result thief', 'thief']",0,0,0,0,1,0,0.05555555555555555
110374,"If you have decided you want a rhinoplasty and are solely considering which doctor to use, look no further!",0,decide want nose job entirely consider doctor use look no,"['decide', 'decide want', 'decide want nose', 'decide want nose job', 'decide want nose job entirely', 'decide want nose job entirely consider', 'decide want nose job entirely consider doctor', 'decide want nose job entirely consider doctor use', 'decide want nose job entirely consider doctor use look', 'decide want nose job entirely consider doctor use look no', 'want', 'want nose', 'want nose job', 'want nose job entirely', 'want nose job entirely consider', 'want nose job entirely consider doctor', 'want nose job entirely consider doctor use', 'want nose job entirely consider doctor use look', 'want nose job entirely consider doctor use look no', 'nose', 'nose job', 'nose job entirely', 'nose job entirely consider', 'nose job entirely consider doctor', 'nose job entirely consider doctor use', 'nose job entirely consider doctor use look', 'nose job entirely consider doctor use look no', 'job', 'job entirely', 'job entirely consider', 'job entirely consider doctor', 'job entirely consider doctor use', 'job entirely consider doctor use look', 'job entirely consider doctor use look no', 'entirely', 'entirely consider', 'entirely consider doctor', 'entirely consider doctor use', 'entirely consider doctor use look', 'entirely consider doctor use look no', 'consider', 'consider doctor', 'consider doctor use', 'consider doctor use look', 'consider doctor use look no', 'doctor', 'doctor use', 'doctor use look', 'doctor use look no', 'use', 'use look', 'use look no', 'look', 'look no', 'no']",0,0,0,0,1,0,0.02631578947368421
161927,Dr Holmes has done 2 fusions and left my cut marks looking like a child did them.,1,fusion leave cut mark look like child,"['fusion', 'fusion leave', 'fusion leave cut', 'fusion leave cut mark', 'fusion leave cut mark look', 'fusion leave cut mark look like', 'fusion leave cut mark look like child', 'leave', 'leave cut', 'leave cut mark', 'leave cut mark look', 'leave cut mark look like', 'leave cut mark look like child', 'cut', 'cut mark', 'cut mark look', 'cut mark look like', 'cut mark look like child', 'mark', 'mark look', 'mark look like', 'mark look like child', 'look', 'look like', 'look like child', 'like', 'like child', 'child']",0,0,0,0,1,0,0.04081632653061224
125372,I love the way I look because it is exactly the younger look that I wanted.,0,love way look precisely young look want,"['love', 'love way', 'love way look', 'love way look precisely', 'love way look precisely young', 'love way look precisely young look', 'love way look precisely young look want', 'way', 'way look', 'way look precisely', 'way look precisely young', 'way look precisely young look', 'way look precisely young look want', 'look', 'look precisely', 'look precisely young', 'look precisely young look', 'look precisely young look want', 'precisely', 'precisely young', 'precisely young look', 'precisely young look want', 'young', 'young look', 'young look want', 'look', 'look want', 'want']",0,0,1,0,1,0,0.08163265306122448
135835,I had a revision rhinoplasty with her and I love my results.,0,revision nose job love result,"['revision', 'revision nose', 'revision nose job', 'revision nose job love', 'revision nose job love result', 'nose', 'nose job', 'nose job love', 'nose job love result', 'job', 'job love', 'job love result', 'love', 'love result', 'result']",0,0,1,0,0,0,0.05555555555555555
96975,I have never looked or felt better since I became a patient.,0,look feel good patient,"['look', 'look feel', 'look feel good', 'look feel good patient', 'feel', 'feel good', 'feel good patient', 'good', 'good patient', 'patient']",0,0,0,0,1,0,0.06451612903225806
66002,"She can also speak Spanish, which I love because I can communicate with her directly.",0,speak love communicate directly,"['speak', 'speak love', 'speak love communicate', 'speak love communicate directly', 'love', 'love communicate', 'love communicate directly', 'communicate', 'communicate directly', 'directly']",0,0,1,0,0,0,0.06451612903225806
116549,I'm suffering from depression as nothing that I wear looks even remotely ok.,1,suffer depression wear look remote ok,"['suffer', 'suffer depression', 'suffer depression wear', 'suffer depression wear look', 'suffer depression wear look remote', 'suffer depression wear look remote ok', 'depression', 'depression wear', 'depression wear look', 'depression wear look remote', 'depression wear look remote ok', 'wear', 'wear look', 'wear look remote', 'wear look remote ok', 'look', 'look remote', 'look remote ok', 'remote', 'remote ok', 'ok']",0,0,0,0,1,0,0.047619047619047616
91756,Love the results of my skin!!!,0,love result skin,"['love', 'love result', 'love result skin', 'result', 'result skin', 'skin']",0,0,1,0,0,0,0.07407407407407407
88560,She does a great job making my skin look beautiful.,0,great job make skin look beautiful,"['great', 'great job', 'great job make', 'great job make skin', 'great job make skin look', 'great job make skin look beautiful', 'job', 'job make', 'job make skin', 'job make skin look', 'job make skin look beautiful', 'make', 'make skin', 'make skin look', 'make skin look beautiful', 'skin', 'skin look', 'skin look beautiful', 'look', 'look beautiful', 'beautiful']",0,0,0,0,1,0,0.047619047619047616
97449,so safe with you and I love my tummy tuck!,0,safe love mummy tuck,"['safe', 'safe love', 'safe love mummy', 'safe love mummy tuck', 'love', 'love mummy', 'love mummy tuck', 'mummy', 'mummy tuck', 'tuck']",0,0,1,0,0,0,0.06451612903225806
85760,This is the #1 thing I look forward to each,0,thing look forward,"['thing', 'thing look', 'thing look forward', 'look', 'look forward', 'forward']",0,0,0,0,1,0,0.07407407407407407
117067,We would recommend everyone to come to this clinic.,0,recommend come clinic,"['recommend', 'recommend come', 'recommend come clinic', 'come', 'come clinic', 'clinic']",0,1,0,0,0,0,0.07407407407407407
109222,I love the results of j plasma and my facelift.,0,love result j plasma face lift,"['love', 'love result', 'love result j', 'love result j plasma', 'love result j plasma face', 'love result j plasma face lift', 'result', 'result j', 'result j plasma', 'result j plasma face', 'result j plasma face lift', 'j', 'j plasma', 'j plasma face', 'j plasma face lift', 'plasma', 'plasma face', 'plasma face lift', 'face', 'face lift', 'lift']",0,0,1,0,0,0,0.047619047619047616
93972,"meh, live customer support using poeple who actually, at least, pretend to be concerned would make a huge difference.",0,live customer support people actually pretend concerned huge difference,"['live', 'live customer', 'live customer support', 'live customer support people', 'live customer support people actually', 'live customer support people actually pretend', 'live customer support people actually pretend concerned', 'live customer support people actually pretend concerned huge', 'live customer support people actually pretend concerned huge difference', 'customer', 'customer support', 'customer support people', 'customer support people actually', 'customer support people actually pretend', 'customer support people actually pretend concerned', 'customer support people actually pretend concerned huge', 'customer support people actually pretend concerned huge difference', 'support', 'support people', 'support people actually', 'support people actually pretend', 'support people actually pretend concerned', 'support people actually pretend concerned huge', 'support people actually pretend concerned huge difference', 'people', 'people actually', 'people actually pretend', 'people actually pretend concerned', 'people actually pretend concerned huge', 'people actually pretend concerned huge difference', 'actually', 'actually pretend', 'actually pretend concerned', 'actually pretend concerned huge', 'actually pretend concerned huge difference', 'pretend', 'pretend concerned', 'pretend concerned huge', 'pretend concerned huge difference', 'concerned', 'concerned huge', 'concerned huge difference', 'huge', 'huge difference', 'difference']",1,0,0,0,0,0,0.030303030303030304
144721,I never felt alone or not looked after .,0,feel not look,"['feel', 'feel not', 'feel not look', 'not', 'not look', 'look']",0,0,0,0,1,0,0.07407407407407407
84711,and happy with my new look.,0,happy new look,"['happy', 'happy new', 'happy new look', 'new', 'new look', 'look']",0,0,0,0,1,0,0.07407407407407407
182800,"He is extremely knowledgeable, and not afraid, while I'm there to look up information on the web if need be.",0,extremely knowledgeable not afraid look information web need,"['extremely', 'extremely knowledgeable', 'extremely knowledgeable not', 'extremely knowledgeable not afraid', 'extremely knowledgeable not afraid look', 'extremely knowledgeable not afraid look information', 'extremely knowledgeable not afraid look information web', 'extremely knowledgeable not afraid look information web need', 'knowledgeable', 'knowledgeable not', 'knowledgeable not afraid', 'knowledgeable not afraid look', 'knowledgeable not afraid look information', 'knowledgeable not afraid look information web', 'knowledgeable not afraid look information web need', 'not', 'not afraid', 'not afraid look', 'not afraid look information', 'not afraid look information web', 'not afraid look information web need', 'afraid', 'afraid look', 'afraid look information', 'afraid look information web', 'afraid look information web need', 'look', 'look information', 'look information web', 'look information web need', 'information', 'information web', 'information web need', 'web', 'web need', 'need']",0,0,0,0,1,0,0.03508771929824561
114737,I just love Dr. Smolen.,0,love dr steal,"['love', 'love dr', 'love dr steal', 'dr', 'dr steal', 'steal']",0,0,1,0,0,0,0.07407407407407407
173683,"Look no further, Dr Bonasso is the one you want.",0,look no want,"['look', 'look no', 'look no want', 'no', 'no want', 'want']",0,0,0,0,1,0,0.07407407407407407
169182,"I see Dr. Marotta every 3 months for the past 8 years, love him, staff",0,dr marietta love staff,"['dr', 'dr marietta', 'dr marietta love', 'dr marietta love staff', 'marietta', 'marietta love', 'marietta love staff', 'love', 'love staff', 'staff']",0,0,1,0,0,0,0.06451612903225806
110809,"After a year of hoping my chest would look somewhat normal after full healing, I still have a terrible",1,hop chest look somewhat normal heal terrible,"['hop', 'hop chest', 'hop chest look', 'hop chest look somewhat', 'hop chest look somewhat normal', 'hop chest look somewhat normal heal', 'hop chest look somewhat normal heal terrible', 'chest', 'chest look', 'chest look somewhat', 'chest look somewhat normal', 'chest look somewhat normal heal', 'chest look somewhat normal heal terrible', 'look', 'look somewhat', 'look somewhat normal', 'look somewhat normal heal', 'look somewhat normal heal terrible', 'somewhat', 'somewhat normal', 'somewhat normal heal', 'somewhat normal heal terrible', 'normal', 'normal heal', 'normal heal terrible', 'heal', 'heal terrible', 'terrible']",0,0,0,0,1,0,0.04081632653061224
154015,"I never look forward to going to the dentist,",1,look forward go dentist,"['look', 'look forward', 'look forward go', 'look forward go dentist', 'forward', 'forward go', 'forward go dentist', 'go', 'go dentist', 'dentist']",0,0,0,0,1,0,0.06451612903225806
140751,Thank you with love and a smile!,0,thank love smile,"['thank', 'thank love', 'thank love smile', 'love', 'love smile', 'smile']",0,0,1,0,0,0,0.07407407407407407
134051,After surgery Quan looked amazing and I am talking about like a day after!,0,surgery quand look amaze talk like day,"['surgery', 'surgery quand', 'surgery quand look', 'surgery quand look amaze', 'surgery quand look amaze talk', 'surgery quand look amaze talk like', 'surgery quand look amaze talk like day', 'quand', 'quand look', 'quand look amaze', 'quand look amaze talk', 'quand look amaze talk like', 'quand look amaze talk like day', 'look', 'look amaze', 'look amaze talk', 'look amaze talk like', 'look amaze talk like day', 'amaze', 'amaze talk', 'amaze talk like', 'amaze talk like day', 'talk', 'talk like', 'talk like day', 'like', 'like day', 'day']",0,0,0,0,1,0,0.04081632653061224
101403,I love the staff and my surgeon!,0,love staff surgeon,"['love', 'love staff', 'love staff surgeon', 'staff', 'staff surgeon', 'surgeon']",0,0,1,0,0,0,0.07407407407407407
131502,He made all the necessary changes magnificently while still keeping the parts that made me look like me.,0,necessary change brilliant keep part look like,"['necessary', 'necessary change', 'necessary change brilliant', 'necessary change brilliant keep', 'necessary change brilliant keep part', 'necessary change brilliant keep part look', 'necessary change brilliant keep part look like', 'change', 'change brilliant', 'change brilliant keep', 'change brilliant keep part', 'change brilliant keep part look', 'change brilliant keep part look like', 'brilliant', 'brilliant keep', 'brilliant keep part', 'brilliant keep part look', 'brilliant keep part look like', 'keep', 'keep part', 'keep part look', 'keep part look like', 'part', 'part look', 'part look like', 'look', 'look like', 'like']",0,0,0,0,1,0,0.04081632653061224
191482,The scar looks great it's flat and in time will hopefully lighten up more.,0,scar look great flat time hopefully lighten,"['scar', 'scar look', 'scar look great', 'scar look great flat', 'scar look great flat time', 'scar look great flat time hopefully', 'scar look great flat time hopefully lighten', 'look', 'look great', 'look great flat', 'look great flat time', 'look great flat time hopefully', 'look great flat time hopefully lighten', 'great', 'great flat', 'great flat time', 'great flat time hopefully', 'great flat time hopefully lighten', 'flat', 'flat time', 'flat time hopefully', 'flat time hopefully lighten', 'time', 'time hopefully', 'time hopefully lighten', 'hopefully', 'hopefully lighten', 'lighten']",0,0,0,0,1,0,0.04081632653061224
184041,and those always came with extremely long downtime where I looked burned or swollen ( almost 6 mos,1,come extremely long downtime look burn swell,"['come', 'come extremely', 'come extremely long', 'come extremely long downtime', 'come extremely long downtime look', 'come extremely long downtime look burn', 'come extremely long downtime look burn swell', 'extremely', 'extremely long', 'extremely long downtime', 'extremely long downtime look', 'extremely long downtime look burn', 'extremely long downtime look burn swell', 'long', 'long downtime', 'long downtime look', 'long downtime look burn', 'long downtime look burn swell', 'downtime', 'downtime look', 'downtime look burn', 'downtime look burn swell', 'look', 'look burn', 'look burn swell', 'burn', 'burn swell', 'swell']",0,0,0,0,1,0,0.04081632653061224
76312,"Now 6 months later, I am completely in love with my nose, it turned out",0,completely love nose turn,"['completely', 'completely love', 'completely love nose', 'completely love nose turn', 'love', 'love nose', 'love nose turn', 'nose', 'nose turn', 'turn']",0,0,1,0,0,0,0.06451612903225806
122701,They look great and I've gotten complements on my smile.,0,look great get complement smile,"['look', 'look great', 'look great get', 'look great get complement', 'look great get complement smile', 'great', 'great get', 'great get complement', 'great get complement smile', 'get', 'get complement', 'get complement smile', 'complement', 'complement smile', 'smile']",0,0,0,0,1,0,0.05555555555555555
96941,I love that I can email Dr. Naderi about any questions I have,0,love e-mail question,"['love', 'love e-mail', 'love e-mail question', 'e-mail', 'e-mail question', 'question']",0,0,1,0,0,0,0.07407407407407407
114068,She was direct and looked at the whole picture.,0,direct look picture,"['direct', 'direct look', 'direct look picture', 'look', 'look picture', 'picture']",0,0,0,0,1,0,0.07407407407407407
174069,"Dr. Nemeth pretends to be nice in the first visits, and his youtube channel,",1,pretend nice visit couture channel,"['pretend', 'pretend nice', 'pretend nice visit', 'pretend nice visit couture', 'pretend nice visit couture channel', 'nice', 'nice visit', 'nice visit couture', 'nice visit couture channel', 'visit', 'visit couture', 'visit couture channel', 'couture', 'couture channel', 'channel']",1,0,0,0,0,0,0.05555555555555555
93962,Now money down the drain and two years later looking for a revision.,1,money drain look revision,"['money', 'money drain', 'money drain look', 'money drain look revision', 'drain', 'drain look', 'drain look revision', 'look', 'look revision', 'revision']",0,0,0,0,1,0,0.06451612903225806
144624,I have gotten my blood drawn to check my overall health and I love their main focus is prevention.,0,get blood draw check overall health love main focus prevention,"['get', 'get blood', 'get blood draw', 'get blood draw check', 'get blood draw check overall', 'get blood draw check overall health', 'get blood draw check overall health love', 'get blood draw check overall health love main', 'get blood draw check overall health love main focus', 'get blood draw check overall health love main focus prevention', 'blood', 'blood draw', 'blood draw check', 'blood draw check overall', 'blood draw check overall health', 'blood draw check overall health love', 'blood draw check overall health love main', 'blood draw check overall health love main focus', 'blood draw check overall health love main focus prevention', 'draw', 'draw check', 'draw check overall', 'draw check overall health', 'draw check overall health love', 'draw check overall health love main', 'draw check overall health love main focus', 'draw check overall health love main focus prevention', 'check', 'check overall', 'check overall health', 'check overall health love', 'check overall health love main', 'check overall health love main focus', 'check overall health love main focus prevention', 'overall', 'overall health', 'overall health love', 'overall health love main', 'overall health love main focus', 'overall health love main focus prevention', 'health', 'health love', 'health love main', 'health love main focus', 'health love main focus prevention', 'love', 'love main', 'love main focus', 'love main focus prevention', 'main', 'main focus', 'main focus prevention', 'focus', 'focus prevention', 'prevention']",0,0,1,0,0,0,0.02631578947368421
148630,These three women work hard for this clinic and it wouldn't be this awesome without them!,0,woman work hard clinic amazing,"['woman', 'woman work', 'woman work hard', 'woman work hard clinic', 'woman work hard clinic amazing', 'work', 'work hard', 'work hard clinic', 'work hard clinic amazing', 'hard', 'hard clinic', 'hard clinic amazing', 'clinic', 'clinic amazing', 'amazing']",0,1,0,0,0,0,0.05555555555555555
109298,I think the system that the clinic has makes the relation patient/doctor difficult.,1,think system clinic make relation patientdoctor difficult,"['think', 'think system', 'think system clinic', 'think system clinic make', 'think system clinic make relation', 'think system clinic make relation patientdoctor', 'think system clinic make relation patientdoctor difficult', 'system', 'system clinic', 'system clinic make', 'system clinic make relation', 'system clinic make relation patientdoctor', 'system clinic make relation patientdoctor difficult', 'clinic', 'clinic make', 'clinic make relation', 'clinic make relation patientdoctor', 'clinic make relation patientdoctor difficult', 'make', 'make relation', 'make relation patientdoctor', 'make relation patientdoctor difficult', 'relation', 'relation patientdoctor', 'relation patientdoctor difficult', 'patientdoctor', 'patientdoctor difficult', 'difficult']",0,1,0,0,0,0,0.04081632653061224
85024,Love the call back to follow up on an X-ray.,0,love follow gray,"['love', 'love follow', 'love follow gray', 'follow', 'follow gray', 'gray']",0,0,1,0,0,0,0.07407407407407407
133791,Nobody noticed I had a surgery ((such as my coworkers and neighbors cause my nose looks,0,notice surgery worker neighbor cause nose look,"['notice', 'notice surgery', 'notice surgery worker', 'notice surgery worker neighbor', 'notice surgery worker neighbor cause', 'notice surgery worker neighbor cause nose', 'notice surgery worker neighbor cause nose look', 'surgery', 'surgery worker', 'surgery worker neighbor', 'surgery worker neighbor cause', 'surgery worker neighbor cause nose', 'surgery worker neighbor cause nose look', 'worker', 'worker neighbor', 'worker neighbor cause', 'worker neighbor cause nose', 'worker neighbor cause nose look', 'neighbor', 'neighbor cause', 'neighbor cause nose', 'neighbor cause nose look', 'cause', 'cause nose', 'cause nose look', 'nose', 'nose look', 'look']",0,0,0,0,1,0,0.04081632653061224
147265,"also love that if you are getting something as simple as Botox he does the injections, he does not pass you off to a nurse!",0,love get simple injection not pa nurse,"['love', 'love get', 'love get simple', 'love get simple injection', 'love get simple injection not', 'love get simple injection not pa', 'love get simple injection not pa nurse', 'get', 'get simple', 'get simple injection', 'get simple injection not', 'get simple injection not pa', 'get simple injection not pa nurse', 'simple', 'simple injection', 'simple injection not', 'simple injection not pa', 'simple injection not pa nurse', 'injection', 'injection not', 'injection not pa', 'injection not pa nurse', 'not', 'not pa', 'not pa nurse', 'pa', 'pa nurse', 'nurse']",0,0,1,0,0,0,0.04081632653061224
144116,"When looking at my post-surgery picture, I saw the lines were still very noticeable, which prompted me to say something to Dr. Chernoff before surgery.",1,look postsurgery picture see line noticeable prompt dr chernoff surgery,"['look', 'look postsurgery', 'look postsurgery picture', 'look postsurgery picture see', 'look postsurgery picture see line', 'look postsurgery picture see line noticeable', 'look postsurgery picture see line noticeable prompt', 'look postsurgery picture see line noticeable prompt dr', 'look postsurgery picture see line noticeable prompt dr chernoff', 'look postsurgery picture see line noticeable prompt dr chernoff surgery', 'postsurgery', 'postsurgery picture', 'postsurgery picture see', 'postsurgery picture see line', 'postsurgery picture see line noticeable', 'postsurgery picture see line noticeable prompt', 'postsurgery picture see line noticeable prompt dr', 'postsurgery picture see line noticeable prompt dr chernoff', 'postsurgery picture see line noticeable prompt dr chernoff surgery', 'picture', 'picture see', 'picture see line', 'picture see line noticeable', 'picture see line noticeable prompt', 'picture see line noticeable prompt dr', 'picture see line noticeable prompt dr chernoff', 'picture see line noticeable prompt dr chernoff surgery', 'see', 'see line', 'see line noticeable', 'see line noticeable prompt', 'see line noticeable prompt dr', 'see line noticeable prompt dr chernoff', 'see line noticeable prompt dr chernoff surgery', 'line', 'line noticeable', 'line noticeable prompt', 'line noticeable prompt dr', 'line noticeable prompt dr chernoff', 'line noticeable prompt dr chernoff surgery', 'noticeable', 'noticeable prompt', 'noticeable prompt dr', 'noticeable prompt dr chernoff', 'noticeable prompt dr chernoff surgery', 'prompt', 'prompt dr', 'prompt dr chernoff', 'prompt dr chernoff surgery', 'dr', 'dr chernoff', 'dr chernoff surgery', 'chernoff', 'chernoff surgery', 'surgery']",0,0,0,0,1,0,0.02631578947368421
140080,Book a consultation to see how evil can hide under that pretender.,1,book consultation evil hide pretend,"['book', 'book consultation', 'book consultation evil', 'book consultation evil hide', 'book consultation evil hide pretend', 'consultation', 'consultation evil', 'consultation evil hide', 'consultation evil hide pretend', 'evil', 'evil hide', 'evil hide pretend', 'hide', 'hide pretend', 'pretend']",1,0,0,0,0,0,0.05555555555555555
67473,I am wondering whether I shouldn't see my attorney about my privacy being all over the clinic last time myself and my wife got a blood test?,1,wonder lawyer privacy clinic time wife get blood test,"['wonder', 'wonder lawyer', 'wonder lawyer privacy', 'wonder lawyer privacy clinic', 'wonder lawyer privacy clinic time', 'wonder lawyer privacy clinic time wife', 'wonder lawyer privacy clinic time wife get', 'wonder lawyer privacy clinic time wife get blood', 'wonder lawyer privacy clinic time wife get blood test', 'lawyer', 'lawyer privacy', 'lawyer privacy clinic', 'lawyer privacy clinic time', 'lawyer privacy clinic time wife', 'lawyer privacy clinic time wife get', 'lawyer privacy clinic time wife get blood', 'lawyer privacy clinic time wife get blood test', 'privacy', 'privacy clinic', 'privacy clinic time', 'privacy clinic time wife', 'privacy clinic time wife get', 'privacy clinic time wife get blood', 'privacy clinic time wife get blood test', 'clinic', 'clinic time', 'clinic time wife', 'clinic time wife get', 'clinic time wife get blood', 'clinic time wife get blood test', 'time', 'time wife', 'time wife get', 'time wife get blood', 'time wife get blood test', 'wife', 'wife get', 'wife get blood', 'wife get blood test', 'get', 'get blood', 'get blood test', 'blood', 'blood test', 'test']",0,1,0,0,0,0,0.030303030303030304
180778,She made the entire office look bad since I couldn't get threw to anyone else..,1,entire office look bad throw,"['entire', 'entire office', 'entire office look', 'entire office look bad', 'entire office look bad throw', 'office', 'office look', 'office look bad', 'office look bad throw', 'look', 'look bad', 'look bad throw', 'bad', 'bad throw', 'throw']",0,0,0,0,1,0,0.05555555555555555
128322,"With patience, support, and love, she would not let me give up.",0,patience support love not let,"['patience', 'patience support', 'patience support love', 'patience support love not', 'patience support love not let', 'support', 'support love', 'support love not', 'support love not let', 'love', 'love not', 'love not let', 'not', 'not let', 'let']",0,0,1,0,0,0,0.05555555555555555
57977,She didn't look me or smile. ,1,look smile,"['look', 'look smile', 'smile']",0,0,0,0,1,0,0.08333333333333333
