commentId,comment,classification,comment_processed,word_phrase_list,walk,apt,similarity_score
96937,and welcome from the minute i walked in the door to the moment i left.,0,welcome walk door moment leave,"['welcome', 'welcome walk', 'welcome walk door', 'welcome walk door moment', 'welcome walk door moment leave', 'walk', 'walk door', 'walk door moment', 'walk door moment leave', 'door', 'door moment', 'door moment leave', 'moment', 'moment leave', 'leave']",1,0,0.1111111111111111
76751,for my 3rd annual appt and each Dr from the previous year was gone.,1,rd apt go,"['rd', 'rd apt', 'rd apt go', 'apt', 'apt go', 'go']",0,1,0.2222222222222222
171557,"Each time they said, you just need more, walking in the room during my treatment to collect the payment.",1,time say need walk room treatment collect payment,"['time', 'time say', 'time say need', 'time say need walk', 'time say need walk room', 'time say need walk room treatment', 'time say need walk room treatment collect', 'time say need walk room treatment collect payment', 'say', 'say need', 'say need walk', 'say need walk room', 'say need walk room treatment', 'say need walk room treatment collect', 'say need walk room treatment collect payment', 'need', 'need walk', 'need walk room', 'need walk room treatment', 'need walk room treatment collect', 'need walk room treatment collect payment', 'walk', 'walk room', 'walk room treatment', 'walk room treatment collect', 'walk room treatment collect payment', 'room', 'room treatment', 'room treatment collect', 'room treatment collect payment', 'treatment', 'treatment collect', 'treatment collect payment', 'collect', 'collect payment', 'payment']",1,0,0.05128205128205128
86318,"You should see the recovery area, patients walking all around to get the gas out from the surgery.",1,recovery area patient walk gas surgery,"['recovery', 'recovery area', 'recovery area patient', 'recovery area patient walk', 'recovery area patient walk gas', 'recovery area patient walk gas surgery', 'area', 'area patient', 'area patient walk', 'area patient walk gas', 'area patient walk gas surgery', 'patient', 'patient walk', 'patient walk gas', 'patient walk gas surgery', 'walk', 'walk gas', 'walk gas surgery', 'gas', 'gas surgery', 'surgery']",1,0,0.08333333333333333
164058,You have to make appt at 3rd party lab which is not good during this time of COVD because it increases exsposure.,1,apt rd party lab not good time cold increase exposure,"['apt', 'apt rd', 'apt rd party', 'apt rd party lab', 'apt rd party lab not', 'apt rd party lab not good', 'apt rd party lab not good time', 'apt rd party lab not good time cold', 'apt rd party lab not good time cold increase', 'apt rd party lab not good time cold increase exposure', 'rd', 'rd party', 'rd party lab', 'rd party lab not', 'rd party lab not good', 'rd party lab not good time', 'rd party lab not good time cold', 'rd party lab not good time cold increase', 'rd party lab not good time cold increase exposure', 'party', 'party lab', 'party lab not', 'party lab not good', 'party lab not good time', 'party lab not good time cold', 'party lab not good time cold increase', 'party lab not good time cold increase exposure', 'lab', 'lab not', 'lab not good', 'lab not good time', 'lab not good time cold', 'lab not good time cold increase', 'lab not good time cold increase exposure', 'not', 'not good', 'not good time', 'not good time cold', 'not good time cold increase', 'not good time cold increase exposure', 'good', 'good time', 'good time cold', 'good time cold increase', 'good time cold increase exposure', 'time', 'time cold', 'time cold increase', 'time cold increase exposure', 'cold', 'cold increase', 'cold increase exposure', 'increase', 'increase exposure', 'exposure']",0,1,0.034482758620689655
169657,"My leg is now numb, weak, and my ability to walk is severely compromised.",1,leg numb weak ability walk severely compromise,"['leg', 'leg numb', 'leg numb weak', 'leg numb weak ability', 'leg numb weak ability walk', 'leg numb weak ability walk severely', 'leg numb weak ability walk severely compromise', 'numb', 'numb weak', 'numb weak ability', 'numb weak ability walk', 'numb weak ability walk severely', 'numb weak ability walk severely compromise', 'weak', 'weak ability', 'weak ability walk', 'weak ability walk severely', 'weak ability walk severely compromise', 'ability', 'ability walk', 'ability walk severely', 'ability walk severely compromise', 'walk', 'walk severely', 'walk severely compromise', 'severely', 'severely compromise', 'compromise']",1,0,0.06451612903225806
119794,"From the minute I walked in the door, he and his staff were so gracious and accommodating. ?Have to give a shout out to Angie",0,walk door staff gracious accommodation shout angle,"['walk', 'walk door', 'walk door staff', 'walk door staff gracious', 'walk door staff gracious accommodation', 'walk door staff gracious accommodation shout', 'walk door staff gracious accommodation shout angle', 'door', 'door staff', 'door staff gracious', 'door staff gracious accommodation', 'door staff gracious accommodation shout', 'door staff gracious accommodation shout angle', 'staff', 'staff gracious', 'staff gracious accommodation', 'staff gracious accommodation shout', 'staff gracious accommodation shout angle', 'gracious', 'gracious accommodation', 'gracious accommodation shout', 'gracious accommodation shout angle', 'accommodation', 'accommodation shout', 'accommodation shout angle', 'shout', 'shout angle', 'angle']",1,0,0.06451612903225806
160176,appt was being cancelled bc their policy states that after 2 missed appts the office can refuse to see me.,1,apt cancel bc policy state miss part office refuse,"['apt', 'apt cancel', 'apt cancel bc', 'apt cancel bc policy', 'apt cancel bc policy state', 'apt cancel bc policy state miss', 'apt cancel bc policy state miss part', 'apt cancel bc policy state miss part office', 'apt cancel bc policy state miss part office refuse', 'cancel', 'cancel bc', 'cancel bc policy', 'cancel bc policy state', 'cancel bc policy state miss', 'cancel bc policy state miss part', 'cancel bc policy state miss part office', 'cancel bc policy state miss part office refuse', 'bc', 'bc policy', 'bc policy state', 'bc policy state miss', 'bc policy state miss part', 'bc policy state miss part office', 'bc policy state miss part office refuse', 'policy', 'policy state', 'policy state miss', 'policy state miss part', 'policy state miss part office', 'policy state miss part office refuse', 'state', 'state miss', 'state miss part', 'state miss part office', 'state miss part office refuse', 'miss', 'miss part', 'miss part office', 'miss part office refuse', 'part', 'part office', 'part office refuse', 'office', 'office refuse', 'refuse']",0,1,0.041666666666666664
78628,I was a little nervous prior to the surgery but he walked me through the entire process.,0,little nervous prior surgery walk entire process,"['little', 'little nervous', 'little nervous prior', 'little nervous prior surgery', 'little nervous prior surgery walk', 'little nervous prior surgery walk entire', 'little nervous prior surgery walk entire process', 'nervous', 'nervous prior', 'nervous prior surgery', 'nervous prior surgery walk', 'nervous prior surgery walk entire', 'nervous prior surgery walk entire process', 'prior', 'prior surgery', 'prior surgery walk', 'prior surgery walk entire', 'prior surgery walk entire process', 'surgery', 'surgery walk', 'surgery walk entire', 'surgery walk entire process', 'walk', 'walk entire', 'walk entire process', 'entire', 'entire process', 'process']",1,0,0.06451612903225806
152764,"Never told me we were done, just walked out and left me sitting in the exam chair.",1,tell walk leave sit examination chair,"['tell', 'tell walk', 'tell walk leave', 'tell walk leave sit', 'tell walk leave sit examination', 'tell walk leave sit examination chair', 'walk', 'walk leave', 'walk leave sit', 'walk leave sit examination', 'walk leave sit examination chair', 'leave', 'leave sit', 'leave sit examination', 'leave sit examination chair', 'sit', 'sit examination', 'sit examination chair', 'examination', 'examination chair', 'chair']",1,0,0.08333333333333333
176552,willing to walk us (wife on wheelchair) back to our hotel in the pouring rain while holding umbrellas over us,0,willing walk wife wheelchair hotel pour rain hold umbrella,"['willing', 'willing walk', 'willing walk wife', 'willing walk wife wheelchair', 'willing walk wife wheelchair hotel', 'willing walk wife wheelchair hotel pour', 'willing walk wife wheelchair hotel pour rain', 'willing walk wife wheelchair hotel pour rain hold', 'willing walk wife wheelchair hotel pour rain hold umbrella', 'walk', 'walk wife', 'walk wife wheelchair', 'walk wife wheelchair hotel', 'walk wife wheelchair hotel pour', 'walk wife wheelchair hotel pour rain', 'walk wife wheelchair hotel pour rain hold', 'walk wife wheelchair hotel pour rain hold umbrella', 'wife', 'wife wheelchair', 'wife wheelchair hotel', 'wife wheelchair hotel pour', 'wife wheelchair hotel pour rain', 'wife wheelchair hotel pour rain hold', 'wife wheelchair hotel pour rain hold umbrella', 'wheelchair', 'wheelchair hotel', 'wheelchair hotel pour', 'wheelchair hotel pour rain', 'wheelchair hotel pour rain hold', 'wheelchair hotel pour rain hold umbrella', 'hotel', 'hotel pour', 'hotel pour rain', 'hotel pour rain hold', 'hotel pour rain hold umbrella', 'pour', 'pour rain', 'pour rain hold', 'pour rain hold umbrella', 'rain', 'rain hold', 'rain hold umbrella', 'hold', 'hold umbrella', 'umbrella']",1,0,0.041666666666666664
70539,"When the nurse walked back for our consultation, we walked into Dr. Hatasaka waiting for us behind his desk.",0,nurse walk consultation walk wait desk,"['nurse', 'nurse walk', 'nurse walk consultation', 'nurse walk consultation walk', 'nurse walk consultation walk wait', 'nurse walk consultation walk wait desk', 'walk', 'walk consultation', 'walk consultation walk', 'walk consultation walk wait', 'walk consultation walk wait desk', 'consultation', 'consultation walk', 'consultation walk wait', 'consultation walk wait desk', 'walk', 'walk wait', 'walk wait desk', 'wait', 'wait desk', 'desk']",1,0,0.08333333333333333
176789,Run don't walk to Dr. Green,0,run walk green,"['run', 'run walk', 'run walk green', 'walk', 'walk green', 'green']",1,0,0.2222222222222222
131529,We have never waited longer than 5 minutes past our appt time to be seen,0,wait long minute past apt time see,"['wait', 'wait long', 'wait long minute', 'wait long minute past', 'wait long minute past apt', 'wait long minute past apt time', 'wait long minute past apt time see', 'long', 'long minute', 'long minute past', 'long minute past apt', 'long minute past apt time', 'long minute past apt time see', 'minute', 'minute past', 'minute past apt', 'minute past apt time', 'minute past apt time see', 'past', 'past apt', 'past apt time', 'past apt time see', 'apt', 'apt time', 'apt time see', 'time', 'time see', 'see']",0,1,0.06451612903225806
132939,and then was walked through a questionnaire by a man ( cannot remember name ) he was nice and knowledgeable.,0,walk questionnaire man not remember nice knowledgeable,"['walk', 'walk questionnaire', 'walk questionnaire man', 'walk questionnaire man not', 'walk questionnaire man not remember', 'walk questionnaire man not remember nice', 'walk questionnaire man not remember nice knowledgeable', 'questionnaire', 'questionnaire man', 'questionnaire man not', 'questionnaire man not remember', 'questionnaire man not remember nice', 'questionnaire man not remember nice knowledgeable', 'man', 'man not', 'man not remember', 'man not remember nice', 'man not remember nice knowledgeable', 'not', 'not remember', 'not remember nice', 'not remember nice knowledgeable', 'remember', 'remember nice', 'remember nice knowledgeable', 'nice', 'nice knowledgeable', 'knowledgeable']",1,0,0.06451612903225806
88476,I was truly impressed with this office from the moment I walked in.,0,truly impress office moment walk,"['truly', 'truly impress', 'truly impress office', 'truly impress office moment', 'truly impress office moment walk', 'impress', 'impress office', 'impress office moment', 'impress office moment walk', 'office', 'office moment', 'office moment walk', 'moment', 'moment walk', 'walk']",1,0,0.1111111111111111
180988,All was anticipated and walked out with excellence.,0,anticipate walk excellence,"['anticipate', 'anticipate walk', 'anticipate walk excellence', 'walk', 'walk excellence', 'excellence']",1,0,0.2222222222222222
109310,Oh and the MTHFR blood test yeah it's done on every person that walks through his office why because you have to pay cash,1,ohio blood test yea person walk office pay cash,"['ohio', 'ohio blood', 'ohio blood test', 'ohio blood test yea', 'ohio blood test yea person', 'ohio blood test yea person walk', 'ohio blood test yea person walk office', 'ohio blood test yea person walk office pay', 'ohio blood test yea person walk office pay cash', 'blood', 'blood test', 'blood test yea', 'blood test yea person', 'blood test yea person walk', 'blood test yea person walk office', 'blood test yea person walk office pay', 'blood test yea person walk office pay cash', 'test', 'test yea', 'test yea person', 'test yea person walk', 'test yea person walk office', 'test yea person walk office pay', 'test yea person walk office pay cash', 'yea', 'yea person', 'yea person walk', 'yea person walk office', 'yea person walk office pay', 'yea person walk office pay cash', 'person', 'person walk', 'person walk office', 'person walk office pay', 'person walk office pay cash', 'walk', 'walk office', 'walk office pay', 'walk office pay cash', 'office', 'office pay', 'office pay cash', 'pay', 'pay cash', 'cash']",1,0,0.041666666666666664
121812,I walked out not even recognizing myself I love it .,0,walk not recognize love,"['walk', 'walk not', 'walk not recognize', 'walk not recognize love', 'not', 'not recognize', 'not recognize love', 'recognize', 'recognize love', 'love']",1,0,0.15384615384615385
130128,Almost immediately after walking into his office I felt relieved.,0,immediately walk office feel relieve,"['immediately', 'immediately walk', 'immediately walk office', 'immediately walk office feel', 'immediately walk office feel relieve', 'walk', 'walk office', 'walk office feel', 'walk office feel relieve', 'office', 'office feel', 'office feel relieve', 'feel', 'feel relieve', 'relieve']",1,0,0.1111111111111111
129161,My first treatment was a dramatic systemic improvement over a few months and huge improvement to walking.,0,treatment dramatic system improvement huge improvement walk,"['treatment', 'treatment dramatic', 'treatment dramatic system', 'treatment dramatic system improvement', 'treatment dramatic system improvement huge', 'treatment dramatic system improvement huge improvement', 'treatment dramatic system improvement huge improvement walk', 'dramatic', 'dramatic system', 'dramatic system improvement', 'dramatic system improvement huge', 'dramatic system improvement huge improvement', 'dramatic system improvement huge improvement walk', 'system', 'system improvement', 'system improvement huge', 'system improvement huge improvement', 'system improvement huge improvement walk', 'improvement', 'improvement huge', 'improvement huge improvement', 'improvement huge improvement walk', 'huge', 'huge improvement', 'huge improvement walk', 'improvement', 'improvement walk', 'walk']",1,0,0.06451612903225806
139156,so glad I took that first step into their doors and happy every time I walk back through,0,glad take step door happy time walk,"['glad', 'glad take', 'glad take step', 'glad take step door', 'glad take step door happy', 'glad take step door happy time', 'glad take step door happy time walk', 'take', 'take step', 'take step door', 'take step door happy', 'take step door happy time', 'take step door happy time walk', 'step', 'step door', 'step door happy', 'step door happy time', 'step door happy time walk', 'door', 'door happy', 'door happy time', 'door happy time walk', 'happy', 'happy time', 'happy time walk', 'time', 'time walk', 'walk']",1,0,0.06451612903225806
142361,"See for yourself when you walk in, how you are treated, how you are sold things that you do not need or understand.",1,walk treat sell thing not need understand,"['walk', 'walk treat', 'walk treat sell', 'walk treat sell thing', 'walk treat sell thing not', 'walk treat sell thing not need', 'walk treat sell thing not need understand', 'treat', 'treat sell', 'treat sell thing', 'treat sell thing not', 'treat sell thing not need', 'treat sell thing not need understand', 'sell', 'sell thing', 'sell thing not', 'sell thing not need', 'sell thing not need understand', 'thing', 'thing not', 'thing not need', 'thing not need understand', 'not', 'not need', 'not need understand', 'need', 'need understand', 'understand']",1,0,0.06451612903225806
96362,I have attepted to set up appt to see him to no avail.,1,attempt set apt no avail,"['attempt', 'attempt set', 'attempt set apt', 'attempt set apt no', 'attempt set apt no avail', 'set', 'set apt', 'set apt no', 'set apt no avail', 'apt', 'apt no', 'apt no avail', 'no', 'no avail', 'avail']",0,1,0.1111111111111111
155526,"Sleeping is really tough, I have to get up in the middle of the night to walk around a bit because I am just",1,sleeping tough walk bit,"['sleeping', 'sleeping tough', 'sleeping tough walk', 'sleeping tough walk bit', 'tough', 'tough walk', 'tough walk bit', 'walk', 'walk bit', 'bit']",1,0,0.15384615384615385
173116,"Eileen was careless, came in like she owned the place, walked all over to my",1,careless come like own place walk,"['careless', 'careless come', 'careless come like', 'careless come like own', 'careless come like own place', 'careless come like own place walk', 'come', 'come like', 'come like own', 'come like own place', 'come like own place walk', 'like', 'like own', 'like own place', 'like own place walk', 'own', 'own place', 'own place walk', 'place', 'place walk', 'walk']",1,0,0.08333333333333333
127729,I am very pleased with this office and all the help to walk me through the in vitro process.,0,please office help walk vital process,"['please', 'please office', 'please office help', 'please office help walk', 'please office help walk vital', 'please office help walk vital process', 'office', 'office help', 'office help walk', 'office help walk vital', 'office help walk vital process', 'help', 'help walk', 'help walk vital', 'help walk vital process', 'walk', 'walk vital', 'walk vital process', 'vital', 'vital process', 'process']",1,0,0.08333333333333333
127696,His front desk receptionist does not make eye contact or even acknowledge patients when they walk up to the desk.,1,desk reception not eye contact acknowledge patient walk desk,"['desk', 'desk reception', 'desk reception not', 'desk reception not eye', 'desk reception not eye contact', 'desk reception not eye contact acknowledge', 'desk reception not eye contact acknowledge patient', 'desk reception not eye contact acknowledge patient walk', 'desk reception not eye contact acknowledge patient walk desk', 'reception', 'reception not', 'reception not eye', 'reception not eye contact', 'reception not eye contact acknowledge', 'reception not eye contact acknowledge patient', 'reception not eye contact acknowledge patient walk', 'reception not eye contact acknowledge patient walk desk', 'not', 'not eye', 'not eye contact', 'not eye contact acknowledge', 'not eye contact acknowledge patient', 'not eye contact acknowledge patient walk', 'not eye contact acknowledge patient walk desk', 'eye', 'eye contact', 'eye contact acknowledge', 'eye contact acknowledge patient', 'eye contact acknowledge patient walk', 'eye contact acknowledge patient walk desk', 'contact', 'contact acknowledge', 'contact acknowledge patient', 'contact acknowledge patient walk', 'contact acknowledge patient walk desk', 'acknowledge', 'acknowledge patient', 'acknowledge patient walk', 'acknowledge patient walk desk', 'patient', 'patient walk', 'patient walk desk', 'walk', 'walk desk', 'desk']",1,0,0.041666666666666664
74402,Literally walkd rite in about 4 pm maybe even a lil after 4.,0,literally walk rite pm possibly,"['literally', 'literally walk', 'literally walk rite', 'literally walk rite pm', 'literally walk rite pm possibly', 'walk', 'walk rite', 'walk rite pm', 'walk rite pm possibly', 'rite', 'rite pm', 'rite pm possibly', 'pm', 'pm possibly', 'possibly']",1,0,0.1111111111111111
107557,I wasn't even able to see the doctor at my last appt because he was an hour,1,able apt,"['able', 'able apt', 'apt']",0,1,0.3333333333333333
151825,"I can walk, sit for longer than 15 minutes, I do not have horrible pain or numbness,",0,walk sit long minute not atrocious pain numbness,"['walk', 'walk sit', 'walk sit long', 'walk sit long minute', 'walk sit long minute not', 'walk sit long minute not atrocious', 'walk sit long minute not atrocious pain', 'walk sit long minute not atrocious pain numbness', 'sit', 'sit long', 'sit long minute', 'sit long minute not', 'sit long minute not atrocious', 'sit long minute not atrocious pain', 'sit long minute not atrocious pain numbness', 'long', 'long minute', 'long minute not', 'long minute not atrocious', 'long minute not atrocious pain', 'long minute not atrocious pain numbness', 'minute', 'minute not', 'minute not atrocious', 'minute not atrocious pain', 'minute not atrocious pain numbness', 'not', 'not atrocious', 'not atrocious pain', 'not atrocious pain numbness', 'atrocious', 'atrocious pain', 'atrocious pain numbness', 'pain', 'pain numbness', 'numbness']",1,0,0.05128205128205128
143544,I was in a lot of pain weeks prior and couldn't walk without limping.,1,lot pain prior walk gimp,"['lot', 'lot pain', 'lot pain prior', 'lot pain prior walk', 'lot pain prior walk gimp', 'pain', 'pain prior', 'pain prior walk', 'pain prior walk gimp', 'prior', 'prior walk', 'prior walk gimp', 'walk', 'walk gimp', 'gimp']",1,0,0.1111111111111111
57867,"Well, the doctor could've gave me an ultrasound or he could have did a pelvic exam or he could have drawn blood work to see that my levels were low or that I was pregnant in my tubes to avoid me from having to walk around .five days in excruciating pain.",1,give ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk torment pain,"['give', 'give ultrasound', 'give ultrasound pelvic', 'give ultrasound pelvic examination', 'give ultrasound pelvic examination draw', 'give ultrasound pelvic examination draw blood', 'give ultrasound pelvic examination draw blood work', 'give ultrasound pelvic examination draw blood work level', 'give ultrasound pelvic examination draw blood work level low', 'give ultrasound pelvic examination draw blood work level low pregnant', 'give ultrasound pelvic examination draw blood work level low pregnant tube', 'give ultrasound pelvic examination draw blood work level low pregnant tube avoid', 'give ultrasound pelvic examination draw blood work level low pregnant tube avoid have', 'give ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk', 'give ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk torment', 'give ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk torment pain', 'ultrasound', 'ultrasound pelvic', 'ultrasound pelvic examination', 'ultrasound pelvic examination draw', 'ultrasound pelvic examination draw blood', 'ultrasound pelvic examination draw blood work', 'ultrasound pelvic examination draw blood work level', 'ultrasound pelvic examination draw blood work level low', 'ultrasound pelvic examination draw blood work level low pregnant', 'ultrasound pelvic examination draw blood work level low pregnant tube', 'ultrasound pelvic examination draw blood work level low pregnant tube avoid', 'ultrasound pelvic examination draw blood work level low pregnant tube avoid have', 'ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk', 'ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk torment', 'ultrasound pelvic examination draw blood work level low pregnant tube avoid have walk torment pain', 'pelvic', 'pelvic examination', 'pelvic examination draw', 'pelvic examination draw blood', 'pelvic examination draw blood work', 'pelvic examination draw blood work level', 'pelvic examination draw blood work level low', 'pelvic examination draw blood work level low pregnant', 'pelvic examination draw blood work level low pregnant tube', 'pelvic examination draw blood work level low pregnant tube avoid', 'pelvic examination draw blood work level low pregnant tube avoid have', 'pelvic examination draw blood work level low pregnant tube avoid have walk', 'pelvic examination draw blood work level low pregnant tube avoid have walk torment', 'pelvic examination draw blood work level low pregnant tube avoid have walk torment pain', 'examination', 'examination draw', 'examination draw blood', 'examination draw blood work', 'examination draw blood work level', 'examination draw blood work level low', 'examination draw blood work level low pregnant', 'examination draw blood work level low pregnant tube', 'examination draw blood work level low pregnant tube avoid', 'examination draw blood work level low pregnant tube avoid have', 'examination draw blood work level low pregnant tube avoid have walk', 'examination draw blood work level low pregnant tube avoid have walk torment', 'examination draw blood work level low pregnant tube avoid have walk torment pain', 'draw', 'draw blood', 'draw blood work', 'draw blood work level', 'draw blood work level low', 'draw blood work level low pregnant', 'draw blood work level low pregnant tube', 'draw blood work level low pregnant tube avoid', 'draw blood work level low pregnant tube avoid have', 'draw blood work level low pregnant tube avoid have walk', 'draw blood work level low pregnant tube avoid have walk torment', 'draw blood work level low pregnant tube avoid have walk torment pain', 'blood', 'blood work', 'blood work level', 'blood work level low', 'blood work level low pregnant', 'blood work level low pregnant tube', 'blood work level low pregnant tube avoid', 'blood work level low pregnant tube avoid have', 'blood work level low pregnant tube avoid have walk', 'blood work level low pregnant tube avoid have walk torment', 'blood work level low pregnant tube avoid have walk torment pain', 'work', 'work level', 'work level low', 'work level low pregnant', 'work level low pregnant tube', 'work level low pregnant tube avoid', 'work level low pregnant tube avoid have', 'work level low pregnant tube avoid have walk', 'work level low pregnant tube avoid have walk torment', 'work level low pregnant tube avoid have walk torment pain', 'level', 'level low', 'level low pregnant', 'level low pregnant tube', 'level low pregnant tube avoid', 'level low pregnant tube avoid have', 'level low pregnant tube avoid have walk', 'level low pregnant tube avoid have walk torment', 'level low pregnant tube avoid have walk torment pain', 'low', 'low pregnant', 'low pregnant tube', 'low pregnant tube avoid', 'low pregnant tube avoid have', 'low pregnant tube avoid have walk', 'low pregnant tube avoid have walk torment', 'low pregnant tube avoid have walk torment pain', 'pregnant', 'pregnant tube', 'pregnant tube avoid', 'pregnant tube avoid have', 'pregnant tube avoid have walk', 'pregnant tube avoid have walk torment', 'pregnant tube avoid have walk torment pain', 'tube', 'tube avoid', 'tube avoid have', 'tube avoid have walk', 'tube avoid have walk torment', 'tube avoid have walk torment pain', 'avoid', 'avoid have', 'avoid have walk', 'avoid have walk torment', 'avoid have walk torment pain', 'have', 'have walk', 'have walk torment', 'have walk torment pain', 'walk', 'walk torment', 'walk torment pain', 'torment', 'torment pain', 'pain']",1,0,0.014388489208633094
150804,The consultation appt is what won me over with him.,0,consultation apt win,"['consultation', 'consultation apt', 'consultation apt win', 'apt', 'apt win', 'win']",0,1,0.2222222222222222
144668,but I can walk walk walk!,0,walk walk walk,"['walk', 'walk walk', 'walk walk walk', 'walk', 'walk walk', 'walk']",1,0,0.2222222222222222
112491,"No goodbye, no check with the front desk for an appt., I wasn't actually sure they were done.",1,no adieu no check desk apt actually sure,"['no', 'no adieu', 'no adieu no', 'no adieu no check', 'no adieu no check desk', 'no adieu no check desk apt', 'no adieu no check desk apt actually', 'no adieu no check desk apt actually sure', 'adieu', 'adieu no', 'adieu no check', 'adieu no check desk', 'adieu no check desk apt', 'adieu no check desk apt actually', 'adieu no check desk apt actually sure', 'no', 'no check', 'no check desk', 'no check desk apt', 'no check desk apt actually', 'no check desk apt actually sure', 'check', 'check desk', 'check desk apt', 'check desk apt actually', 'check desk apt actually sure', 'desk', 'desk apt', 'desk apt actually', 'desk apt actually sure', 'apt', 'apt actually', 'apt actually sure', 'actually', 'actually sure', 'sure']",0,1,0.05128205128205128
139937,Only had lots of issues reaching someone to make an appt.,1,lot issue reach apt,"['lot', 'lot issue', 'lot issue reach', 'lot issue reach apt', 'issue', 'issue reach', 'issue reach apt', 'reach', 'reach apt', 'apt']",0,1,0.15384615384615385
102256,"But the worst is the upselling - from the second you walk in you're bombarded with sales talk, bleach this, straighten that etc.",1,bad sell walk bombard sale talk breach straighten etc,"['bad', 'bad sell', 'bad sell walk', 'bad sell walk bombard', 'bad sell walk bombard sale', 'bad sell walk bombard sale talk', 'bad sell walk bombard sale talk breach', 'bad sell walk bombard sale talk breach straighten', 'bad sell walk bombard sale talk breach straighten etc', 'sell', 'sell walk', 'sell walk bombard', 'sell walk bombard sale', 'sell walk bombard sale talk', 'sell walk bombard sale talk breach', 'sell walk bombard sale talk breach straighten', 'sell walk bombard sale talk breach straighten etc', 'walk', 'walk bombard', 'walk bombard sale', 'walk bombard sale talk', 'walk bombard sale talk breach', 'walk bombard sale talk breach straighten', 'walk bombard sale talk breach straighten etc', 'bombard', 'bombard sale', 'bombard sale talk', 'bombard sale talk breach', 'bombard sale talk breach straighten', 'bombard sale talk breach straighten etc', 'sale', 'sale talk', 'sale talk breach', 'sale talk breach straighten', 'sale talk breach straighten etc', 'talk', 'talk breach', 'talk breach straighten', 'talk breach straighten etc', 'breach', 'breach straighten', 'breach straighten etc', 'straighten', 'straighten etc', 'etc']",1,0,0.041666666666666664
116774,"the office is absolutely stunning you walk in it's so open, airy and elegant.",0,office absolutely stunning walk open airy elegant,"['office', 'office absolutely', 'office absolutely stunning', 'office absolutely stunning walk', 'office absolutely stunning walk open', 'office absolutely stunning walk open airy', 'office absolutely stunning walk open airy elegant', 'absolutely', 'absolutely stunning', 'absolutely stunning walk', 'absolutely stunning walk open', 'absolutely stunning walk open airy', 'absolutely stunning walk open airy elegant', 'stunning', 'stunning walk', 'stunning walk open', 'stunning walk open airy', 'stunning walk open airy elegant', 'walk', 'walk open', 'walk open airy', 'walk open airy elegant', 'open', 'open airy', 'open airy elegant', 'airy', 'airy elegant', 'elegant']",1,0,0.06451612903225806
156350,"I could see my doctor walking around but he ignored me before surgery, during surgery (I was awake),",1,walk ignore surgery surgery awake,"['walk', 'walk ignore', 'walk ignore surgery', 'walk ignore surgery surgery', 'walk ignore surgery surgery awake', 'ignore', 'ignore surgery', 'ignore surgery surgery', 'ignore surgery surgery awake', 'surgery', 'surgery surgery', 'surgery surgery awake', 'surgery', 'surgery awake', 'awake']",1,0,0.1111111111111111
159031,"After two months, I'm totally walking and climbing steps on my own.",0,wholly walk climb step,"['wholly', 'wholly walk', 'wholly walk climb', 'wholly walk climb step', 'walk', 'walk climb', 'walk climb step', 'climb', 'climb step', 'step']",1,0,0.15384615384615385
87994,Released the day after surgery walking!,0,release surgery walk,"['release', 'release surgery', 'release surgery walk', 'surgery', 'surgery walk', 'walk']",1,0,0.2222222222222222
129059,The ambiance when you walk in amazing.,0,alliance walk amaze,"['alliance', 'alliance walk', 'alliance walk amaze', 'walk', 'walk amaze', 'amaze']",1,0,0.2222222222222222
133786,"Every time I walk into that office, my anxiety heightens due to the way I know I?ll be treated by the office staff.",1,time walk office anxiety height way know ill treat office staff,"['time', 'time walk', 'time walk office', 'time walk office anxiety', 'time walk office anxiety height', 'time walk office anxiety height way', 'time walk office anxiety height way know', 'time walk office anxiety height way know ill', 'time walk office anxiety height way know ill treat', 'time walk office anxiety height way know ill treat office', 'time walk office anxiety height way know ill treat office staff', 'walk', 'walk office', 'walk office anxiety', 'walk office anxiety height', 'walk office anxiety height way', 'walk office anxiety height way know', 'walk office anxiety height way know ill', 'walk office anxiety height way know ill treat', 'walk office anxiety height way know ill treat office', 'walk office anxiety height way know ill treat office staff', 'office', 'office anxiety', 'office anxiety height', 'office anxiety height way', 'office anxiety height way know', 'office anxiety height way know ill', 'office anxiety height way know ill treat', 'office anxiety height way know ill treat office', 'office anxiety height way know ill treat office staff', 'anxiety', 'anxiety height', 'anxiety height way', 'anxiety height way know', 'anxiety height way know ill', 'anxiety height way know ill treat', 'anxiety height way know ill treat office', 'anxiety height way know ill treat office staff', 'height', 'height way', 'height way know', 'height way know ill', 'height way know ill treat', 'height way know ill treat office', 'height way know ill treat office staff', 'way', 'way know', 'way know ill', 'way know ill treat', 'way know ill treat office', 'way know ill treat office staff', 'know', 'know ill', 'know ill treat', 'know ill treat office', 'know ill treat office staff', 'ill', 'ill treat', 'ill treat office', 'ill treat office staff', 'treat', 'treat office', 'treat office staff', 'office', 'office staff', 'staff']",1,0,0.028985507246376812
