commentId,comment,classification,comment_processed,word_phrase_list,mistake,mistake mistake,mistake mistake recommend,mistake mistake recommend clinic,mistake mistake recommend clinic free,mistake mistake recommend clinic free woman,mistake recommend,mistake recommend clinic,mistake recommend clinic free,mistake recommend clinic free woman,recommend,recommend clinic,recommend clinic free,recommend clinic free woman,clinic,clinic free,clinic free woman,free,free woman,woman,similarity_score
144146,No lo recomiendo ..observen que el Dr solo comenta los comentarios positivos los de 5 estrellas ..,1,no lo recommend observe que comment position,"['no', 'no lo', 'no lo recommend', 'no lo recommend observe', 'no lo recommend observe que', 'no lo recommend observe que comment', 'no lo recommend observe que comment position', 'lo', 'lo recommend', 'lo recommend observe', 'lo recommend observe que', 'lo recommend observe que comment', 'lo recommend observe que comment position', 'recommend', 'recommend observe', 'recommend observe que', 'recommend observe que comment', 'recommend observe que comment position', 'observe', 'observe que', 'observe que comment', 'observe que comment position', 'que', 'que comment', 'que comment position', 'comment', 'comment position', 'position']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04081632653061224
182246,He listened attentively to my description of my pain in lower back and knee and recommended a treatment plan that is spot on.,0,listen attentively description pain low knee recommend treatment plan spot,"['listen', 'listen attentively', 'listen attentively description', 'listen attentively description pain', 'listen attentively description pain low', 'listen attentively description pain low knee', 'listen attentively description pain low knee recommend', 'listen attentively description pain low knee recommend treatment', 'listen attentively description pain low knee recommend treatment plan', 'listen attentively description pain low knee recommend treatment plan spot', 'attentively', 'attentively description', 'attentively description pain', 'attentively description pain low', 'attentively description pain low knee', 'attentively description pain low knee recommend', 'attentively description pain low knee recommend treatment', 'attentively description pain low knee recommend treatment plan', 'attentively description pain low knee recommend treatment plan spot', 'description', 'description pain', 'description pain low', 'description pain low knee', 'description pain low knee recommend', 'description pain low knee recommend treatment', 'description pain low knee recommend treatment plan', 'description pain low knee recommend treatment plan spot', 'pain', 'pain low', 'pain low knee', 'pain low knee recommend', 'pain low knee recommend treatment', 'pain low knee recommend treatment plan', 'pain low knee recommend treatment plan spot', 'low', 'low knee', 'low knee recommend', 'low knee recommend treatment', 'low knee recommend treatment plan', 'low knee recommend treatment plan spot', 'knee', 'knee recommend', 'knee recommend treatment', 'knee recommend treatment plan', 'knee recommend treatment plan spot', 'recommend', 'recommend treatment', 'recommend treatment plan', 'recommend treatment plan spot', 'treatment', 'treatment plan', 'treatment plan spot', 'plan', 'plan spot', 'spot']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02631578947368421
154103,for your clinic you have now inadvertently created what can only be described as the worlds dumbest medical catch-22.,1,clinic unwittingly create describe catch,"['clinic', 'clinic unwittingly', 'clinic unwittingly create', 'clinic unwittingly create describe', 'clinic unwittingly create describe catch', 'unwittingly', 'unwittingly create', 'unwittingly create describe', 'unwittingly create describe catch', 'create', 'create describe', 'create describe catch', 'describe', 'describe catch', 'catch']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05555555555555555
144646,Everything is wonderful and I would recommend him to anyone I know.,0,fantastic recommend know,"['fantastic', 'fantastic recommend', 'fantastic recommend know', 'recommend', 'recommend know', 'know']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07407407407407407
120162,I would not hesitate to use Dr Sheridan again for other procedures and to recommend him to everyone I know.,0,not hesitate use sheridan procedure recommend know,"['not', 'not hesitate', 'not hesitate use', 'not hesitate use sheridan', 'not hesitate use sheridan procedure', 'not hesitate use sheridan procedure recommend', 'not hesitate use sheridan procedure recommend know', 'hesitate', 'hesitate use', 'hesitate use sheridan', 'hesitate use sheridan procedure', 'hesitate use sheridan procedure recommend', 'hesitate use sheridan procedure recommend know', 'use', 'use sheridan', 'use sheridan procedure', 'use sheridan procedure recommend', 'use sheridan procedure recommend know', 'sheridan', 'sheridan procedure', 'sheridan procedure recommend', 'sheridan procedure recommend know', 'procedure', 'procedure recommend', 'procedure recommend know', 'recommend', 'recommend know', 'know']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04081632653061224
148417,Dr. Sato is very down to earth and made me feel comfortable during my free consultation.,0,earth feel comfortable free consultation,"['earth', 'earth feel', 'earth feel comfortable', 'earth feel comfortable free', 'earth feel comfortable free consultation', 'feel', 'feel comfortable', 'feel comfortable free', 'feel comfortable free consultation', 'comfortable', 'comfortable free', 'comfortable free consultation', 'free', 'free consultation', 'consultation']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05555555555555555
94979,I will not recommend this place.,1,not recommend place,"['not', 'not recommend', 'not recommend place', 'recommend', 'recommend place', 'place']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07407407407407407
113535,After doing research and also being recommended to Dr. Martin I set up an appointment,0,research recommend set appointment,"['research', 'research recommend', 'research recommend set', 'research recommend set appointment', 'recommend', 'recommend set', 'recommend set appointment', 'set', 'set appointment', 'appointment']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06451612903225806
175630,"Grateful and happy, I heartily recommend Dr Soliman and if I ever break my back again, I know he can fix me.",0,grateful happy heartily recommend break know fix,"['grateful', 'grateful happy', 'grateful happy heartily', 'grateful happy heartily recommend', 'grateful happy heartily recommend break', 'grateful happy heartily recommend break know', 'grateful happy heartily recommend break know fix', 'happy', 'happy heartily', 'happy heartily recommend', 'happy heartily recommend break', 'happy heartily recommend break know', 'happy heartily recommend break know fix', 'heartily', 'heartily recommend', 'heartily recommend break', 'heartily recommend break know', 'heartily recommend break know fix', 'recommend', 'recommend break', 'recommend break know', 'recommend break know fix', 'break', 'break know', 'break know fix', 'know', 'know fix', 'fix']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04081632653061224
98040,and whole heartedly recommend.,0,heartily recommend,"['heartily', 'heartily recommend', 'recommend']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08333333333333333
161645,I personally wouldn't recommend this office,1,personally recommend office,"['personally', 'personally recommend', 'personally recommend office', 'recommend', 'recommend office', 'office']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07407407407407407
124938,Will definitely recommend and be back!,0,decidedly recommend,"['decidedly', 'decidedly recommend', 'recommend']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08333333333333333
102563,Recommended many people to Dr. Lopez!!,0,recommend people lope,"['recommend', 'recommend people', 'recommend people lope', 'people', 'people lope', 'lope']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07407407407407407
109138,I am a very satisfied client and I highly recommend them.,0,satisfy client highly recommend,"['satisfy', 'satisfy client', 'satisfy client highly', 'satisfy client highly recommend', 'client', 'client highly', 'client highly recommend', 'highly', 'highly recommend', 'recommend']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06451612903225806
122487,Dr Ashraf was great no issues would recommend him to all my family members.,0,astray great no issue recommend family member,"['astray', 'astray great', 'astray great no', 'astray great no issue', 'astray great no issue recommend', 'astray great no issue recommend family', 'astray great no issue recommend family member', 'great', 'great no', 'great no issue', 'great no issue recommend', 'great no issue recommend family', 'great no issue recommend family member', 'no', 'no issue', 'no issue recommend', 'no issue recommend family', 'no issue recommend family member', 'issue', 'issue recommend', 'issue recommend family', 'issue recommend family member', 'recommend', 'recommend family', 'recommend family member', 'family', 'family member', 'member']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04081632653061224
140622,I recommend this clinic.,0,recommend clinic,"['recommend', 'recommend clinic', 'clinic']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.25
85656,I highly recommend Marina Plastic Surgery!!!,0,highly recommend marina plastic surgery,"['highly', 'highly recommend', 'highly recommend marina', 'highly recommend marina plastic', 'highly recommend marina plastic surgery', 'recommend', 'recommend marina', 'recommend marina plastic', 'recommend marina plastic surgery', 'marina', 'marina plastic', 'marina plastic surgery', 'plastic', 'plastic surgery', 'surgery']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05555555555555555
116003,I would reccommend him over and over.,0,recommend,['recommend'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09090909090909091
162682,I cannot and will not recommend this facility to anyone and will inform everyone I know to avoid this facility.,1,not not recommend facility inform know avoid facility,"['not', 'not not', 'not not recommend', 'not not recommend facility', 'not not recommend facility inform', 'not not recommend facility inform know', 'not not recommend facility inform know avoid', 'not not recommend facility inform know avoid facility', 'not', 'not recommend', 'not recommend facility', 'not recommend facility inform', 'not recommend facility inform know', 'not recommend facility inform know avoid', 'not recommend facility inform know avoid facility', 'recommend', 'recommend facility', 'recommend facility inform', 'recommend facility inform know', 'recommend facility inform know avoid', 'recommend facility inform know avoid facility', 'facility', 'facility inform', 'facility inform know', 'facility inform know avoid', 'facility inform know avoid facility', 'inform', 'inform know', 'inform know avoid', 'inform know avoid facility', 'know', 'know avoid', 'know avoid facility', 'avoid', 'avoid facility', 'facility']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03508771929824561
92368,The fillers he injected look terrible and I would not recommend him for that at all.,1,tiller inject look terrible not recommend,"['tiller', 'tiller inject', 'tiller inject look', 'tiller inject look terrible', 'tiller inject look terrible not', 'tiller inject look terrible not recommend', 'inject', 'inject look', 'inject look terrible', 'inject look terrible not', 'inject look terrible not recommend', 'look', 'look terrible', 'look terrible not', 'look terrible not recommend', 'terrible', 'terrible not', 'terrible not recommend', 'not', 'not recommend', 'recommend']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.047619047619047616
151451,All I can do right now is hope that no one makes the same mistake I did,1,right hope no make mistake,"['right', 'right hope', 'right hope no', 'right hope no make', 'right hope no make mistake', 'hope', 'hope no', 'hope no make', 'hope no make mistake', 'no', 'no make', 'no make mistake', 'make', 'make mistake', 'mistake']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555
67526,This is a great clinic with great employees.,0,great clinic great employee,"['great', 'great clinic', 'great clinic great', 'great clinic great employee', 'clinic', 'clinic great', 'clinic great employee', 'great', 'great employee', 'employee']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06451612903225806
76624,"I do recommend this Dr. Do not waste Your time and go some place else, stop here first.",0,recommend not waste time place stop,"['recommend', 'recommend not', 'recommend not waste', 'recommend not waste time', 'recommend not waste time place', 'recommend not waste time place stop', 'not', 'not waste', 'not waste time', 'not waste time place', 'not waste time place stop', 'waste', 'waste time', 'waste time place', 'waste time place stop', 'time', 'time place', 'time place stop', 'place', 'place stop', 'stop']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.047619047619047616
179489,"Te recomiendo affiliarte a una membresia, porque es muy conveniente, ademas que tiene varios sucursales y como miembro puedes ir a cualquiera.",0,tellurium recommend affiliate united nations membresia pursue e convenient adam que tiens sucursales y piece cualquiera,"['tellurium', 'tellurium recommend', 'tellurium recommend affiliate', 'tellurium recommend affiliate united', 'tellurium recommend affiliate united nations', 'tellurium recommend affiliate united nations membresia', 'tellurium recommend affiliate united nations membresia pursue', 'tellurium recommend affiliate united nations membresia pursue e', 'tellurium recommend affiliate united nations membresia pursue e convenient', 'tellurium recommend affiliate united nations membresia pursue e convenient adam', 'tellurium recommend affiliate united nations membresia pursue e convenient adam que', 'tellurium recommend affiliate united nations membresia pursue e convenient adam que tiens', 'tellurium recommend affiliate united nations membresia pursue e convenient adam que tiens sucursales', 'tellurium recommend affiliate united nations membresia pursue e convenient adam que tiens sucursales y', 'tellurium recommend affiliate united nations membresia pursue e convenient adam que tiens sucursales y piece', 'tellurium recommend affiliate united nations membresia pursue e convenient adam que tiens sucursales y piece cualquiera', 'recommend', 'recommend affiliate', 'recommend affiliate united', 'recommend affiliate united nations', 'recommend affiliate united nations membresia', 'recommend affiliate united nations membresia pursue', 'recommend affiliate united nations membresia pursue e', 'recommend affiliate united nations membresia pursue e convenient', 'recommend affiliate united nations membresia pursue e convenient adam', 'recommend affiliate united nations membresia pursue e convenient adam que', 'recommend affiliate united nations membresia pursue e convenient adam que tiens', 'recommend affiliate united nations membresia pursue e convenient adam que tiens sucursales', 'recommend affiliate united nations membresia pursue e convenient adam que tiens sucursales y', 'recommend affiliate united nations membresia pursue e convenient adam que tiens sucursales y piece', 'recommend affiliate united nations membresia pursue e convenient adam que tiens sucursales y piece cualquiera', 'affiliate', 'affiliate united', 'affiliate united nations', 'affiliate united nations membresia', 'affiliate united nations membresia pursue', 'affiliate united nations membresia pursue e', 'affiliate united nations membresia pursue e convenient', 'affiliate united nations membresia pursue e convenient adam', 'affiliate united nations membresia pursue e convenient adam que', 'affiliate united nations membresia pursue e convenient adam que tiens', 'affiliate united nations membresia pursue e convenient adam que tiens sucursales', 'affiliate united nations membresia pursue e convenient adam que tiens sucursales y', 'affiliate united nations membresia pursue e convenient adam que tiens sucursales y piece', 'affiliate united nations membresia pursue e convenient adam que tiens sucursales y piece cualquiera', 'united', 'united nations', 'united nations membresia', 'united nations membresia pursue', 'united nations membresia pursue e', 'united nations membresia pursue e convenient', 'united nations membresia pursue e convenient adam', 'united nations membresia pursue e convenient adam que', 'united nations membresia pursue e convenient adam que tiens', 'united nations membresia pursue e convenient adam que tiens sucursales', 'united nations membresia pursue e convenient adam que tiens sucursales y', 'united nations membresia pursue e convenient adam que tiens sucursales y piece', 'united nations membresia pursue e convenient adam que tiens sucursales y piece cualquiera', 'nations', 'nations membresia', 'nations membresia pursue', 'nations membresia pursue e', 'nations membresia pursue e convenient', 'nations membresia pursue e convenient adam', 'nations membresia pursue e convenient adam que', 'nations membresia pursue e convenient adam que tiens', 'nations membresia pursue e convenient adam que tiens sucursales', 'nations membresia pursue e convenient adam que tiens sucursales y', 'nations membresia pursue e convenient adam que tiens sucursales y piece', 'nations membresia pursue e convenient adam que tiens sucursales y piece cualquiera', 'membresia', 'membresia pursue', 'membresia pursue e', 'membresia pursue e convenient', 'membresia pursue e convenient adam', 'membresia pursue e convenient adam que', 'membresia pursue e convenient adam que tiens', 'membresia pursue e convenient adam que tiens sucursales', 'membresia pursue e convenient adam que tiens sucursales y', 'membresia pursue e convenient adam que tiens sucursales y piece', 'membresia pursue e convenient adam que tiens sucursales y piece cualquiera', 'pursue', 'pursue e', 'pursue e convenient', 'pursue e convenient adam', 'pursue e convenient adam que', 'pursue e convenient adam que tiens', 'pursue e convenient adam que tiens sucursales', 'pursue e convenient adam que tiens sucursales y', 'pursue e convenient adam que tiens sucursales y piece', 'pursue e convenient adam que tiens sucursales y piece cualquiera', 'e', 'e convenient', 'e convenient adam', 'e convenient adam que', 'e convenient adam que tiens', 'e convenient adam que tiens sucursales', 'e convenient adam que tiens sucursales y', 'e convenient adam que tiens sucursales y piece', 'e convenient adam que tiens sucursales y piece cualquiera', 'convenient', 'convenient adam', 'convenient adam que', 'convenient adam que tiens', 'convenient adam que tiens sucursales', 'convenient adam que tiens sucursales y', 'convenient adam que tiens sucursales y piece', 'convenient adam que tiens sucursales y piece cualquiera', 'adam', 'adam que', 'adam que tiens', 'adam que tiens sucursales', 'adam que tiens sucursales y', 'adam que tiens sucursales y piece', 'adam que tiens sucursales y piece cualquiera', 'que', 'que tiens', 'que tiens sucursales', 'que tiens sucursales y', 'que tiens sucursales y piece', 'que tiens sucursales y piece cualquiera', 'tiens', 'tiens sucursales', 'tiens sucursales y', 'tiens sucursales y piece', 'tiens sucursales y piece cualquiera', 'sucursales', 'sucursales y', 'sucursales y piece', 'sucursales y piece cualquiera', 'y', 'y piece', 'y piece cualquiera', 'piece', 'piece cualquiera', 'cualquiera']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.012738853503184714
71343,I would recomend him to anyone who needs a urologist.,0,recommend need urologist,"['recommend', 'recommend need', 'recommend need urologist', 'need', 'need urologist', 'urologist']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07407407407407407
91499,I had the worst experience in this clinic!,1,bad experience clinic,"['bad', 'bad experience', 'bad experience clinic', 'experience', 'experience clinic', 'clinic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07407407407407407
126896,If you're struggling with fertility I HIGHLY recommend going to Dr.Patel you will get the answers you want/deserve.,0,struggle fertility highly recommend go drpatel answer wantdeserve,"['struggle', 'struggle fertility', 'struggle fertility highly', 'struggle fertility highly recommend', 'struggle fertility highly recommend go', 'struggle fertility highly recommend go drpatel', 'struggle fertility highly recommend go drpatel answer', 'struggle fertility highly recommend go drpatel answer wantdeserve', 'fertility', 'fertility highly', 'fertility highly recommend', 'fertility highly recommend go', 'fertility highly recommend go drpatel', 'fertility highly recommend go drpatel answer', 'fertility highly recommend go drpatel answer wantdeserve', 'highly', 'highly recommend', 'highly recommend go', 'highly recommend go drpatel', 'highly recommend go drpatel answer', 'highly recommend go drpatel answer wantdeserve', 'recommend', 'recommend go', 'recommend go drpatel', 'recommend go drpatel answer', 'recommend go drpatel answer wantdeserve', 'go', 'go drpatel', 'go drpatel answer', 'go drpatel answer wantdeserve', 'drpatel', 'drpatel answer', 'drpatel answer wantdeserve', 'answer', 'answer wantdeserve', 'wantdeserve']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03508771929824561
69317,"I have recommended this organization, and Dr Mason to several friends and family members in the area.",0,recommend organization mason friend family member area,"['recommend', 'recommend organization', 'recommend organization mason', 'recommend organization mason friend', 'recommend organization mason friend family', 'recommend organization mason friend family member', 'recommend organization mason friend family member area', 'organization', 'organization mason', 'organization mason friend', 'organization mason friend family', 'organization mason friend family member', 'organization mason friend family member area', 'mason', 'mason friend', 'mason friend family', 'mason friend family member', 'mason friend family member area', 'friend', 'friend family', 'friend family member', 'friend family member area', 'family', 'family member', 'family member area', 'member', 'member area', 'area']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04081632653061224
100013,I would definitely recommend Dr. Jason to all of my friends and family.,0,decidedly recommend friend family,"['decidedly', 'decidedly recommend', 'decidedly recommend friend', 'decidedly recommend friend family', 'recommend', 'recommend friend', 'recommend friend family', 'friend', 'friend family', 'family']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06451612903225806
101716,"As a result, I changed doctors and have recommended others to avoid going here.",1,result change doctor recommend avoid go,"['result', 'result change', 'result change doctor', 'result change doctor recommend', 'result change doctor recommend avoid', 'result change doctor recommend avoid go', 'change', 'change doctor', 'change doctor recommend', 'change doctor recommend avoid', 'change doctor recommend avoid go', 'doctor', 'doctor recommend', 'doctor recommend avoid', 'doctor recommend avoid go', 'recommend', 'recommend avoid', 'recommend avoid go', 'avoid', 'avoid go', 'go']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.047619047619047616
114781,they make appointments hassle free and really kept in contact with me to make sure I was healing well.,0,appointment haste free keep contact sure heal,"['appointment', 'appointment haste', 'appointment haste free', 'appointment haste free keep', 'appointment haste free keep contact', 'appointment haste free keep contact sure', 'appointment haste free keep contact sure heal', 'haste', 'haste free', 'haste free keep', 'haste free keep contact', 'haste free keep contact sure', 'haste free keep contact sure heal', 'free', 'free keep', 'free keep contact', 'free keep contact sure', 'free keep contact sure heal', 'keep', 'keep contact', 'keep contact sure', 'keep contact sure heal', 'contact', 'contact sure', 'contact sure heal', 'sure', 'sure heal', 'heal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04081632653061224
90775,"Less than 24 hours later, I'm almost completely pain free and feeling",0,completely pain free feel,"['completely', 'completely pain', 'completely pain free', 'completely pain free feel', 'pain', 'pain free', 'pain free feel', 'free', 'free feel', 'feel']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06451612903225806
102507,"I highly recommend him to friends, family and strangers.",0,highly recommend friend family strange,"['highly', 'highly recommend', 'highly recommend friend', 'highly recommend friend family', 'highly recommend friend family strange', 'recommend', 'recommend friend', 'recommend friend family', 'recommend friend family strange', 'friend', 'friend family', 'friend family strange', 'family', 'family strange', 'strange']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05555555555555555
98428,I would not recommend Dr. Ryan.,1,not recommend run,"['not', 'not recommend', 'not recommend run', 'recommend', 'recommend run', 'run']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07407407407407407
151055,The women that work there do not greet people properly I don?t know where they got them from.,1,woman work not greet people properly know get,"['woman', 'woman work', 'woman work not', 'woman work not greet', 'woman work not greet people', 'woman work not greet people properly', 'woman work not greet people properly know', 'woman work not greet people properly know get', 'work', 'work not', 'work not greet', 'work not greet people', 'work not greet people properly', 'work not greet people properly know', 'work not greet people properly know get', 'not', 'not greet', 'not greet people', 'not greet people properly', 'not greet people properly know', 'not greet people properly know get', 'greet', 'greet people', 'greet people properly', 'greet people properly know', 'greet people properly know get', 'people', 'people properly', 'people properly know', 'people properly know get', 'properly', 'properly know', 'properly know get', 'know', 'know get', 'get']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03508771929824561
128439,I would definitely recommend this office to family and friends!,0,decidedly recommend office family friend,"['decidedly', 'decidedly recommend', 'decidedly recommend office', 'decidedly recommend office family', 'decidedly recommend office family friend', 'recommend', 'recommend office', 'recommend office family', 'recommend office family friend', 'office', 'office family', 'office family friend', 'family', 'family friend', 'friend']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05555555555555555
176783,He and Med Clinic of Houston are exceptional.,0,master of education clinic exceptional,"['master', 'master of', 'master of education', 'master of education clinic', 'master of education clinic exceptional', 'of', 'of education', 'of education clinic', 'of education clinic exceptional', 'education', 'education clinic', 'education clinic exceptional', 'clinic', 'clinic exceptional', 'exceptional']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05555555555555555
145399,He is one of a kind and I would recommend him to any and everyone who is interested in learning more about fertility options.,0,kind recommend interest learn fertility option,"['kind', 'kind recommend', 'kind recommend interest', 'kind recommend interest learn', 'kind recommend interest learn fertility', 'kind recommend interest learn fertility option', 'recommend', 'recommend interest', 'recommend interest learn', 'recommend interest learn fertility', 'recommend interest learn fertility option', 'interest', 'interest learn', 'interest learn fertility', 'interest learn fertility option', 'learn', 'learn fertility', 'learn fertility option', 'fertility', 'fertility option', 'option']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.047619047619047616
128720,"I think there is no better, I recommend them to everybody that I come in contact with who is thinking of having something done.",0,think no good recommend everybody come contact think have,"['think', 'think no', 'think no good', 'think no good recommend', 'think no good recommend everybody', 'think no good recommend everybody come', 'think no good recommend everybody come contact', 'think no good recommend everybody come contact think', 'think no good recommend everybody come contact think have', 'no', 'no good', 'no good recommend', 'no good recommend everybody', 'no good recommend everybody come', 'no good recommend everybody come contact', 'no good recommend everybody come contact think', 'no good recommend everybody come contact think have', 'good', 'good recommend', 'good recommend everybody', 'good recommend everybody come', 'good recommend everybody come contact', 'good recommend everybody come contact think', 'good recommend everybody come contact think have', 'recommend', 'recommend everybody', 'recommend everybody come', 'recommend everybody come contact', 'recommend everybody come contact think', 'recommend everybody come contact think have', 'everybody', 'everybody come', 'everybody come contact', 'everybody come contact think', 'everybody come contact think have', 'come', 'come contact', 'come contact think', 'come contact think have', 'contact', 'contact think', 'contact think have', 'think', 'think have', 'have']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.030303030303030304
127321,"Anneliese took her time explaining the procedure, addressed my concerns, recommended a treatment plan and daily skincare routine.",0,take time explain procedure address concern recommend treatment plan sincere routine,"['take', 'take time', 'take time explain', 'take time explain procedure', 'take time explain procedure address', 'take time explain procedure address concern', 'take time explain procedure address concern recommend', 'take time explain procedure address concern recommend treatment', 'take time explain procedure address concern recommend treatment plan', 'take time explain procedure address concern recommend treatment plan sincere', 'take time explain procedure address concern recommend treatment plan sincere routine', 'time', 'time explain', 'time explain procedure', 'time explain procedure address', 'time explain procedure address concern', 'time explain procedure address concern recommend', 'time explain procedure address concern recommend treatment', 'time explain procedure address concern recommend treatment plan', 'time explain procedure address concern recommend treatment plan sincere', 'time explain procedure address concern recommend treatment plan sincere routine', 'explain', 'explain procedure', 'explain procedure address', 'explain procedure address concern', 'explain procedure address concern recommend', 'explain procedure address concern recommend treatment', 'explain procedure address concern recommend treatment plan', 'explain procedure address concern recommend treatment plan sincere', 'explain procedure address concern recommend treatment plan sincere routine', 'procedure', 'procedure address', 'procedure address concern', 'procedure address concern recommend', 'procedure address concern recommend treatment', 'procedure address concern recommend treatment plan', 'procedure address concern recommend treatment plan sincere', 'procedure address concern recommend treatment plan sincere routine', 'address', 'address concern', 'address concern recommend', 'address concern recommend treatment', 'address concern recommend treatment plan', 'address concern recommend treatment plan sincere', 'address concern recommend treatment plan sincere routine', 'concern', 'concern recommend', 'concern recommend treatment', 'concern recommend treatment plan', 'concern recommend treatment plan sincere', 'concern recommend treatment plan sincere routine', 'recommend', 'recommend treatment', 'recommend treatment plan', 'recommend treatment plan sincere', 'recommend treatment plan sincere routine', 'treatment', 'treatment plan', 'treatment plan sincere', 'treatment plan sincere routine', 'plan', 'plan sincere', 'plan sincere routine', 'sincere', 'sincere routine', 'routine']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.022988505747126436
160074,"I didn't experience any of the issues I hear of women unable to bathe, wipe, or any of that following surgery.",0,experience issue hear woman unable bathe wipe follow surgery,"['experience', 'experience issue', 'experience issue hear', 'experience issue hear woman', 'experience issue hear woman unable', 'experience issue hear woman unable bathe', 'experience issue hear woman unable bathe wipe', 'experience issue hear woman unable bathe wipe follow', 'experience issue hear woman unable bathe wipe follow surgery', 'issue', 'issue hear', 'issue hear woman', 'issue hear woman unable', 'issue hear woman unable bathe', 'issue hear woman unable bathe wipe', 'issue hear woman unable bathe wipe follow', 'issue hear woman unable bathe wipe follow surgery', 'hear', 'hear woman', 'hear woman unable', 'hear woman unable bathe', 'hear woman unable bathe wipe', 'hear woman unable bathe wipe follow', 'hear woman unable bathe wipe follow surgery', 'woman', 'woman unable', 'woman unable bathe', 'woman unable bathe wipe', 'woman unable bathe wipe follow', 'woman unable bathe wipe follow surgery', 'unable', 'unable bathe', 'unable bathe wipe', 'unable bathe wipe follow', 'unable bathe wipe follow surgery', 'bathe', 'bathe wipe', 'bathe wipe follow', 'bathe wipe follow surgery', 'wipe', 'wipe follow', 'wipe follow surgery', 'follow', 'follow surgery', 'surgery']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.030303030303030304
108203,I definitely recommend Dr. Paulson,0,decidedly recommend paxson,"['decidedly', 'decidedly recommend', 'decidedly recommend paxson', 'recommend', 'recommend paxson', 'paxson']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07407407407407407
