commentId,comment,classification,comment_processed,word_phrase_list,clinic,clinic clean,clean,clean floor,floor,shiny,eat,reflection,similarity_score
110686,I had a great experience with Dr. Gartner at his Clinic.,0,great experience clinic,"['great', 'great experience', 'great experience clinic', 'experience', 'experience clinic', 'clinic']",1,0,0,0,0,0,0,0,0.058823529411764705
118379,"The Office is beautiful and very clean and the entire staff is very kind, Friendly and extremely helpful.",0,office beautiful clean entire staff kind friendly extremely helpful,"['office', 'office beautiful', 'office beautiful clean', 'office beautiful clean entire', 'office beautiful clean entire staff', 'office beautiful clean entire staff kind', 'office beautiful clean entire staff kind friendly', 'office beautiful clean entire staff kind friendly extremely', 'office beautiful clean entire staff kind friendly extremely helpful', 'beautiful', 'beautiful clean', 'beautiful clean entire', 'beautiful clean entire staff', 'beautiful clean entire staff kind', 'beautiful clean entire staff kind friendly', 'beautiful clean entire staff kind friendly extremely', 'beautiful clean entire staff kind friendly extremely helpful', 'clean', 'clean entire', 'clean entire staff', 'clean entire staff kind', 'clean entire staff kind friendly', 'clean entire staff kind friendly extremely', 'clean entire staff kind friendly extremely helpful', 'entire', 'entire staff', 'entire staff kind', 'entire staff kind friendly', 'entire staff kind friendly extremely', 'entire staff kind friendly extremely helpful', 'staff', 'staff kind', 'staff kind friendly', 'staff kind friendly extremely', 'staff kind friendly extremely helpful', 'kind', 'kind friendly', 'kind friendly extremely', 'kind friendly extremely helpful', 'friendly', 'friendly extremely', 'friendly extremely helpful', 'extremely', 'extremely helpful', 'helpful']",0,0,1,0,0,0,0,0,0.0273972602739726
135186,"but I started an antioxidant on my own and clinic was ok with this, and we had success with the transfer.",0,start antioxidant clinic ok success transfer,"['start', 'start antioxidant', 'start antioxidant clinic', 'start antioxidant clinic ok', 'start antioxidant clinic ok success', 'start antioxidant clinic ok success transfer', 'antioxidant', 'antioxidant clinic', 'antioxidant clinic ok', 'antioxidant clinic ok success', 'antioxidant clinic ok success transfer', 'clinic', 'clinic ok', 'clinic ok success', 'clinic ok success transfer', 'ok', 'ok success', 'ok success transfer', 'success', 'success transfer', 'transfer']",1,0,0,0,0,0,0,0,0.04081632653061224
144515,Check in was a bit confusing because I wasn't told the ultrasounds were in the first floor.,1,check bit confuse tell ultrasound floor,"['check', 'check bit', 'check bit confuse', 'check bit confuse tell', 'check bit confuse tell ultrasound', 'check bit confuse tell ultrasound floor', 'bit', 'bit confuse', 'bit confuse tell', 'bit confuse tell ultrasound', 'bit confuse tell ultrasound floor', 'confuse', 'confuse tell', 'confuse tell ultrasound', 'confuse tell ultrasound floor', 'tell', 'tell ultrasound', 'tell ultrasound floor', 'ultrasound', 'ultrasound floor', 'floor']",0,0,0,0,1,0,0,0,0.04081632653061224
165626,"And got back on track with regular check-ups, cleanings and screenings for oral cancer.",0,get track regular check clean screen oral cancer,"['get', 'get track', 'get track regular', 'get track regular check', 'get track regular check clean', 'get track regular check clean screen', 'get track regular check clean screen oral', 'get track regular check clean screen oral cancer', 'track', 'track regular', 'track regular check', 'track regular check clean', 'track regular check clean screen', 'track regular check clean screen oral', 'track regular check clean screen oral cancer', 'regular', 'regular check', 'regular check clean', 'regular check clean screen', 'regular check clean screen oral', 'regular check clean screen oral cancer', 'check', 'check clean', 'check clean screen', 'check clean screen oral', 'check clean screen oral cancer', 'clean', 'clean screen', 'clean screen oral', 'clean screen oral cancer', 'screen', 'screen oral', 'screen oral cancer', 'oral', 'oral cancer', 'cancer']",0,0,1,0,0,0,0,0,0.03125
151516,I feel extremely clean and feel amazing after their services.,0,feel extremely clean feel amaze service,"['feel', 'feel extremely', 'feel extremely clean', 'feel extremely clean feel', 'feel extremely clean feel amaze', 'feel extremely clean feel amaze service', 'extremely', 'extremely clean', 'extremely clean feel', 'extremely clean feel amaze', 'extremely clean feel amaze service', 'clean', 'clean feel', 'clean feel amaze', 'clean feel amaze service', 'feel', 'feel amaze', 'feel amaze service', 'amaze', 'amaze service', 'service']",0,0,1,0,0,0,0,0,0.04081632653061224
111804,It was mistake upon mistake and I will never recommend this clinic for free to any woman.,1,mistake mistake recommend clinic free woman,"['mistake', 'mistake mistake', 'mistake mistake recommend', 'mistake mistake recommend clinic', 'mistake mistake recommend clinic free', 'mistake mistake recommend clinic free woman', 'mistake', 'mistake recommend', 'mistake recommend clinic', 'mistake recommend clinic free', 'mistake recommend clinic free woman', 'recommend', 'recommend clinic', 'recommend clinic free', 'recommend clinic free woman', 'clinic', 'clinic free', 'clinic free woman', 'free', 'free woman', 'woman']",1,0,0,0,0,0,0,0,0.04081632653061224
113377,Clarity Clinic is a fantastic resource for mental health concerns,0,clarity clinic fantastic resource mental health concern,"['clarity', 'clarity clinic', 'clarity clinic fantastic', 'clarity clinic fantastic resource', 'clarity clinic fantastic resource mental', 'clarity clinic fantastic resource mental health', 'clarity clinic fantastic resource mental health concern', 'clinic', 'clinic fantastic', 'clinic fantastic resource', 'clinic fantastic resource mental', 'clinic fantastic resource mental health', 'clinic fantastic resource mental health concern', 'fantastic', 'fantastic resource', 'fantastic resource mental', 'fantastic resource mental health', 'fantastic resource mental health concern', 'resource', 'resource mental', 'resource mental health', 'resource mental health concern', 'mental', 'mental health', 'mental health concern', 'health', 'health concern', 'concern']",1,0,0,0,0,0,0,0,0.03571428571428571
187446,"Not a twitch, not a wiggle, just a shiny rubber forehead.",1,not twitch not wriggle shiny rubber forehead,"['not', 'not twitch', 'not twitch not', 'not twitch not wriggle', 'not twitch not wriggle shiny', 'not twitch not wriggle shiny rubber', 'not twitch not wriggle shiny rubber forehead', 'twitch', 'twitch not', 'twitch not wriggle', 'twitch not wriggle shiny', 'twitch not wriggle shiny rubber', 'twitch not wriggle shiny rubber forehead', 'not', 'not wriggle', 'not wriggle shiny', 'not wriggle shiny rubber', 'not wriggle shiny rubber forehead', 'wriggle', 'wriggle shiny', 'wriggle shiny rubber', 'wriggle shiny rubber forehead', 'shiny', 'shiny rubber', 'shiny rubber forehead', 'rubber', 'rubber forehead', 'forehead']",0,0,0,0,0,1,0,0,0.03571428571428571
101123,"Read his other reviews, the ones from actual patients...not the ones they write in an attempt to clean up their poor online reputation.",1,read review one actual patientsnot one write attempt clean poor on-line reputation,"['read', 'read review', 'read review one', 'read review one actual', 'read review one actual patientsnot', 'read review one actual patientsnot one', 'read review one actual patientsnot one write', 'read review one actual patientsnot one write attempt', 'read review one actual patientsnot one write attempt clean', 'read review one actual patientsnot one write attempt clean poor', 'read review one actual patientsnot one write attempt clean poor on-line', 'read review one actual patientsnot one write attempt clean poor on-line reputation', 'review', 'review one', 'review one actual', 'review one actual patientsnot', 'review one actual patientsnot one', 'review one actual patientsnot one write', 'review one actual patientsnot one write attempt', 'review one actual patientsnot one write attempt clean', 'review one actual patientsnot one write attempt clean poor', 'review one actual patientsnot one write attempt clean poor on-line', 'review one actual patientsnot one write attempt clean poor on-line reputation', 'one', 'one actual', 'one actual patientsnot', 'one actual patientsnot one', 'one actual patientsnot one write', 'one actual patientsnot one write attempt', 'one actual patientsnot one write attempt clean', 'one actual patientsnot one write attempt clean poor', 'one actual patientsnot one write attempt clean poor on-line', 'one actual patientsnot one write attempt clean poor on-line reputation', 'actual', 'actual patientsnot', 'actual patientsnot one', 'actual patientsnot one write', 'actual patientsnot one write attempt', 'actual patientsnot one write attempt clean', 'actual patientsnot one write attempt clean poor', 'actual patientsnot one write attempt clean poor on-line', 'actual patientsnot one write attempt clean poor on-line reputation', 'patientsnot', 'patientsnot one', 'patientsnot one write', 'patientsnot one write attempt', 'patientsnot one write attempt clean', 'patientsnot one write attempt clean poor', 'patientsnot one write attempt clean poor on-line', 'patientsnot one write attempt clean poor on-line reputation', 'one', 'one write', 'one write attempt', 'one write attempt clean', 'one write attempt clean poor', 'one write attempt clean poor on-line', 'one write attempt clean poor on-line reputation', 'write', 'write attempt', 'write attempt clean', 'write attempt clean poor', 'write attempt clean poor on-line', 'write attempt clean poor on-line reputation', 'attempt', 'attempt clean', 'attempt clean poor', 'attempt clean poor on-line', 'attempt clean poor on-line reputation', 'clean', 'clean poor', 'clean poor on-line', 'clean poor on-line reputation', 'poor', 'poor on-line', 'poor on-line reputation', 'on-line', 'on-line reputation', 'reputation']",0,0,1,0,0,0,0,0,0.018867924528301886
112516,That seems a bit alarming to have me prove my payments when the clinic cashed the checks.,1,bit alarm prove payment clinic wash check,"['bit', 'bit alarm', 'bit alarm prove', 'bit alarm prove payment', 'bit alarm prove payment clinic', 'bit alarm prove payment clinic wash', 'bit alarm prove payment clinic wash check', 'alarm', 'alarm prove', 'alarm prove payment', 'alarm prove payment clinic', 'alarm prove payment clinic wash', 'alarm prove payment clinic wash check', 'prove', 'prove payment', 'prove payment clinic', 'prove payment clinic wash', 'prove payment clinic wash check', 'payment', 'payment clinic', 'payment clinic wash', 'payment clinic wash check', 'clinic', 'clinic wash', 'clinic wash check', 'wash', 'wash check', 'check']",1,0,0,0,0,0,0,0,0.03571428571428571
115061,Provide services as a clinic for patients with out of area doctors.,0,provide service clinic patient area doctor,"['provide', 'provide service', 'provide service clinic', 'provide service clinic patient', 'provide service clinic patient area', 'provide service clinic patient area doctor', 'service', 'service clinic', 'service clinic patient', 'service clinic patient area', 'service clinic patient area doctor', 'clinic', 'clinic patient', 'clinic patient area', 'clinic patient area doctor', 'patient', 'patient area', 'patient area doctor', 'area', 'area doctor', 'doctor']",1,0,0,0,0,0,0,0,0.04081632653061224
178708,Never ever in my life I saw people acting so rude especially in private clinics,1,life see people act rude especially private clinic,"['life', 'life see', 'life see people', 'life see people act', 'life see people act rude', 'life see people act rude especially', 'life see people act rude especially private', 'life see people act rude especially private clinic', 'see', 'see people', 'see people act', 'see people act rude', 'see people act rude especially', 'see people act rude especially private', 'see people act rude especially private clinic', 'people', 'people act', 'people act rude', 'people act rude especially', 'people act rude especially private', 'people act rude especially private clinic', 'act', 'act rude', 'act rude especially', 'act rude especially private', 'act rude especially private clinic', 'rude', 'rude especially', 'rude especially private', 'rude especially private clinic', 'especially', 'especially private', 'especially private clinic', 'private', 'private clinic', 'clinic']",1,0,0,0,0,0,0,0,0.03125
162448,"Atmosphere is very welcoming, clean isn't even the word for it especially in times like this!",0,atmosphere welcome clean word especially time like,"['atmosphere', 'atmosphere welcome', 'atmosphere welcome clean', 'atmosphere welcome clean word', 'atmosphere welcome clean word especially', 'atmosphere welcome clean word especially time', 'atmosphere welcome clean word especially time like', 'welcome', 'welcome clean', 'welcome clean word', 'welcome clean word especially', 'welcome clean word especially time', 'welcome clean word especially time like', 'clean', 'clean word', 'clean word especially', 'clean word especially time', 'clean word especially time like', 'word', 'word especially', 'word especially time', 'word especially time like', 'especially', 'especially time', 'especially time like', 'time', 'time like', 'like']",0,0,1,0,0,0,0,0,0.03571428571428571
140178,"Clean, orderly and timely.",0,clean orderly timely,"['clean', 'clean orderly', 'clean orderly timely', 'orderly', 'orderly timely', 'timely']",0,0,1,0,0,0,0,0,0.058823529411764705
123720,Nice clean office and good waiting room.,0,nice clean office good wait room,"['nice', 'nice clean', 'nice clean office', 'nice clean office good', 'nice clean office good wait', 'nice clean office good wait room', 'clean', 'clean office', 'clean office good', 'clean office good wait', 'clean office good wait room', 'office', 'office good', 'office good wait', 'office good wait room', 'good', 'good wait', 'good wait room', 'wait', 'wait room', 'room']",0,0,1,0,0,0,0,0,0.04081632653061224
151146,"me twice - once with his mask hanging from one ear, eating an apple",1,twice mask hang ear eat apple,"['twice', 'twice mask', 'twice mask hang', 'twice mask hang ear', 'twice mask hang ear eat', 'twice mask hang ear eat apple', 'mask', 'mask hang', 'mask hang ear', 'mask hang ear eat', 'mask hang ear eat apple', 'hang', 'hang ear', 'hang ear eat', 'hang ear eat apple', 'ear', 'ear eat', 'ear eat apple', 'eat', 'eat apple', 'apple']",0,0,0,0,0,0,1,0,0.04081632653061224
67005,"Paramedic at check-in threw thermometer probe over my moms head to toss into garbage and then missed and lended on floor, and there there were also other used probes on floor.",1,paramedic check throw thermometer probe moss head toss garage miss end floor professor floor,"['paramedic', 'paramedic check', 'paramedic check throw', 'paramedic check throw thermometer', 'paramedic check throw thermometer probe', 'paramedic check throw thermometer probe moss', 'paramedic check throw thermometer probe moss head', 'paramedic check throw thermometer probe moss head toss', 'paramedic check throw thermometer probe moss head toss garage', 'paramedic check throw thermometer probe moss head toss garage miss', 'paramedic check throw thermometer probe moss head toss garage miss end', 'paramedic check throw thermometer probe moss head toss garage miss end floor', 'paramedic check throw thermometer probe moss head toss garage miss end floor professor', 'paramedic check throw thermometer probe moss head toss garage miss end floor professor floor', 'check', 'check throw', 'check throw thermometer', 'check throw thermometer probe', 'check throw thermometer probe moss', 'check throw thermometer probe moss head', 'check throw thermometer probe moss head toss', 'check throw thermometer probe moss head toss garage', 'check throw thermometer probe moss head toss garage miss', 'check throw thermometer probe moss head toss garage miss end', 'check throw thermometer probe moss head toss garage miss end floor', 'check throw thermometer probe moss head toss garage miss end floor professor', 'check throw thermometer probe moss head toss garage miss end floor professor floor', 'throw', 'throw thermometer', 'throw thermometer probe', 'throw thermometer probe moss', 'throw thermometer probe moss head', 'throw thermometer probe moss head toss', 'throw thermometer probe moss head toss garage', 'throw thermometer probe moss head toss garage miss', 'throw thermometer probe moss head toss garage miss end', 'throw thermometer probe moss head toss garage miss end floor', 'throw thermometer probe moss head toss garage miss end floor professor', 'throw thermometer probe moss head toss garage miss end floor professor floor', 'thermometer', 'thermometer probe', 'thermometer probe moss', 'thermometer probe moss head', 'thermometer probe moss head toss', 'thermometer probe moss head toss garage', 'thermometer probe moss head toss garage miss', 'thermometer probe moss head toss garage miss end', 'thermometer probe moss head toss garage miss end floor', 'thermometer probe moss head toss garage miss end floor professor', 'thermometer probe moss head toss garage miss end floor professor floor', 'probe', 'probe moss', 'probe moss head', 'probe moss head toss', 'probe moss head toss garage', 'probe moss head toss garage miss', 'probe moss head toss garage miss end', 'probe moss head toss garage miss end floor', 'probe moss head toss garage miss end floor professor', 'probe moss head toss garage miss end floor professor floor', 'moss', 'moss head', 'moss head toss', 'moss head toss garage', 'moss head toss garage miss', 'moss head toss garage miss end', 'moss head toss garage miss end floor', 'moss head toss garage miss end floor professor', 'moss head toss garage miss end floor professor floor', 'head', 'head toss', 'head toss garage', 'head toss garage miss', 'head toss garage miss end', 'head toss garage miss end floor', 'head toss garage miss end floor professor', 'head toss garage miss end floor professor floor', 'toss', 'toss garage', 'toss garage miss', 'toss garage miss end', 'toss garage miss end floor', 'toss garage miss end floor professor', 'toss garage miss end floor professor floor', 'garage', 'garage miss', 'garage miss end', 'garage miss end floor', 'garage miss end floor professor', 'garage miss end floor professor floor', 'miss', 'miss end', 'miss end floor', 'miss end floor professor', 'miss end floor professor floor', 'end', 'end floor', 'end floor professor', 'end floor professor floor', 'floor', 'floor professor', 'floor professor floor', 'professor', 'professor floor', 'floor']",0,0,0,0,1,0,0,0,0.015037593984962405
85608,"The office is clean, and the staff is",0,office clean staff,"['office', 'office clean', 'office clean staff', 'clean', 'clean staff', 'staff']",0,0,1,0,0,0,0,0,0.058823529411764705
179309,"And if you can believe it (I still can't) he cleaned up a mess of scar I had from my back surgery, free of charge.",0,believe clean mess scar surgery free charge,"['believe', 'believe clean', 'believe clean mess', 'believe clean mess scar', 'believe clean mess scar surgery', 'believe clean mess scar surgery free', 'believe clean mess scar surgery free charge', 'clean', 'clean mess', 'clean mess scar', 'clean mess scar surgery', 'clean mess scar surgery free', 'clean mess scar surgery free charge', 'mess', 'mess scar', 'mess scar surgery', 'mess scar surgery free', 'mess scar surgery free charge', 'scar', 'scar surgery', 'scar surgery free', 'scar surgery free charge', 'surgery', 'surgery free', 'surgery free charge', 'free', 'free charge', 'charge']",0,0,1,0,0,0,0,0,0.03571428571428571
167587,"They are extremely pushy to receive sedation for any type of service, even just a cleaning",1,extremely push receive sedition type service clean,"['extremely', 'extremely push', 'extremely push receive', 'extremely push receive sedition', 'extremely push receive sedition type', 'extremely push receive sedition type service', 'extremely push receive sedition type service clean', 'push', 'push receive', 'push receive sedition', 'push receive sedition type', 'push receive sedition type service', 'push receive sedition type service clean', 'receive', 'receive sedition', 'receive sedition type', 'receive sedition type service', 'receive sedition type service clean', 'sedition', 'sedition type', 'sedition type service', 'sedition type service clean', 'type', 'type service', 'type service clean', 'service', 'service clean', 'clean']",0,0,1,0,0,0,0,0,0.03571428571428571
103475,I guess we are just spoiled because here it is all in one office on the same floor.,0,guess spoil office floor,"['guess', 'guess spoil', 'guess spoil office', 'guess spoil office floor', 'spoil', 'spoil office', 'spoil office floor', 'office', 'office floor', 'floor']",0,0,0,0,1,0,0,0,0.05263157894736842
184826,"I definitely burnt my wallet by coming here, I should've went to an actual clinic.",1,decidedly burn wallet come go actual clinic,"['decidedly', 'decidedly burn', 'decidedly burn wallet', 'decidedly burn wallet come', 'decidedly burn wallet come go', 'decidedly burn wallet come go actual', 'decidedly burn wallet come go actual clinic', 'burn', 'burn wallet', 'burn wallet come', 'burn wallet come go', 'burn wallet come go actual', 'burn wallet come go actual clinic', 'wallet', 'wallet come', 'wallet come go', 'wallet come go actual', 'wallet come go actual clinic', 'come', 'come go', 'come go actual', 'come go actual clinic', 'go', 'go actual', 'go actual clinic', 'actual', 'actual clinic', 'clinic']",1,0,0,0,0,0,0,0,0.03571428571428571
184930,My mouth fills wonderful after cleaning!,0,mouth fill fantastic clean,"['mouth', 'mouth fill', 'mouth fill fantastic', 'mouth fill fantastic clean', 'fill', 'fill fantastic', 'fill fantastic clean', 'fantastic', 'fantastic clean', 'clean']",0,0,1,0,0,0,0,0,0.05263157894736842
154694,I picked this place because of the positive reviews and scheduled a cleaning.,0,pick place positive review schedule clean,"['pick', 'pick place', 'pick place positive', 'pick place positive review', 'pick place positive review schedule', 'pick place positive review schedule clean', 'place', 'place positive', 'place positive review', 'place positive review schedule', 'place positive review schedule clean', 'positive', 'positive review', 'positive review schedule', 'positive review schedule clean', 'review', 'review schedule', 'review schedule clean', 'schedule', 'schedule clean', 'clean']",0,0,1,0,0,0,0,0,0.04081632653061224
108435,This is a nice little clinic although the wait time is horrible prepare to be there a good while Anyways ...I had some blood drawn,1,nice little clinic wait time atrocious prepare good blood draw,"['nice', 'nice little', 'nice little clinic', 'nice little clinic wait', 'nice little clinic wait time', 'nice little clinic wait time atrocious', 'nice little clinic wait time atrocious prepare', 'nice little clinic wait time atrocious prepare good', 'nice little clinic wait time atrocious prepare good blood', 'nice little clinic wait time atrocious prepare good blood draw', 'little', 'little clinic', 'little clinic wait', 'little clinic wait time', 'little clinic wait time atrocious', 'little clinic wait time atrocious prepare', 'little clinic wait time atrocious prepare good', 'little clinic wait time atrocious prepare good blood', 'little clinic wait time atrocious prepare good blood draw', 'clinic', 'clinic wait', 'clinic wait time', 'clinic wait time atrocious', 'clinic wait time atrocious prepare', 'clinic wait time atrocious prepare good', 'clinic wait time atrocious prepare good blood', 'clinic wait time atrocious prepare good blood draw', 'wait', 'wait time', 'wait time atrocious', 'wait time atrocious prepare', 'wait time atrocious prepare good', 'wait time atrocious prepare good blood', 'wait time atrocious prepare good blood draw', 'time', 'time atrocious', 'time atrocious prepare', 'time atrocious prepare good', 'time atrocious prepare good blood', 'time atrocious prepare good blood draw', 'atrocious', 'atrocious prepare', 'atrocious prepare good', 'atrocious prepare good blood', 'atrocious prepare good blood draw', 'prepare', 'prepare good', 'prepare good blood', 'prepare good blood draw', 'good', 'good blood', 'good blood draw', 'blood', 'blood draw', 'draw']",1,0,0,0,0,0,0,0,0.024096385542168676
162880,"White Plains is also a sketchy upper floor CIA back-ops site, all white, no furniture, no desk, no phone.",1,white plain sketch upper floor back site white no furniture no desk no phone,"['white', 'white plain', 'white plain sketch', 'white plain sketch upper', 'white plain sketch upper floor', 'white plain sketch upper floor back', 'white plain sketch upper floor back site', 'white plain sketch upper floor back site white', 'white plain sketch upper floor back site white no', 'white plain sketch upper floor back site white no furniture', 'white plain sketch upper floor back site white no furniture no', 'white plain sketch upper floor back site white no furniture no desk', 'white plain sketch upper floor back site white no furniture no desk no', 'white plain sketch upper floor back site white no furniture no desk no phone', 'plain', 'plain sketch', 'plain sketch upper', 'plain sketch upper floor', 'plain sketch upper floor back', 'plain sketch upper floor back site', 'plain sketch upper floor back site white', 'plain sketch upper floor back site white no', 'plain sketch upper floor back site white no furniture', 'plain sketch upper floor back site white no furniture no', 'plain sketch upper floor back site white no furniture no desk', 'plain sketch upper floor back site white no furniture no desk no', 'plain sketch upper floor back site white no furniture no desk no phone', 'sketch', 'sketch upper', 'sketch upper floor', 'sketch upper floor back', 'sketch upper floor back site', 'sketch upper floor back site white', 'sketch upper floor back site white no', 'sketch upper floor back site white no furniture', 'sketch upper floor back site white no furniture no', 'sketch upper floor back site white no furniture no desk', 'sketch upper floor back site white no furniture no desk no', 'sketch upper floor back site white no furniture no desk no phone', 'upper', 'upper floor', 'upper floor back', 'upper floor back site', 'upper floor back site white', 'upper floor back site white no', 'upper floor back site white no furniture', 'upper floor back site white no furniture no', 'upper floor back site white no furniture no desk', 'upper floor back site white no furniture no desk no', 'upper floor back site white no furniture no desk no phone', 'floor', 'floor back', 'floor back site', 'floor back site white', 'floor back site white no', 'floor back site white no furniture', 'floor back site white no furniture no', 'floor back site white no furniture no desk', 'floor back site white no furniture no desk no', 'floor back site white no furniture no desk no phone', 'back', 'back site', 'back site white', 'back site white no', 'back site white no furniture', 'back site white no furniture no', 'back site white no furniture no desk', 'back site white no furniture no desk no', 'back site white no furniture no desk no phone', 'site', 'site white', 'site white no', 'site white no furniture', 'site white no furniture no', 'site white no furniture no desk', 'site white no furniture no desk no', 'site white no furniture no desk no phone', 'white', 'white no', 'white no furniture', 'white no furniture no', 'white no furniture no desk', 'white no furniture no desk no', 'white no furniture no desk no phone', 'no', 'no furniture', 'no furniture no', 'no furniture no desk', 'no furniture no desk no', 'no furniture no desk no phone', 'furniture', 'furniture no', 'furniture no desk', 'furniture no desk no', 'furniture no desk no phone', 'no', 'no desk', 'no desk no', 'no desk no phone', 'desk', 'desk no', 'desk no phone', 'no', 'no phone', 'phone']",0,0,0,0,1,0,0,0,0.015037593984962405
76828,I would highly recommend this urgent care clinic.,0,highly recommend pressing care clinic,"['highly', 'highly recommend', 'highly recommend pressing', 'highly recommend pressing care', 'highly recommend pressing care clinic', 'recommend', 'recommend pressing', 'recommend pressing care', 'recommend pressing care clinic', 'pressing', 'pressing care', 'pressing care clinic', 'care', 'care clinic', 'clinic']",1,0,0,0,0,0,0,0,0.046511627906976744
144854,Sugar Land location Lexington Plastic Surgery center is clean.,0,sugar land location lexington plastic surgery center clean,"['sugar', 'sugar land', 'sugar land location', 'sugar land location lexington', 'sugar land location lexington plastic', 'sugar land location lexington plastic surgery', 'sugar land location lexington plastic surgery center', 'sugar land location lexington plastic surgery center clean', 'land', 'land location', 'land location lexington', 'land location lexington plastic', 'land location lexington plastic surgery', 'land location lexington plastic surgery center', 'land location lexington plastic surgery center clean', 'location', 'location lexington', 'location lexington plastic', 'location lexington plastic surgery', 'location lexington plastic surgery center', 'location lexington plastic surgery center clean', 'lexington', 'lexington plastic', 'lexington plastic surgery', 'lexington plastic surgery center', 'lexington plastic surgery center clean', 'plastic', 'plastic surgery', 'plastic surgery center', 'plastic surgery center clean', 'surgery', 'surgery center', 'surgery center clean', 'center', 'center clean', 'clean']",0,0,1,0,0,0,0,0,0.03125
103722,My deep cleaning was thourough and painless.,0,deep clean thorough painless,"['deep', 'deep clean', 'deep clean thorough', 'deep clean thorough painless', 'clean', 'clean thorough', 'clean thorough painless', 'thorough', 'thorough painless', 'painless']",0,0,1,0,0,0,0,0,0.05263157894736842
190077,for weeks to work up the courage or optimism to go back to this clinic and I just can't.,1,work courage optimism clinic,"['work', 'work courage', 'work courage optimism', 'work courage optimism clinic', 'courage', 'courage optimism', 'courage optimism clinic', 'optimism', 'optimism clinic', 'clinic']",1,0,0,0,0,0,0,0,0.05263157894736842
191462,bathroom floor and went to the hospital with a severe infection and necrosis of my breasts.,1,bathroom floor go hospital severe infection necrosis breast,"['bathroom', 'bathroom floor', 'bathroom floor go', 'bathroom floor go hospital', 'bathroom floor go hospital severe', 'bathroom floor go hospital severe infection', 'bathroom floor go hospital severe infection necrosis', 'bathroom floor go hospital severe infection necrosis breast', 'floor', 'floor go', 'floor go hospital', 'floor go hospital severe', 'floor go hospital severe infection', 'floor go hospital severe infection necrosis', 'floor go hospital severe infection necrosis breast', 'go', 'go hospital', 'go hospital severe', 'go hospital severe infection', 'go hospital severe infection necrosis', 'go hospital severe infection necrosis breast', 'hospital', 'hospital severe', 'hospital severe infection', 'hospital severe infection necrosis', 'hospital severe infection necrosis breast', 'severe', 'severe infection', 'severe infection necrosis', 'severe infection necrosis breast', 'infection', 'infection necrosis', 'infection necrosis breast', 'necrosis', 'necrosis breast', 'breast']",0,0,0,0,1,0,0,0,0.03125
79002,all the staff at the clinic are professional,0,staff clinic professional,"['staff', 'staff clinic', 'staff clinic professional', 'clinic', 'clinic professional', 'professional']",1,0,0,0,0,0,0,0,0.058823529411764705
165697,Last time I've done my teeth cleaning and I was 100% satisfied.,0,time tooth clean satisfy,"['time', 'time tooth', 'time tooth clean', 'time tooth clean satisfy', 'tooth', 'tooth clean', 'tooth clean satisfy', 'clean', 'clean satisfy', 'satisfy']",0,0,1,0,0,0,0,0,0.05263157894736842
124204,I was a patient at this clinic but later learn that they do not support the Veterans Choice Program,1,patient clinic late learn not support veteran choice program,"['patient', 'patient clinic', 'patient clinic late', 'patient clinic late learn', 'patient clinic late learn not', 'patient clinic late learn not support', 'patient clinic late learn not support veteran', 'patient clinic late learn not support veteran choice', 'patient clinic late learn not support veteran choice program', 'clinic', 'clinic late', 'clinic late learn', 'clinic late learn not', 'clinic late learn not support', 'clinic late learn not support veteran', 'clinic late learn not support veteran choice', 'clinic late learn not support veteran choice program', 'late', 'late learn', 'late learn not', 'late learn not support', 'late learn not support veteran', 'late learn not support veteran choice', 'late learn not support veteran choice program', 'learn', 'learn not', 'learn not support', 'learn not support veteran', 'learn not support veteran choice', 'learn not support veteran choice program', 'not', 'not support', 'not support veteran', 'not support veteran choice', 'not support veteran choice program', 'support', 'support veteran', 'support veteran choice', 'support veteran choice program', 'veteran', 'veteran choice', 'veteran choice program', 'choice', 'choice program', 'program']",1,0,0,0,0,0,0,0,0.0273972602739726
188993,If I want to comeback to the clinic my nurses will be the reason.,0,want comeback clinic nurse reason,"['want', 'want comeback', 'want comeback clinic', 'want comeback clinic nurse', 'want comeback clinic nurse reason', 'comeback', 'comeback clinic', 'comeback clinic nurse', 'comeback clinic nurse reason', 'clinic', 'clinic nurse', 'clinic nurse reason', 'nurse', 'nurse reason', 'reason']",1,0,0,0,0,0,0,0,0.046511627906976744
