commentId,comment,classification,comment_processed,word_phrase_list,service,service cash,cash,cash practice,practice,similarity_score,regression_weight
66704,"I've followed her from the Brigham, to private practice and finally to MGH.",0,follow brigham private practice finally ugh,"['follow', 'follow brigham', 'follow brigham private', 'follow brigham private practice', 'follow brigham private practice finally', 'follow brigham private practice finally ugh', 'brigham', 'brigham private', 'brigham private practice', 'brigham private practice finally', 'brigham private practice finally ugh', 'private', 'private practice', 'private practice finally', 'private practice finally ugh', 'practice', 'practice finally', 'practice finally ugh', 'finally', 'finally ugh', 'ugh']",0,0,0,0,1,0.0555555555555555,0.0
185884,Please don't ever come to this place because of their bad job of cosmetic surgery and their bad service.,1,come place bad job cosmetic surgery bad service,"['come', 'come place', 'come place bad', 'come place bad job', 'come place bad job cosmetic', 'come place bad job cosmetic surgery', 'come place bad job cosmetic surgery bad', 'come place bad job cosmetic surgery bad service', 'place', 'place bad', 'place bad job', 'place bad job cosmetic', 'place bad job cosmetic surgery', 'place bad job cosmetic surgery bad', 'place bad job cosmetic surgery bad service', 'bad', 'bad job', 'bad job cosmetic', 'bad job cosmetic surgery', 'bad job cosmetic surgery bad', 'bad job cosmetic surgery bad service', 'job', 'job cosmetic', 'job cosmetic surgery', 'job cosmetic surgery bad', 'job cosmetic surgery bad service', 'cosmetic', 'cosmetic surgery', 'cosmetic surgery bad', 'cosmetic surgery bad service', 'surgery', 'surgery bad', 'surgery bad service', 'bad', 'bad service', 'service']",1,0,0,0,0,0.0333333333333333,0.0
165874,When you pay for a service for this much and afterwards they do the very minimum for you that's pretty horrible customer service.,1,pay service minimum pretty atrocious customer service,"['pay', 'pay service', 'pay service minimum', 'pay service minimum pretty', 'pay service minimum pretty atrocious', 'pay service minimum pretty atrocious customer', 'pay service minimum pretty atrocious customer service', 'service', 'service minimum', 'service minimum pretty', 'service minimum pretty atrocious', 'service minimum pretty atrocious customer', 'service minimum pretty atrocious customer service', 'minimum', 'minimum pretty', 'minimum pretty atrocious', 'minimum pretty atrocious customer', 'minimum pretty atrocious customer service', 'pretty', 'pretty atrocious', 'pretty atrocious customer', 'pretty atrocious customer service', 'atrocious', 'atrocious customer', 'atrocious customer service', 'customer', 'customer service', 'service']",1,0,0,0,0,0.0423728813559322,0.0
123174,"I will admit, my past experience with this practice has been hit or miss,",1,admit past experience practice hit miss,"['admit', 'admit past', 'admit past experience', 'admit past experience practice', 'admit past experience practice hit', 'admit past experience practice hit miss', 'past', 'past experience', 'past experience practice', 'past experience practice hit', 'past experience practice hit miss', 'experience', 'experience practice', 'experience practice hit', 'experience practice hit miss', 'practice', 'practice hit', 'practice hit miss', 'hit', 'hit miss', 'miss']",0,0,0,0,1,0.0555555555555555,0.0
164886,"This practice is special - the level of skill and human care is just unmatched, and trust me I know.",0,practice special level skill human care snatch trust know,"['practice', 'practice special', 'practice special level', 'practice special level skill', 'practice special level skill human', 'practice special level skill human care', 'practice special level skill human care snatch', 'practice special level skill human care snatch trust', 'practice special level skill human care snatch trust know', 'special', 'special level', 'special level skill', 'special level skill human', 'special level skill human care', 'special level skill human care snatch', 'special level skill human care snatch trust', 'special level skill human care snatch trust know', 'level', 'level skill', 'level skill human', 'level skill human care', 'level skill human care snatch', 'level skill human care snatch trust', 'level skill human care snatch trust know', 'skill', 'skill human', 'skill human care', 'skill human care snatch', 'skill human care snatch trust', 'skill human care snatch trust know', 'human', 'human care', 'human care snatch', 'human care snatch trust', 'human care snatch trust know', 'care', 'care snatch', 'care snatch trust', 'care snatch trust know', 'snatch', 'snatch trust', 'snatch trust know', 'trust', 'trust know', 'know']",0,0,0,0,1,0.0268817204301075,0.0
168854,Do not recommend this practice if you have serious dermatological issues or conditions.,1,not recommend practice dermatologic issue condition,"['not', 'not recommend', 'not recommend practice', 'not recommend practice dermatologic', 'not recommend practice dermatologic issue', 'not recommend practice dermatologic issue condition', 'recommend', 'recommend practice', 'recommend practice dermatologic', 'recommend practice dermatologic issue', 'recommend practice dermatologic issue condition', 'practice', 'practice dermatologic', 'practice dermatologic issue', 'practice dermatologic issue condition', 'dermatologic', 'dermatologic issue', 'dermatologic issue condition', 'issue', 'issue condition', 'condition']",0,0,0,0,1,0.0555555555555555,0.0
89650,The service at this location is terrible.,1,service location terrible,"['service', 'service location', 'service location terrible', 'location', 'location terrible', 'terrible']",1,0,0,0,0,0.1666666666666666,0.0
167496,"Absolutely horrible experience, lack of compassion and customer service.",1,absolutely atrocious experience lack compassion customer service,"['absolutely', 'absolutely atrocious', 'absolutely atrocious experience', 'absolutely atrocious experience lack', 'absolutely atrocious experience lack compassion', 'absolutely atrocious experience lack compassion customer', 'absolutely atrocious experience lack compassion customer service', 'atrocious', 'atrocious experience', 'atrocious experience lack', 'atrocious experience lack compassion', 'atrocious experience lack compassion customer', 'atrocious experience lack compassion customer service', 'experience', 'experience lack', 'experience lack compassion', 'experience lack compassion customer', 'experience lack compassion customer service', 'lack', 'lack compassion', 'lack compassion customer', 'lack compassion customer service', 'compassion', 'compassion customer', 'compassion customer service', 'customer', 'customer service', 'service']",1,0,0,0,0,0.0423728813559322,0.0
165688,"All of the extra measures, ""just in case"" practices and the overall treatment both my husband",0,extra measure case practice overall treatment husband,"['extra', 'extra measure', 'extra measure case', 'extra measure case practice', 'extra measure case practice overall', 'extra measure case practice overall treatment', 'extra measure case practice overall treatment husband', 'measure', 'measure case', 'measure case practice', 'measure case practice overall', 'measure case practice overall treatment', 'measure case practice overall treatment husband', 'case', 'case practice', 'case practice overall', 'case practice overall treatment', 'case practice overall treatment husband', 'practice', 'practice overall', 'practice overall treatment', 'practice overall treatment husband', 'overall', 'overall treatment', 'overall treatment husband', 'treatment', 'treatment husband', 'husband']",0,0,0,0,1,0.0423728813559322,0.0
147887,Every person I've interacted with at this practice has been lovely.,0,person interest practice lovely,"['person', 'person interest', 'person interest practice', 'person interest practice lovely', 'interest', 'interest practice', 'interest practice lovely', 'practice', 'practice lovely', 'lovely']",0,0,0,0,1,0.108695652173913,0.0
130412,"However, giving them only 1 star for service.",1,give star service,"['give', 'give star', 'give star service', 'star', 'star service', 'service']",1,0,0,0,0,0.1666666666666666,0.0
102508,Great service!,0,great service,"['great', 'great service', 'service']",1,0,0,0,0,0.2777777777777778,0.0
153943,There is a peace and elegance here that I have not seen in any other medical practice,0,peace elegance not see medical practice,"['peace', 'peace elegance', 'peace elegance not', 'peace elegance not see', 'peace elegance not see medical', 'peace elegance not see medical practice', 'elegance', 'elegance not', 'elegance not see', 'elegance not see medical', 'elegance not see medical practice', 'not', 'not see', 'not see medical', 'not see medical practice', 'see', 'see medical', 'see medical practice', 'medical', 'medical practice', 'practice']",0,0,0,0,1,0.0555555555555555,0.0
148942,"but with respect, you are their to provide a service, it?s sad you can",1,respect provide service sad,"['respect', 'respect provide', 'respect provide service', 'respect provide service sad', 'provide', 'provide service', 'provide service sad', 'service', 'service sad', 'sad']",1,0,0,0,0,0.108695652173913,0.0
107502,"Dr. Chiao, the staff, and the practice are phenomenal.",0,staff practice phenomenon,"['staff', 'staff practice', 'staff practice phenomenon', 'practice', 'practice phenomenon', 'phenomenon']",0,0,0,0,1,0.1666666666666666,0.0
128874,He promised to do his best to get me pregnant and im very satisfied with his services!,0,promise good pregnant satisfy service,"['promise', 'promise good', 'promise good pregnant', 'promise good pregnant satisfy', 'promise good pregnant satisfy service', 'good', 'good pregnant', 'good pregnant satisfy', 'good pregnant satisfy service', 'pregnant', 'pregnant satisfy', 'pregnant satisfy service', 'satisfy', 'satisfy service', 'service']",1,0,0,0,0,0.0757575757575757,0.0
134626,Tabitha provides professional healing and caring services.,0,tabitha provide professional heal dare service,"['tabitha', 'tabitha provide', 'tabitha provide professional', 'tabitha provide professional heal', 'tabitha provide professional heal dare', 'tabitha provide professional heal dare service', 'provide', 'provide professional', 'provide professional heal', 'provide professional heal dare', 'provide professional heal dare service', 'professional', 'professional heal', 'professional heal dare', 'professional heal dare service', 'heal', 'heal dare', 'heal dare service', 'dare', 'dare service', 'service']",1,0,0,0,0,0.0555555555555555,0.0
116136,The doctor that I'm seeing is good but the billers laziness is a real turnoff from the practice.,1,doctor see good tiller laziness real turnoff practice,"['doctor', 'doctor see', 'doctor see good', 'doctor see good tiller', 'doctor see good tiller laziness', 'doctor see good tiller laziness real', 'doctor see good tiller laziness real turnoff', 'doctor see good tiller laziness real turnoff practice', 'see', 'see good', 'see good tiller', 'see good tiller laziness', 'see good tiller laziness real', 'see good tiller laziness real turnoff', 'see good tiller laziness real turnoff practice', 'good', 'good tiller', 'good tiller laziness', 'good tiller laziness real', 'good tiller laziness real turnoff', 'good tiller laziness real turnoff practice', 'tiller', 'tiller laziness', 'tiller laziness real', 'tiller laziness real turnoff', 'tiller laziness real turnoff practice', 'laziness', 'laziness real', 'laziness real turnoff', 'laziness real turnoff practice', 'real', 'real turnoff', 'real turnoff practice', 'turnoff', 'turnoff practice', 'practice']",0,0,0,0,1,0.0333333333333333,0.0
161665,"If it were possible for him to practice other areas of medicine in addition to this, I would go to him for everything!!",0,possible practice area medicine addition,"['possible', 'possible practice', 'possible practice area', 'possible practice area medicine', 'possible practice area medicine addition', 'practice', 'practice area', 'practice area medicine', 'practice area medicine addition', 'area', 'area medicine', 'area medicine addition', 'medicine', 'medicine addition', 'addition']",0,0,0,0,1,0.0757575757575757,0.0
145807,My service was terminated.,1,service terminate,"['service', 'service terminate', 'terminate']",1,0,0,0,0,0.2777777777777778,0.0
91054,I guess they really care about the customer service experience.,0,guess care customer service experience,"['guess', 'guess care', 'guess care customer', 'guess care customer service', 'guess care customer service experience', 'care', 'care customer', 'care customer service', 'care customer service experience', 'customer', 'customer service', 'customer service experience', 'service', 'service experience', 'experience']",1,0,0,0,0,0.0757575757575757,0.0
57734,"I really appreciated the service, and I'm really satisfied.",0,appreciate service satisfy,"['appreciate', 'appreciate service', 'appreciate service satisfy', 'service', 'service satisfy', 'satisfy']",1,0,0,0,0,0.1666666666666666,0.0
150375,and appreciate my concern impolitely refused to do his service.,1,appreciate concern impolitely refuse service,"['appreciate', 'appreciate concern', 'appreciate concern impolitely', 'appreciate concern impolitely refuse', 'appreciate concern impolitely refuse service', 'concern', 'concern impolitely', 'concern impolitely refuse', 'concern impolitely refuse service', 'impolitely', 'impolitely refuse', 'impolitely refuse service', 'refuse', 'refuse service', 'service']",1,0,0,0,0,0.0757575757575757,0.0
184121,She is a mess and you can definitely go elsewhere for better services.,1,mess decidedly good service,"['mess', 'mess decidedly', 'mess decidedly good', 'mess decidedly good service', 'decidedly', 'decidedly good', 'decidedly good service', 'good', 'good service', 'service']",1,0,0,0,0,0.108695652173913,0.0
112448,I started my pregnancy with them.They get cash from you and then charge the insurance to get double money.,1,start pregnancy themthey cash charge insurance double money,"['start', 'start pregnancy', 'start pregnancy themthey', 'start pregnancy themthey cash', 'start pregnancy themthey cash charge', 'start pregnancy themthey cash charge insurance', 'start pregnancy themthey cash charge insurance double', 'start pregnancy themthey cash charge insurance double money', 'pregnancy', 'pregnancy themthey', 'pregnancy themthey cash', 'pregnancy themthey cash charge', 'pregnancy themthey cash charge insurance', 'pregnancy themthey cash charge insurance double', 'pregnancy themthey cash charge insurance double money', 'themthey', 'themthey cash', 'themthey cash charge', 'themthey cash charge insurance', 'themthey cash charge insurance double', 'themthey cash charge insurance double money', 'cash', 'cash charge', 'cash charge insurance', 'cash charge insurance double', 'cash charge insurance double money', 'charge', 'charge insurance', 'charge insurance double', 'charge insurance double money', 'insurance', 'insurance double', 'insurance double money', 'double', 'double money', 'money']",0,0,1,0,0,0.0333333333333333,0.0
156343,Very professional and quality service.,0,professional quality service,"['professional', 'professional quality', 'professional quality service', 'quality', 'quality service', 'service']",1,0,0,0,0,0.1666666666666666,0.0
165185,His practice is staffed by people of questionable qualifications. 13.,1,practice stuff people questionable qualification,"['practice', 'practice stuff', 'practice stuff people', 'practice stuff people questionable', 'practice stuff people questionable qualification', 'stuff', 'stuff people', 'stuff people questionable', 'stuff people questionable qualification', 'people', 'people questionable', 'people questionable qualification', 'questionable', 'questionable qualification', 'qualification']",0,0,0,0,1,0.0757575757575757,0.0
72172,He refused to speak to me entirely even though it is his practice.,1,refuse speak entirely practice,"['refuse', 'refuse speak', 'refuse speak entirely', 'refuse speak entirely practice', 'speak', 'speak entirely', 'speak entirely practice', 'entirely', 'entirely practice', 'practice']",0,0,0,0,1,0.108695652173913,0.0
135658,This practice was my first choice of seeking out cosmetic procedures due to such stellar reviews online and raves by word of mouth!,0,practice choice seek cosmetic procedure cellar review on-line rate word mouth,"['practice', 'practice choice', 'practice choice seek', 'practice choice seek cosmetic', 'practice choice seek cosmetic procedure', 'practice choice seek cosmetic procedure cellar', 'practice choice seek cosmetic procedure cellar review', 'practice choice seek cosmetic procedure cellar review on-line', 'practice choice seek cosmetic procedure cellar review on-line rate', 'practice choice seek cosmetic procedure cellar review on-line rate word', 'practice choice seek cosmetic procedure cellar review on-line rate word mouth', 'choice', 'choice seek', 'choice seek cosmetic', 'choice seek cosmetic procedure', 'choice seek cosmetic procedure cellar', 'choice seek cosmetic procedure cellar review', 'choice seek cosmetic procedure cellar review on-line', 'choice seek cosmetic procedure cellar review on-line rate', 'choice seek cosmetic procedure cellar review on-line rate word', 'choice seek cosmetic procedure cellar review on-line rate word mouth', 'seek', 'seek cosmetic', 'seek cosmetic procedure', 'seek cosmetic procedure cellar', 'seek cosmetic procedure cellar review', 'seek cosmetic procedure cellar review on-line', 'seek cosmetic procedure cellar review on-line rate', 'seek cosmetic procedure cellar review on-line rate word', 'seek cosmetic procedure cellar review on-line rate word mouth', 'cosmetic', 'cosmetic procedure', 'cosmetic procedure cellar', 'cosmetic procedure cellar review', 'cosmetic procedure cellar review on-line', 'cosmetic procedure cellar review on-line rate', 'cosmetic procedure cellar review on-line rate word', 'cosmetic procedure cellar review on-line rate word mouth', 'procedure', 'procedure cellar', 'procedure cellar review', 'procedure cellar review on-line', 'procedure cellar review on-line rate', 'procedure cellar review on-line rate word', 'procedure cellar review on-line rate word mouth', 'cellar', 'cellar review', 'cellar review on-line', 'cellar review on-line rate', 'cellar review on-line rate word', 'cellar review on-line rate word mouth', 'review', 'review on-line', 'review on-line rate', 'review on-line rate word', 'review on-line rate word mouth', 'on-line', 'on-line rate', 'on-line rate word', 'on-line rate word mouth', 'rate', 'rate word', 'rate word mouth', 'word', 'word mouth', 'mouth']",0,0,0,0,1,0.0185185185185185,0.0
177055,"and returned my Youthful Glow Services: Microneedling , Chemical peels , BOTOX treatments , HydraFacial",0,return youthful glow service microneedling chemical feel treatment hydrafacial,"['return', 'return youthful', 'return youthful glow', 'return youthful glow service', 'return youthful glow service microneedling', 'return youthful glow service microneedling chemical', 'return youthful glow service microneedling chemical feel', 'return youthful glow service microneedling chemical feel treatment', 'return youthful glow service microneedling chemical feel treatment hydrafacial', 'youthful', 'youthful glow', 'youthful glow service', 'youthful glow service microneedling', 'youthful glow service microneedling chemical', 'youthful glow service microneedling chemical feel', 'youthful glow service microneedling chemical feel treatment', 'youthful glow service microneedling chemical feel treatment hydrafacial', 'glow', 'glow service', 'glow service microneedling', 'glow service microneedling chemical', 'glow service microneedling chemical feel', 'glow service microneedling chemical feel treatment', 'glow service microneedling chemical feel treatment hydrafacial', 'service', 'service microneedling', 'service microneedling chemical', 'service microneedling chemical feel', 'service microneedling chemical feel treatment', 'service microneedling chemical feel treatment hydrafacial', 'microneedling', 'microneedling chemical', 'microneedling chemical feel', 'microneedling chemical feel treatment', 'microneedling chemical feel treatment hydrafacial', 'chemical', 'chemical feel', 'chemical feel treatment', 'chemical feel treatment hydrafacial', 'feel', 'feel treatment', 'feel treatment hydrafacial', 'treatment', 'treatment hydrafacial', 'hydrafacial']",1,0,0,0,0,0.0268817204301075,0.0
160440,I will now be driving to Ocala for a different facility to a place with cheaper services across the board and fairer fees.,1,drive scala different facility place cheap service board fair fee,"['drive', 'drive scala', 'drive scala different', 'drive scala different facility', 'drive scala different facility place', 'drive scala different facility place cheap', 'drive scala different facility place cheap service', 'drive scala different facility place cheap service board', 'drive scala different facility place cheap service board fair', 'drive scala different facility place cheap service board fair fee', 'scala', 'scala different', 'scala different facility', 'scala different facility place', 'scala different facility place cheap', 'scala different facility place cheap service', 'scala different facility place cheap service board', 'scala different facility place cheap service board fair', 'scala different facility place cheap service board fair fee', 'different', 'different facility', 'different facility place', 'different facility place cheap', 'different facility place cheap service', 'different facility place cheap service board', 'different facility place cheap service board fair', 'different facility place cheap service board fair fee', 'facility', 'facility place', 'facility place cheap', 'facility place cheap service', 'facility place cheap service board', 'facility place cheap service board fair', 'facility place cheap service board fair fee', 'place', 'place cheap', 'place cheap service', 'place cheap service board', 'place cheap service board fair', 'place cheap service board fair fee', 'cheap', 'cheap service', 'cheap service board', 'cheap service board fair', 'cheap service board fair fee', 'service', 'service board', 'service board fair', 'service board fair fee', 'board', 'board fair', 'board fair fee', 'fair', 'fair fee', 'fee']",1,0,0,0,0,0.0221238938053097,0.0
190672,What a caring practice!,0,dare practice,"['dare', 'dare practice', 'practice']",0,0,0,0,1,0.2777777777777778,0.0
172804,"Service is super friendly and their treatments have been a huge part of getting my life, health, vitality back after injuries, age,",0,service super friendly treatment huge get life health vitality injury age,"['service', 'service super', 'service super friendly', 'service super friendly treatment', 'service super friendly treatment huge', 'service super friendly treatment huge get', 'service super friendly treatment huge get life', 'service super friendly treatment huge get life health', 'service super friendly treatment huge get life health vitality', 'service super friendly treatment huge get life health vitality injury', 'service super friendly treatment huge get life health vitality injury age', 'super', 'super friendly', 'super friendly treatment', 'super friendly treatment huge', 'super friendly treatment huge get', 'super friendly treatment huge get life', 'super friendly treatment huge get life health', 'super friendly treatment huge get life health vitality', 'super friendly treatment huge get life health vitality injury', 'super friendly treatment huge get life health vitality injury age', 'friendly', 'friendly treatment', 'friendly treatment huge', 'friendly treatment huge get', 'friendly treatment huge get life', 'friendly treatment huge get life health', 'friendly treatment huge get life health vitality', 'friendly treatment huge get life health vitality injury', 'friendly treatment huge get life health vitality injury age', 'treatment', 'treatment huge', 'treatment huge get', 'treatment huge get life', 'treatment huge get life health', 'treatment huge get life health vitality', 'treatment huge get life health vitality injury', 'treatment huge get life health vitality injury age', 'huge', 'huge get', 'huge get life', 'huge get life health', 'huge get life health vitality', 'huge get life health vitality injury', 'huge get life health vitality injury age', 'get', 'get life', 'get life health', 'get life health vitality', 'get life health vitality injury', 'get life health vitality injury age', 'life', 'life health', 'life health vitality', 'life health vitality injury', 'life health vitality injury age', 'health', 'health vitality', 'health vitality injury', 'health vitality injury age', 'vitality', 'vitality injury', 'vitality injury age', 'injury', 'injury age', 'age']",1,0,0,0,0,0.0185185185185185,0.0
105886,"Excellent experience- compassionate, accommodating, and professional service by all members of the staff in this office.",0,excellent experience compassionate accommodation professional service member staff office,"['excellent', 'excellent experience', 'excellent experience compassionate', 'excellent experience compassionate accommodation', 'excellent experience compassionate accommodation professional', 'excellent experience compassionate accommodation professional service', 'excellent experience compassionate accommodation professional service member', 'excellent experience compassionate accommodation professional service member staff', 'excellent experience compassionate accommodation professional service member staff office', 'experience', 'experience compassionate', 'experience compassionate accommodation', 'experience compassionate accommodation professional', 'experience compassionate accommodation professional service', 'experience compassionate accommodation professional service member', 'experience compassionate accommodation professional service member staff', 'experience compassionate accommodation professional service member staff office', 'compassionate', 'compassionate accommodation', 'compassionate accommodation professional', 'compassionate accommodation professional service', 'compassionate accommodation professional service member', 'compassionate accommodation professional service member staff', 'compassionate accommodation professional service member staff office', 'accommodation', 'accommodation professional', 'accommodation professional service', 'accommodation professional service member', 'accommodation professional service member staff', 'accommodation professional service member staff office', 'professional', 'professional service', 'professional service member', 'professional service member staff', 'professional service member staff office', 'service', 'service member', 'service member staff', 'service member staff office', 'member', 'member staff', 'member staff office', 'staff', 'staff office', 'office']",1,0,0,0,0,0.0268817204301075,0.0
110539,and how amazing his staff is really set him apart from other surgeons who offer their services for less.,0,amaze staff set apart surgeon offer service,"['amaze', 'amaze staff', 'amaze staff set', 'amaze staff set apart', 'amaze staff set apart surgeon', 'amaze staff set apart surgeon offer', 'amaze staff set apart surgeon offer service', 'staff', 'staff set', 'staff set apart', 'staff set apart surgeon', 'staff set apart surgeon offer', 'staff set apart surgeon offer service', 'set', 'set apart', 'set apart surgeon', 'set apart surgeon offer', 'set apart surgeon offer service', 'apart', 'apart surgeon', 'apart surgeon offer', 'apart surgeon offer service', 'surgeon', 'surgeon offer', 'surgeon offer service', 'offer', 'offer service', 'service']",1,0,0,0,0,0.0423728813559322,0.0
114667,This is our second kid to start and have nothing but praise for the practice.,0,kid start praise practice,"['kid', 'kid start', 'kid start praise', 'kid start praise practice', 'start', 'start praise', 'start praise practice', 'praise', 'praise practice', 'practice']",0,0,0,0,1,0.108695652173913,0.0
123051,I was really happy to here that the Dr. had his private practice.,0,happy dr private practice,"['happy', 'happy dr', 'happy dr private', 'happy dr private practice', 'dr', 'dr private', 'dr private practice', 'private', 'private practice', 'practice']",0,0,0,0,1,0.108695652173913,0.0
139919,Let me say that this place and its customer service is superb.,0,let place customer service superb,"['let', 'let place', 'let place customer', 'let place customer service', 'let place customer service superb', 'place', 'place customer', 'place customer service', 'place customer service superb', 'customer', 'customer service', 'customer service superb', 'service', 'service superb', 'superb']",1,0,0,0,0,0.0757575757575757,0.0
168857,"and the absolutely courteous service I received from the front desk and Danielle, the office manager.",0,absolutely courteous service receive desk daniel office manager,"['absolutely', 'absolutely courteous', 'absolutely courteous service', 'absolutely courteous service receive', 'absolutely courteous service receive desk', 'absolutely courteous service receive desk daniel', 'absolutely courteous service receive desk daniel office', 'absolutely courteous service receive desk daniel office manager', 'courteous', 'courteous service', 'courteous service receive', 'courteous service receive desk', 'courteous service receive desk daniel', 'courteous service receive desk daniel office', 'courteous service receive desk daniel office manager', 'service', 'service receive', 'service receive desk', 'service receive desk daniel', 'service receive desk daniel office', 'service receive desk daniel office manager', 'receive', 'receive desk', 'receive desk daniel', 'receive desk daniel office', 'receive desk daniel office manager', 'desk', 'desk daniel', 'desk daniel office', 'desk daniel office manager', 'daniel', 'daniel office', 'daniel office manager', 'office', 'office manager', 'manager']",1,0,0,0,0,0.0333333333333333,0.0
146864,As long as he's in practice he'll always be my go to ortho doctor!,0,long practice hell north doctor,"['long', 'long practice', 'long practice hell', 'long practice hell north', 'long practice hell north doctor', 'practice', 'practice hell', 'practice hell north', 'practice hell north doctor', 'hell', 'hell north', 'hell north doctor', 'north', 'north doctor', 'doctor']",0,0,0,0,1,0.0757575757575757,0.0
87357,Happy we settled on this particular practice.,0,happy settle particular practice,"['happy', 'happy settle', 'happy settle particular', 'happy settle particular practice', 'settle', 'settle particular', 'settle particular practice', 'particular', 'particular practice', 'practice']",0,0,0,0,1,0.108695652173913,0.0
176205,I will not use any services in the future.,1,not use service future,"['not', 'not use', 'not use service', 'not use service future', 'use', 'use service', 'use service future', 'service', 'service future', 'future']",1,0,0,0,0,0.108695652173913,0.0
148045,"I will be a loyal to this practice, from the billing department to the receptionist. 100% Professional.",0,loyal practice fill department reception professional,"['loyal', 'loyal practice', 'loyal practice fill', 'loyal practice fill department', 'loyal practice fill department reception', 'loyal practice fill department reception professional', 'practice', 'practice fill', 'practice fill department', 'practice fill department reception', 'practice fill department reception professional', 'fill', 'fill department', 'fill department reception', 'fill department reception professional', 'department', 'department reception', 'department reception professional', 'reception', 'reception professional', 'professional']",0,0,0,0,1,0.0555555555555555,0.0
154651,for not understanding what service I had rendered to have to pay a bill for.,1,not understanding service render pay bill,"['not', 'not understanding', 'not understanding service', 'not understanding service render', 'not understanding service render pay', 'not understanding service render pay bill', 'understanding', 'understanding service', 'understanding service render', 'understanding service render pay', 'understanding service render pay bill', 'service', 'service render', 'service render pay', 'service render pay bill', 'render', 'render pay', 'render pay bill', 'pay', 'pay bill', 'bill']",1,0,0,0,0,0.0555555555555555,0.0
157776,"If this is a taste of their service and what's to come, I am NOT interested!",1,taste service come not interest,"['taste', 'taste service', 'taste service come', 'taste service come not', 'taste service come not interest', 'service', 'service come', 'service come not', 'service come not interest', 'come', 'come not', 'come not interest', 'not', 'not interest', 'interest']",1,0,0,0,0,0.0757575757575757,0.0
149103,Don?t waist you time with this practice.,1,waist time practice,"['waist', 'waist time', 'waist time practice', 'time', 'time practice', 'practice']",0,0,0,0,1,0.1666666666666666,0.0
66229,I am delighted with the services,0,delight service,"['delight', 'delight service', 'service']",1,0,0,0,0,0.2777777777777778,0.0
135012,"Good customer service, paper work was simple ton fill out, atmosphere of office is relaxing and colorful.",0,good customer service paper work simple ton fill atmosphere office relax colorful,"['good', 'good customer', 'good customer service', 'good customer service paper', 'good customer service paper work', 'good customer service paper work simple', 'good customer service paper work simple ton', 'good customer service paper work simple ton fill', 'good customer service paper work simple ton fill atmosphere', 'good customer service paper work simple ton fill atmosphere office', 'good customer service paper work simple ton fill atmosphere office relax', 'good customer service paper work simple ton fill atmosphere office relax colorful', 'customer', 'customer service', 'customer service paper', 'customer service paper work', 'customer service paper work simple', 'customer service paper work simple ton', 'customer service paper work simple ton fill', 'customer service paper work simple ton fill atmosphere', 'customer service paper work simple ton fill atmosphere office', 'customer service paper work simple ton fill atmosphere office relax', 'customer service paper work simple ton fill atmosphere office relax colorful', 'service', 'service paper', 'service paper work', 'service paper work simple', 'service paper work simple ton', 'service paper work simple ton fill', 'service paper work simple ton fill atmosphere', 'service paper work simple ton fill atmosphere office', 'service paper work simple ton fill atmosphere office relax', 'service paper work simple ton fill atmosphere office relax colorful', 'paper', 'paper work', 'paper work simple', 'paper work simple ton', 'paper work simple ton fill', 'paper work simple ton fill atmosphere', 'paper work simple ton fill atmosphere office', 'paper work simple ton fill atmosphere office relax', 'paper work simple ton fill atmosphere office relax colorful', 'work', 'work simple', 'work simple ton', 'work simple ton fill', 'work simple ton fill atmosphere', 'work simple ton fill atmosphere office', 'work simple ton fill atmosphere office relax', 'work simple ton fill atmosphere office relax colorful', 'simple', 'simple ton', 'simple ton fill', 'simple ton fill atmosphere', 'simple ton fill atmosphere office', 'simple ton fill atmosphere office relax', 'simple ton fill atmosphere office relax colorful', 'ton', 'ton fill', 'ton fill atmosphere', 'ton fill atmosphere office', 'ton fill atmosphere office relax', 'ton fill atmosphere office relax colorful', 'fill', 'fill atmosphere', 'fill atmosphere office', 'fill atmosphere office relax', 'fill atmosphere office relax colorful', 'atmosphere', 'atmosphere office', 'atmosphere office relax', 'atmosphere office relax colorful', 'office', 'office relax', 'office relax colorful', 'relax', 'relax colorful', 'colorful']",1,0,0,0,0,0.0157232704402515,0.0
86881,and don't believe they have changed practices with their name change.,1,believe change practice change,"['believe', 'believe change', 'believe change practice', 'believe change practice change', 'change', 'change practice', 'change practice change', 'practice', 'practice change', 'change']",0,0,0,0,1,0.108695652173913,0.0
108644,"Surrounded by his cheer leaders at the service of his cash register, he is nothing",1,surround cheer leader service cash register,"['surround', 'surround cheer', 'surround cheer leader', 'surround cheer leader service', 'surround cheer leader service cash', 'surround cheer leader service cash register', 'cheer', 'cheer leader', 'cheer leader service', 'cheer leader service cash', 'cheer leader service cash register', 'leader', 'leader service', 'leader service cash', 'leader service cash register', 'service', 'service cash', 'service cash register', 'cash', 'cash register', 'register']",1,1,1,0,0,0.1666666666666666,0.0
147335,I was very displeased with services and treatment I received from this office.,1,displease service treatment receive office,"['displease', 'displease service', 'displease service treatment', 'displease service treatment receive', 'displease service treatment receive office', 'service', 'service treatment', 'service treatment receive', 'service treatment receive office', 'treatment', 'treatment receive', 'treatment receive office', 'receive', 'receive office', 'office']",1,0,0,0,0,0.0757575757575757,0.0
