commentId,comment,classification,comment_processed,word_phrase_list,skin,skin face,face,face numb,numb,similarity_score
86121,the woman who was giving me laser treatment at Marina burned by skin.,1,woman give laser treatment marina burn skin,"['woman', 'woman give', 'woman give laser', 'woman give laser treatment', 'woman give laser treatment marina', 'woman give laser treatment marina burn', 'woman give laser treatment marina burn skin', 'give', 'give laser', 'give laser treatment', 'give laser treatment marina', 'give laser treatment marina burn', 'give laser treatment marina burn skin', 'laser', 'laser treatment', 'laser treatment marina', 'laser treatment marina burn', 'laser treatment marina burn skin', 'treatment', 'treatment marina', 'treatment marina burn', 'treatment marina burn skin', 'marina', 'marina burn', 'marina burn skin', 'burn', 'burn skin', 'skin']",1,0,0,0,0,0.5
135067,"I don't even know how it is legal, to post fake reviews,",1,know legal post face review,"['know', 'know legal', 'know legal post', 'know legal post face', 'know legal post face review', 'legal', 'legal post', 'legal post face', 'legal post face review', 'post', 'post face', 'post face review', 'face', 'face review', 'review']",0,0,1,0,0,0.5
180043,remove my fillers under the eyes and extra $1000 for fat transfer to the face,1,remove tiller eye extra fat transfer face,"['remove', 'remove tiller', 'remove tiller eye', 'remove tiller eye extra', 'remove tiller eye extra fat', 'remove tiller eye extra fat transfer', 'remove tiller eye extra fat transfer face', 'tiller', 'tiller eye', 'tiller eye extra', 'tiller eye extra fat', 'tiller eye extra fat transfer', 'tiller eye extra fat transfer face', 'eye', 'eye extra', 'eye extra fat', 'eye extra fat transfer', 'eye extra fat transfer face', 'extra', 'extra fat', 'extra fat transfer', 'extra fat transfer face', 'fat', 'fat transfer', 'fat transfer face', 'transfer', 'transfer face', 'face']",0,0,1,0,0,0.5
143945,I didn't think anything could be done with my face and neck after radiation treatment until I went to Dr Fechners office.,0,think face neck radiation treatment go dr fechner office,"['think', 'think face', 'think face neck', 'think face neck radiation', 'think face neck radiation treatment', 'think face neck radiation treatment go', 'think face neck radiation treatment go dr', 'think face neck radiation treatment go dr fechner', 'think face neck radiation treatment go dr fechner office', 'face', 'face neck', 'face neck radiation', 'face neck radiation treatment', 'face neck radiation treatment go', 'face neck radiation treatment go dr', 'face neck radiation treatment go dr fechner', 'face neck radiation treatment go dr fechner office', 'neck', 'neck radiation', 'neck radiation treatment', 'neck radiation treatment go', 'neck radiation treatment go dr', 'neck radiation treatment go dr fechner', 'neck radiation treatment go dr fechner office', 'radiation', 'radiation treatment', 'radiation treatment go', 'radiation treatment go dr', 'radiation treatment go dr fechner', 'radiation treatment go dr fechner office', 'treatment', 'treatment go', 'treatment go dr', 'treatment go dr fechner', 'treatment go dr fechner office', 'go', 'go dr', 'go dr fechner', 'go dr fechner office', 'dr', 'dr fechner', 'dr fechner office', 'fechner', 'fechner office', 'office']",0,0,1,0,0,0.5
180408,I had a significant divit left in my face that he surgically repaired at Sharp Outpatient Pavilion while I was under general anesthesia.,0,significant digit leave face surgically repair sharp outpatient pavilion general,"['significant', 'significant digit', 'significant digit leave', 'significant digit leave face', 'significant digit leave face surgically', 'significant digit leave face surgically repair', 'significant digit leave face surgically repair sharp', 'significant digit leave face surgically repair sharp outpatient', 'significant digit leave face surgically repair sharp outpatient pavilion', 'significant digit leave face surgically repair sharp outpatient pavilion general', 'digit', 'digit leave', 'digit leave face', 'digit leave face surgically', 'digit leave face surgically repair', 'digit leave face surgically repair sharp', 'digit leave face surgically repair sharp outpatient', 'digit leave face surgically repair sharp outpatient pavilion', 'digit leave face surgically repair sharp outpatient pavilion general', 'leave', 'leave face', 'leave face surgically', 'leave face surgically repair', 'leave face surgically repair sharp', 'leave face surgically repair sharp outpatient', 'leave face surgically repair sharp outpatient pavilion', 'leave face surgically repair sharp outpatient pavilion general', 'face', 'face surgically', 'face surgically repair', 'face surgically repair sharp', 'face surgically repair sharp outpatient', 'face surgically repair sharp outpatient pavilion', 'face surgically repair sharp outpatient pavilion general', 'surgically', 'surgically repair', 'surgically repair sharp', 'surgically repair sharp outpatient', 'surgically repair sharp outpatient pavilion', 'surgically repair sharp outpatient pavilion general', 'repair', 'repair sharp', 'repair sharp outpatient', 'repair sharp outpatient pavilion', 'repair sharp outpatient pavilion general', 'sharp', 'sharp outpatient', 'sharp outpatient pavilion', 'sharp outpatient pavilion general', 'outpatient', 'outpatient pavilion', 'outpatient pavilion general', 'pavilion', 'pavilion general', 'general']",0,0,1,0,0,0.5
141686,I feel like the skin products have help with fine lines and hydration.,0,feel like skin product help fine line hydration,"['feel', 'feel like', 'feel like skin', 'feel like skin product', 'feel like skin product help', 'feel like skin product help fine', 'feel like skin product help fine line', 'feel like skin product help fine line hydration', 'like', 'like skin', 'like skin product', 'like skin product help', 'like skin product help fine', 'like skin product help fine line', 'like skin product help fine line hydration', 'skin', 'skin product', 'skin product help', 'skin product help fine', 'skin product help fine line', 'skin product help fine line hydration', 'product', 'product help', 'product help fine', 'product help fine line', 'product help fine line hydration', 'help', 'help fine', 'help fine line', 'help fine line hydration', 'fine', 'fine line', 'fine line hydration', 'line', 'line hydration', 'hydration']",1,0,0,0,0,0.5
117400,"I came for a consult with Dr. Schlechter asking for a facelift, he chuckled and said I did not need one.",0,come consult dr schlechter ask face lift chuckle say need,"['come', 'come consult', 'come consult dr', 'come consult dr schlechter', 'come consult dr schlechter ask', 'come consult dr schlechter ask face', 'come consult dr schlechter ask face lift', 'come consult dr schlechter ask face lift chuckle', 'come consult dr schlechter ask face lift chuckle say', 'come consult dr schlechter ask face lift chuckle say need', 'consult', 'consult dr', 'consult dr schlechter', 'consult dr schlechter ask', 'consult dr schlechter ask face', 'consult dr schlechter ask face lift', 'consult dr schlechter ask face lift chuckle', 'consult dr schlechter ask face lift chuckle say', 'consult dr schlechter ask face lift chuckle say need', 'dr', 'dr schlechter', 'dr schlechter ask', 'dr schlechter ask face', 'dr schlechter ask face lift', 'dr schlechter ask face lift chuckle', 'dr schlechter ask face lift chuckle say', 'dr schlechter ask face lift chuckle say need', 'schlechter', 'schlechter ask', 'schlechter ask face', 'schlechter ask face lift', 'schlechter ask face lift chuckle', 'schlechter ask face lift chuckle say', 'schlechter ask face lift chuckle say need', 'ask', 'ask face', 'ask face lift', 'ask face lift chuckle', 'ask face lift chuckle say', 'ask face lift chuckle say need', 'face', 'face lift', 'face lift chuckle', 'face lift chuckle say', 'face lift chuckle say need', 'lift', 'lift chuckle', 'lift chuckle say', 'lift chuckle say need', 'chuckle', 'chuckle say', 'chuckle say need', 'say', 'say need', 'need']",0,0,1,0,0,0.5
70892,They will scar your face forever.,1,scar face forever,"['scar', 'scar face', 'scar face forever', 'face', 'face forever', 'forever']",0,0,1,0,0,0.5
148295,My excess skin is gone.,0,excess skin go,"['excess', 'excess skin', 'excess skin go', 'skin', 'skin go', 'go']",1,0,0,0,0,0.5
135790,He advised to do one part of my face to see if I like his work he never tries to pressure you into more procedures.,0,advise face like work try pressure procedure,"['advise', 'advise face', 'advise face like', 'advise face like work', 'advise face like work try', 'advise face like work try pressure', 'advise face like work try pressure procedure', 'face', 'face like', 'face like work', 'face like work try', 'face like work try pressure', 'face like work try pressure procedure', 'like', 'like work', 'like work try', 'like work try pressure', 'like work try pressure procedure', 'work', 'work try', 'work try pressure', 'work try pressure procedure', 'try', 'try pressure', 'try pressure procedure', 'pressure', 'pressure procedure', 'procedure']",0,0,1,0,0,0.5
176732,My skin quality I have to say is not the issue.,1,skin quality issue,"['skin', 'skin quality', 'skin quality issue', 'quality', 'quality issue', 'issue']",1,0,0,0,0,0.5
75625,"When it came time to consider enhancing my face once more, I did not hesitate having a consultation with Dr. Aston.",0,come time consider enhance face hesitate have consultation dr anton,"['come', 'come time', 'come time consider', 'come time consider enhance', 'come time consider enhance face', 'come time consider enhance face hesitate', 'come time consider enhance face hesitate have', 'come time consider enhance face hesitate have consultation', 'come time consider enhance face hesitate have consultation dr', 'come time consider enhance face hesitate have consultation dr anton', 'time', 'time consider', 'time consider enhance', 'time consider enhance face', 'time consider enhance face hesitate', 'time consider enhance face hesitate have', 'time consider enhance face hesitate have consultation', 'time consider enhance face hesitate have consultation dr', 'time consider enhance face hesitate have consultation dr anton', 'consider', 'consider enhance', 'consider enhance face', 'consider enhance face hesitate', 'consider enhance face hesitate have', 'consider enhance face hesitate have consultation', 'consider enhance face hesitate have consultation dr', 'consider enhance face hesitate have consultation dr anton', 'enhance', 'enhance face', 'enhance face hesitate', 'enhance face hesitate have', 'enhance face hesitate have consultation', 'enhance face hesitate have consultation dr', 'enhance face hesitate have consultation dr anton', 'face', 'face hesitate', 'face hesitate have', 'face hesitate have consultation', 'face hesitate have consultation dr', 'face hesitate have consultation dr anton', 'hesitate', 'hesitate have', 'hesitate have consultation', 'hesitate have consultation dr', 'hesitate have consultation dr anton', 'have', 'have consultation', 'have consultation dr', 'have consultation dr anton', 'consultation', 'consultation dr', 'consultation dr anton', 'dr', 'dr anton', 'anton']",0,0,1,0,0,0.5
92248,Experts at all facets of improving the appearance of the face.,0,expert face better appearance face,"['expert', 'expert face', 'expert face better', 'expert face better appearance', 'expert face better appearance face', 'face', 'face better', 'face better appearance', 'face better appearance face', 'better', 'better appearance', 'better appearance face', 'appearance', 'appearance face', 'face']",0,0,1,0,0,0.5
160468,Not all skin areas were examined on a first time patient with a hereditary propensity for skin cancer.,1,skin area examine time patient hereditary propensity skin cancer,"['skin', 'skin area', 'skin area examine', 'skin area examine time', 'skin area examine time patient', 'skin area examine time patient hereditary', 'skin area examine time patient hereditary propensity', 'skin area examine time patient hereditary propensity skin', 'skin area examine time patient hereditary propensity skin cancer', 'area', 'area examine', 'area examine time', 'area examine time patient', 'area examine time patient hereditary', 'area examine time patient hereditary propensity', 'area examine time patient hereditary propensity skin', 'area examine time patient hereditary propensity skin cancer', 'examine', 'examine time', 'examine time patient', 'examine time patient hereditary', 'examine time patient hereditary propensity', 'examine time patient hereditary propensity skin', 'examine time patient hereditary propensity skin cancer', 'time', 'time patient', 'time patient hereditary', 'time patient hereditary propensity', 'time patient hereditary propensity skin', 'time patient hereditary propensity skin cancer', 'patient', 'patient hereditary', 'patient hereditary propensity', 'patient hereditary propensity skin', 'patient hereditary propensity skin cancer', 'hereditary', 'hereditary propensity', 'hereditary propensity skin', 'hereditary propensity skin cancer', 'propensity', 'propensity skin', 'propensity skin cancer', 'skin', 'skin cancer', 'cancer']",1,0,0,0,0,0.5
159058,and cannot wait to see how my face will look like after full recovery.,0,wait face look like recovery,"['wait', 'wait face', 'wait face look', 'wait face look like', 'wait face look like recovery', 'face', 'face look', 'face look like', 'face look like recovery', 'look', 'look like', 'look like recovery', 'like', 'like recovery', 'recovery']",0,0,1,0,0,0.5
120780,I hated the way my face drooped.,1,hat way face droop,"['hat', 'hat way', 'hat way face', 'hat way face droop', 'way', 'way face', 'way face droop', 'face', 'face droop', 'droop']",0,0,1,0,0,0.5
112538,I had lower facelift and neck done and the result is better than expected.,0,low face lift neck result good expect,"['low', 'low face', 'low face lift', 'low face lift neck', 'low face lift neck result', 'low face lift neck result good', 'low face lift neck result good expect', 'face', 'face lift', 'face lift neck', 'face lift neck result', 'face lift neck result good', 'face lift neck result good expect', 'lift', 'lift neck', 'lift neck result', 'lift neck result good', 'lift neck result good expect', 'neck', 'neck result', 'neck result good', 'neck result good expect', 'result', 'result good', 'result good expect', 'good', 'good expect', 'expect']",0,0,1,0,0,0.5
131796,Ultherapy has really revived my face - I continue to see benefits months after treatment.,0,therapy revive face continue benefit treatment,"['therapy', 'therapy revive', 'therapy revive face', 'therapy revive face continue', 'therapy revive face continue benefit', 'therapy revive face continue benefit treatment', 'revive', 'revive face', 'revive face continue', 'revive face continue benefit', 'revive face continue benefit treatment', 'face', 'face continue', 'face continue benefit', 'face continue benefit treatment', 'continue', 'continue benefit', 'continue benefit treatment', 'benefit', 'benefit treatment', 'treatment']",0,0,1,0,0,0.5
156213,"Dr. Snyder is good, and has helped me timely identify and fix skin issues for several decades now.",0,good help timely identify fix skin issue,"['good', 'good help', 'good help timely', 'good help timely identify', 'good help timely identify fix', 'good help timely identify fix skin', 'good help timely identify fix skin issue', 'help', 'help timely', 'help timely identify', 'help timely identify fix', 'help timely identify fix skin', 'help timely identify fix skin issue', 'timely', 'timely identify', 'timely identify fix', 'timely identify fix skin', 'timely identify fix skin issue', 'identify', 'identify fix', 'identify fix skin', 'identify fix skin issue', 'fix', 'fix skin', 'fix skin issue', 'skin', 'skin issue', 'issue']",1,0,0,0,0,0.5
181512,Been getting facials and chemical peels here for months now from Crystalyn and I have definitely seen a positive difference in my skin.,0,get facial chemical feel crystal decidedly see positive difference skin,"['get', 'get facial', 'get facial chemical', 'get facial chemical feel', 'get facial chemical feel crystal', 'get facial chemical feel crystal decidedly', 'get facial chemical feel crystal decidedly see', 'get facial chemical feel crystal decidedly see positive', 'get facial chemical feel crystal decidedly see positive difference', 'get facial chemical feel crystal decidedly see positive difference skin', 'facial', 'facial chemical', 'facial chemical feel', 'facial chemical feel crystal', 'facial chemical feel crystal decidedly', 'facial chemical feel crystal decidedly see', 'facial chemical feel crystal decidedly see positive', 'facial chemical feel crystal decidedly see positive difference', 'facial chemical feel crystal decidedly see positive difference skin', 'chemical', 'chemical feel', 'chemical feel crystal', 'chemical feel crystal decidedly', 'chemical feel crystal decidedly see', 'chemical feel crystal decidedly see positive', 'chemical feel crystal decidedly see positive difference', 'chemical feel crystal decidedly see positive difference skin', 'feel', 'feel crystal', 'feel crystal decidedly', 'feel crystal decidedly see', 'feel crystal decidedly see positive', 'feel crystal decidedly see positive difference', 'feel crystal decidedly see positive difference skin', 'crystal', 'crystal decidedly', 'crystal decidedly see', 'crystal decidedly see positive', 'crystal decidedly see positive difference', 'crystal decidedly see positive difference skin', 'decidedly', 'decidedly see', 'decidedly see positive', 'decidedly see positive difference', 'decidedly see positive difference skin', 'see', 'see positive', 'see positive difference', 'see positive difference skin', 'positive', 'positive difference', 'positive difference skin', 'difference', 'difference skin', 'skin']",1,0,0,0,0,0.5
147934,They wanted photos of my face when I was there for a procedure for an entirely different body part.,1,want photograph face procedure entirely different body,"['want', 'want photograph', 'want photograph face', 'want photograph face procedure', 'want photograph face procedure entirely', 'want photograph face procedure entirely different', 'want photograph face procedure entirely different body', 'photograph', 'photograph face', 'photograph face procedure', 'photograph face procedure entirely', 'photograph face procedure entirely different', 'photograph face procedure entirely different body', 'face', 'face procedure', 'face procedure entirely', 'face procedure entirely different', 'face procedure entirely different body', 'procedure', 'procedure entirely', 'procedure entirely different', 'procedure entirely different body', 'entirely', 'entirely different', 'entirely different body', 'different', 'different body', 'body']",0,0,1,0,0,0.5
153896,She's helped me find the right products for my face and knows how to make me feel and look good!,0,s help find right product face know feel look good,"['s', 's help', 's help find', 's help find right', 's help find right product', 's help find right product face', 's help find right product face know', 's help find right product face know feel', 's help find right product face know feel look', 's help find right product face know feel look good', 'help', 'help find', 'help find right', 'help find right product', 'help find right product face', 'help find right product face know', 'help find right product face know feel', 'help find right product face know feel look', 'help find right product face know feel look good', 'find', 'find right', 'find right product', 'find right product face', 'find right product face know', 'find right product face know feel', 'find right product face know feel look', 'find right product face know feel look good', 'right', 'right product', 'right product face', 'right product face know', 'right product face know feel', 'right product face know feel look', 'right product face know feel look good', 'product', 'product face', 'product face know', 'product face know feel', 'product face know feel look', 'product face know feel look good', 'face', 'face know', 'face know feel', 'face know feel look', 'face know feel look good', 'know', 'know feel', 'know feel look', 'know feel look good', 'feel', 'feel look', 'feel look good', 'look', 'look good', 'good']",0,0,1,0,0,0.5
77210,He used shots to numb my skin (this was the only part I felt and it wasn't bad!),0,shoot numb skin feel bad,"['shoot', 'shoot numb', 'shoot numb skin', 'shoot numb skin feel', 'shoot numb skin feel bad', 'numb', 'numb skin', 'numb skin feel', 'numb skin feel bad', 'skin', 'skin feel', 'skin feel bad', 'feel', 'feel bad', 'bad']",1,0,0,0,1,1.0000000000000002
147444,and I was not disappointed...I have people ask me what I?m doing to my skin because they feel I?m glowing,0,disappoint people ask m skin feel m glow,"['disappoint', 'disappoint people', 'disappoint people ask', 'disappoint people ask m', 'disappoint people ask m skin', 'disappoint people ask m skin feel', 'disappoint people ask m skin feel m', 'disappoint people ask m skin feel m glow', 'people', 'people ask', 'people ask m', 'people ask m skin', 'people ask m skin feel', 'people ask m skin feel m', 'people ask m skin feel m glow', 'ask', 'ask m', 'ask m skin', 'ask m skin feel', 'ask m skin feel m', 'ask m skin feel m glow', 'm', 'm skin', 'm skin feel', 'm skin feel m', 'm skin feel m glow', 'skin', 'skin feel', 'skin feel m', 'skin feel m glow', 'feel', 'feel m', 'feel m glow', 'm', 'm glow', 'glow']",1,0,0,0,0,0.5
85969,"so many people who've had fake looking procedures,",1,people ve face look procedure,"['people', 'people ve', 'people ve face', 'people ve face look', 'people ve face look procedure', 've', 've face', 've face look', 've face look procedure', 'face', 'face look', 'face look procedure', 'look', 'look procedure', 'procedure']",0,0,1,0,0,0.5
162860,I would not book with any other to touch my face!!,0,book touch face,"['book', 'book touch', 'book touch face', 'touch', 'touch face', 'face']",0,0,1,0,0,0.5
99378,"Over the last year, my skin has improved dramatically.",0,skin improved dramatically,"['skin', 'skin improved', 'skin improved dramatically', 'improved', 'improved dramatically', 'dramatically']",1,0,0,0,0,0.5
111226,"In 2008, I was having terrible hip pain with leg going numb.",1,have terrible hip pain leg go numb,"['have', 'have terrible', 'have terrible hip', 'have terrible hip pain', 'have terrible hip pain leg', 'have terrible hip pain leg go', 'have terrible hip pain leg go numb', 'terrible', 'terrible hip', 'terrible hip pain', 'terrible hip pain leg', 'terrible hip pain leg go', 'terrible hip pain leg go numb', 'hip', 'hip pain', 'hip pain leg', 'hip pain leg go', 'hip pain leg go numb', 'pain', 'pain leg', 'pain leg go', 'pain leg go numb', 'leg', 'leg go', 'leg go numb', 'go', 'go numb', 'numb']",0,0,0,0,1,0.5
148339,"pocket), Dr. Strasswimmer finished the surgery himself and no one can even see a scar on my face.",0,finish surgery scar face,"['finish', 'finish surgery', 'finish surgery scar', 'finish surgery scar face', 'surgery', 'surgery scar', 'surgery scar face', 'scar', 'scar face', 'face']",0,0,1,0,0,0.5
147163,"She numbed my cheek 7 times and was no-where near the extraction site, not even remotely close.",1,numb cheek time near extraction site remote close,"['numb', 'numb cheek', 'numb cheek time', 'numb cheek time near', 'numb cheek time near extraction', 'numb cheek time near extraction site', 'numb cheek time near extraction site remote', 'numb cheek time near extraction site remote close', 'cheek', 'cheek time', 'cheek time near', 'cheek time near extraction', 'cheek time near extraction site', 'cheek time near extraction site remote', 'cheek time near extraction site remote close', 'time', 'time near', 'time near extraction', 'time near extraction site', 'time near extraction site remote', 'time near extraction site remote close', 'near', 'near extraction', 'near extraction site', 'near extraction site remote', 'near extraction site remote close', 'extraction', 'extraction site', 'extraction site remote', 'extraction site remote close', 'site', 'site remote', 'site remote close', 'remote', 'remote close', 'close']",0,0,0,0,1,0.5
184169,I hope I don't crash on my drive home because I'll be admiring my skin in the rear view mirror!,0,hope crash drive home ill admire skin rear view mirror,"['hope', 'hope crash', 'hope crash drive', 'hope crash drive home', 'hope crash drive home ill', 'hope crash drive home ill admire', 'hope crash drive home ill admire skin', 'hope crash drive home ill admire skin rear', 'hope crash drive home ill admire skin rear view', 'hope crash drive home ill admire skin rear view mirror', 'crash', 'crash drive', 'crash drive home', 'crash drive home ill', 'crash drive home ill admire', 'crash drive home ill admire skin', 'crash drive home ill admire skin rear', 'crash drive home ill admire skin rear view', 'crash drive home ill admire skin rear view mirror', 'drive', 'drive home', 'drive home ill', 'drive home ill admire', 'drive home ill admire skin', 'drive home ill admire skin rear', 'drive home ill admire skin rear view', 'drive home ill admire skin rear view mirror', 'home', 'home ill', 'home ill admire', 'home ill admire skin', 'home ill admire skin rear', 'home ill admire skin rear view', 'home ill admire skin rear view mirror', 'ill', 'ill admire', 'ill admire skin', 'ill admire skin rear', 'ill admire skin rear view', 'ill admire skin rear view mirror', 'admire', 'admire skin', 'admire skin rear', 'admire skin rear view', 'admire skin rear view mirror', 'skin', 'skin rear', 'skin rear view', 'skin rear view mirror', 'rear', 'rear view', 'rear view mirror', 'view', 'view mirror', 'mirror']",1,0,0,0,0,0.5
146509,The bridge was high and the skin was thin so every time I inhaled it just collapsed on itself.,1,bridge high skin thin time inhale collapse,"['bridge', 'bridge high', 'bridge high skin', 'bridge high skin thin', 'bridge high skin thin time', 'bridge high skin thin time inhale', 'bridge high skin thin time inhale collapse', 'high', 'high skin', 'high skin thin', 'high skin thin time', 'high skin thin time inhale', 'high skin thin time inhale collapse', 'skin', 'skin thin', 'skin thin time', 'skin thin time inhale', 'skin thin time inhale collapse', 'thin', 'thin time', 'thin time inhale', 'thin time inhale collapse', 'time', 'time inhale', 'time inhale collapse', 'inhale', 'inhale collapse', 'collapse']",1,0,0,0,0,0.5
131447,My face looks terrible since he emptied it completely.,1,face look terrible empty completely,"['face', 'face look', 'face look terrible', 'face look terrible empty', 'face look terrible empty completely', 'look', 'look terrible', 'look terrible empty', 'look terrible empty completely', 'terrible', 'terrible empty', 'terrible empty completely', 'empty', 'empty completely', 'completely']",0,0,1,0,0,0.5
148044,He also helps with routine skin things that just need a little freezing because they bother me.,0,help routine skin thing need little freeze bother,"['help', 'help routine', 'help routine skin', 'help routine skin thing', 'help routine skin thing need', 'help routine skin thing need little', 'help routine skin thing need little freeze', 'help routine skin thing need little freeze bother', 'routine', 'routine skin', 'routine skin thing', 'routine skin thing need', 'routine skin thing need little', 'routine skin thing need little freeze', 'routine skin thing need little freeze bother', 'skin', 'skin thing', 'skin thing need', 'skin thing need little', 'skin thing need little freeze', 'skin thing need little freeze bother', 'thing', 'thing need', 'thing need little', 'thing need little freeze', 'thing need little freeze bother', 'need', 'need little', 'need little freeze', 'need little freeze bother', 'little', 'little freeze', 'little freeze bother', 'freeze', 'freeze bother', 'bother']",1,0,0,0,0,0.5
191571,He has literally ruined my life and face..Dr.,1,literally ruin life face,"['literally', 'literally ruin', 'literally ruin life', 'literally ruin life face', 'ruin', 'ruin life', 'ruin life face', 'life', 'life face', 'face']",0,0,1,0,0,0.5
114720,I couldn't be happier and I love the way my face looks.,0,happy love way face look,"['happy', 'happy love', 'happy love way', 'happy love way face', 'happy love way face look', 'love', 'love way', 'love way face', 'love way face look', 'way', 'way face', 'way face look', 'face', 'face look', 'look']",0,0,1,0,0,0.5
114046,"Everyone is so nice and the new check in girl is so sweet, glad to see smiling faces.",0,nice new check girl sweet glad smile face,"['nice', 'nice new', 'nice new check', 'nice new check girl', 'nice new check girl sweet', 'nice new check girl sweet glad', 'nice new check girl sweet glad smile', 'nice new check girl sweet glad smile face', 'new', 'new check', 'new check girl', 'new check girl sweet', 'new check girl sweet glad', 'new check girl sweet glad smile', 'new check girl sweet glad smile face', 'check', 'check girl', 'check girl sweet', 'check girl sweet glad', 'check girl sweet glad smile', 'check girl sweet glad smile face', 'girl', 'girl sweet', 'girl sweet glad', 'girl sweet glad smile', 'girl sweet glad smile face', 'sweet', 'sweet glad', 'sweet glad smile', 'sweet glad smile face', 'glad', 'glad smile', 'glad smile face', 'smile', 'smile face', 'face']",0,0,1,0,0,0.5
160557,so they were mentally prepared for the battle facing them and the lack of support/guidance that would be given.,1,mentally prepare battle face lack supportguidance give,"['mentally', 'mentally prepare', 'mentally prepare battle', 'mentally prepare battle face', 'mentally prepare battle face lack', 'mentally prepare battle face lack supportguidance', 'mentally prepare battle face lack supportguidance give', 'prepare', 'prepare battle', 'prepare battle face', 'prepare battle face lack', 'prepare battle face lack supportguidance', 'prepare battle face lack supportguidance give', 'battle', 'battle face', 'battle face lack', 'battle face lack supportguidance', 'battle face lack supportguidance give', 'face', 'face lack', 'face lack supportguidance', 'face lack supportguidance give', 'lack', 'lack supportguidance', 'lack supportguidance give', 'supportguidance', 'supportguidance give', 'give']",0,0,1,0,0,0.5
128711,I drove from Kingwood to see a familiar face and I am so glad I did.,0,drive kingwood familiar face glad,"['drive', 'drive kingwood', 'drive kingwood familiar', 'drive kingwood familiar face', 'drive kingwood familiar face glad', 'kingwood', 'kingwood familiar', 'kingwood familiar face', 'kingwood familiar face glad', 'familiar', 'familiar face', 'familiar face glad', 'face', 'face glad', 'glad']",0,0,1,0,0,0.5
169814,During and after treatment my fingers feel numb.,1,treatment finger feel numb,"['treatment', 'treatment finger', 'treatment finger feel', 'treatment finger feel numb', 'finger', 'finger feel', 'finger feel numb', 'feel', 'feel numb', 'numb']",0,0,0,0,1,0.5
153731,Was charged for a full face lift Did 2 procedures on my neck only Neither was as expected I still need a neck lift ......,1,charge face lift procedure neck expect need neck lift,"['charge', 'charge face', 'charge face lift', 'charge face lift procedure', 'charge face lift procedure neck', 'charge face lift procedure neck expect', 'charge face lift procedure neck expect need', 'charge face lift procedure neck expect need neck', 'charge face lift procedure neck expect need neck lift', 'face', 'face lift', 'face lift procedure', 'face lift procedure neck', 'face lift procedure neck expect', 'face lift procedure neck expect need', 'face lift procedure neck expect need neck', 'face lift procedure neck expect need neck lift', 'lift', 'lift procedure', 'lift procedure neck', 'lift procedure neck expect', 'lift procedure neck expect need', 'lift procedure neck expect need neck', 'lift procedure neck expect need neck lift', 'procedure', 'procedure neck', 'procedure neck expect', 'procedure neck expect need', 'procedure neck expect need neck', 'procedure neck expect need neck lift', 'neck', 'neck expect', 'neck expect need', 'neck expect need neck', 'neck expect need neck lift', 'expect', 'expect need', 'expect need neck', 'expect need neck lift', 'need', 'need neck', 'need neck lift', 'neck', 'neck lift', 'lift']",0,0,1,0,0,0.5
156794,"but he refused to tighten the so now i just have sagging lower eyelid skin, my right eye after two surgeries looks the same.",1,refuse tighten lag low eyelid skin right eye forgery look,"['refuse', 'refuse tighten', 'refuse tighten lag', 'refuse tighten lag low', 'refuse tighten lag low eyelid', 'refuse tighten lag low eyelid skin', 'refuse tighten lag low eyelid skin right', 'refuse tighten lag low eyelid skin right eye', 'refuse tighten lag low eyelid skin right eye forgery', 'refuse tighten lag low eyelid skin right eye forgery look', 'tighten', 'tighten lag', 'tighten lag low', 'tighten lag low eyelid', 'tighten lag low eyelid skin', 'tighten lag low eyelid skin right', 'tighten lag low eyelid skin right eye', 'tighten lag low eyelid skin right eye forgery', 'tighten lag low eyelid skin right eye forgery look', 'lag', 'lag low', 'lag low eyelid', 'lag low eyelid skin', 'lag low eyelid skin right', 'lag low eyelid skin right eye', 'lag low eyelid skin right eye forgery', 'lag low eyelid skin right eye forgery look', 'low', 'low eyelid', 'low eyelid skin', 'low eyelid skin right', 'low eyelid skin right eye', 'low eyelid skin right eye forgery', 'low eyelid skin right eye forgery look', 'eyelid', 'eyelid skin', 'eyelid skin right', 'eyelid skin right eye', 'eyelid skin right eye forgery', 'eyelid skin right eye forgery look', 'skin', 'skin right', 'skin right eye', 'skin right eye forgery', 'skin right eye forgery look', 'right', 'right eye', 'right eye forgery', 'right eye forgery look', 'eye', 'eye forgery', 'eye forgery look', 'forgery', 'forgery look', 'look']",1,0,0,0,0,0.5
104570,"One can count on Dr. Raskin to diagnose a patient correctly the first time,",0,count dr skin diagnose patient correctly time,"['count', 'count dr', 'count dr skin', 'count dr skin diagnose', 'count dr skin diagnose patient', 'count dr skin diagnose patient correctly', 'count dr skin diagnose patient correctly time', 'dr', 'dr skin', 'dr skin diagnose', 'dr skin diagnose patient', 'dr skin diagnose patient correctly', 'dr skin diagnose patient correctly time', 'skin', 'skin diagnose', 'skin diagnose patient', 'skin diagnose patient correctly', 'skin diagnose patient correctly time', 'diagnose', 'diagnose patient', 'diagnose patient correctly', 'diagnose patient correctly time', 'patient', 'patient correctly', 'patient correctly time', 'correctly', 'correctly time', 'time']",1,0,0,0,0,0.5
